id,data_lancamento,conta,tipo,valor,regiao,documento,centro_custo
4710,2024-10-25,Marketing,Crédito,80571.78,Centro-Oeste,DOC-004710,Logística
4711,2025-02-05,Depreciação,Débito,4430.96,Sul,DOC-004711,Logística
4712,2024-06-21,Despesas com Pessoal,Débito,10961.85,Norte,DOC-004712,RH
4713,2022-12-22,Receita de Serviços,Crédito,21914.06,Norte,DOC-004713,Marketing
4714,2024-06-07,Marketing,Débito,62437.86,Centro-Oeste,DOC-004714,Vendas
4715,2022-06-18,Receita de Vendas,Débito,64280.58,Sudeste,DOC-004715,Marketing
4716,2023-02-10,Receita de Vendas,Débito,32001.98,Norte,DOC-004716,Logística
4717,2022-09-24,Marketing,Débito,25261.83,Sul,DOC-004717,Logística
4718,2023-02-08,Despesas com Pessoal,Crédito,30711.58,Norte,DOC-004718,Logística
4719,2024-01-31,Juros Passivos,Crédito,74836.38,Norte,DOC-004719,Financeiro
4720,2023-01-24,Despesas Administrativas,Débito,75121.93,Centro-Oeste,DOC-004720,TI
4721,2024-01-05,Receita de Vendas,Crédito,2858.46,Norte,DOC-004721,Contabilidade
4722,2023-01-17,Juros Passivos,Débito,1085.63,Sul,DOC-004722,Contabilidade
4723,2025-11-12,Depreciação,Débito,16964.17,Sul,DOC-004723,Logística
4724,2024-02-04,Juros Passivos,Crédito,65472.85,Sudeste,DOC-004724,Marketing
4725,2022-07-12,Marketing,Crédito,41681.06,Nordeste,DOC-004725,Marketing
4726,2024-04-08,Despesas com Pessoal,Crédito,16738.8,Centro-Oeste,DOC-004726,Logística
4727,2025-11-12,Receita de Serviços,Débito,36569.63,Sul,DOC-004727,RH
4728,2023-09-07,Receita de Serviços,Crédito,34278.77,Sudeste,DOC-004728,Financeiro
4729,2023-04-09,Receita de Serviços,Crédito,76986.99,Nordeste,DOC-004729,RH
4730,2022-01-09,Marketing,Crédito,62914.01,Centro-Oeste,DOC-004730,Logística
4731,2024-09-27,Receita de Vendas,Débito,25392.87,Norte,DOC-004731,Contabilidade
4732,2024-07-28,Custo de Mercadorias,Débito,4641.3,Norte,DOC-004732,RH
4733,2025-01-24,Despesas com Pessoal,Crédito,95740.42,Nordeste,DOC-004733,RH
4734,2022-10-03,Custo de Mercadorias,Débito,82191.39,Centro-Oeste,DOC-004734,Logística
4735,2022-11-20,Receita de Serviços,Crédito,86374.58,Centro-Oeste,DOC-004735,Logística
4736,2023-06-26,Custo de Mercadorias,Débito,17741.8,Norte,DOC-004736,TI
4737,2023-08-19,Depreciação,Débito,80444.98,Sul,DOC-004737,Contabilidade
4738,2023-10-14,Depreciação,Débito,92308.04,Centro-Oeste,DOC-004738,Marketing
4739,2023-12-01,Receita de Vendas,Crédito,18034.99,Nordeste,DOC-004739,RH
4740,2022-02-14,Marketing,Crédito,54989.72,Nordeste,DOC-004740,Marketing
4741,2023-08-02,Juros Passivos,Crédito,38271.81,Sul,DOC-004741,Vendas
4742,2022-06-27,Despesas Administrativas,Crédito,13826.22,Norte,DOC-004742,Vendas
4743,2022-04-08,Receita de Serviços,Débito,12992.63,Norte,DOC-004743,Logística
4744,2024-07-16,Receita de Vendas,Crédito,13517.43,Sudeste,DOC-004744,Marketing
4745,2025-04-15,Receita de Serviços,Débito,24392.91,Nordeste,DOC-004745,Vendas
4746,2025-07-31,Receita de Serviços,Débito,30203.23,Sudeste,DOC-004746,TI
4747,2022-04-07,Custo de Mercadorias,Débito,93533.33,Centro-Oeste,DOC-004747,Financeiro
4748,2023-03-25,Custo de Mercadorias,Débito,76654.66,Centro-Oeste,DOC-004748,Vendas
4749,2025-11-14,Receita de Serviços,Crédito,63175.45,Nordeste,DOC-004749,RH
4750,2025-01-04,Impostos,Crédito,93457.1,Nordeste,DOC-004750,Logística
4751,2022-08-15,Juros Passivos,Crédito,91249.72,Sul,DOC-004751,Contabilidade
4752,2023-01-26,Receita de Serviços,Crédito,45285.41,Norte,DOC-004752,Financeiro
4753,2023-08-26,Custo de Mercadorias,Débito,72109.19,Norte,DOC-004753,Marketing
4754,2022-06-29,Outras Receitas,Débito,17598.55,Norte,DOC-004754,Contabilidade
4755,2024-10-20,Marketing,Crédito,76540.47,Norte,DOC-004755,Logística
4756,2024-09-01,Impostos,Crédito,26143.61,Sudeste,DOC-004756,TI
4757,2025-11-26,Despesas Administrativas,Débito,153.78,Sul,DOC-004757,Financeiro
4758,2022-07-25,Receita de Vendas,Débito,54956.16,Norte,DOC-004758,Logística
4759,2022-02-13,Marketing,Crédito,71581.71,Sul,DOC-004759,Financeiro
4760,2025-04-24,Outras Receitas,Débito,76916.0,Sul,DOC-004760,RH
4761,2024-06-30,Receita de Serviços,Crédito,24210.94,Norte,DOC-004761,TI
4762,2025-10-18,Marketing,Débito,53587.38,Norte,DOC-004762,Contabilidade
4763,2023-07-05,Marketing,Crédito,39814.59,Norte,DOC-004763,Logística
4764,2024-09-06,Custo de Mercadorias,Crédito,85460.97,Sul,DOC-004764,Contabilidade
4765,2025-08-16,Marketing,Débito,92487.01,Norte,DOC-004765,TI
4766,2023-04-01,Receita de Serviços,Débito,61873.47,Sudeste,DOC-004766,RH
4767,2022-10-30,Despesas com Pessoal,Débito,69819.9,Nordeste,DOC-004767,Financeiro
4768,2024-05-17,Receita de Serviços,Débito,89182.02,Sul,DOC-004768,Vendas
4769,2023-01-15,Receita de Vendas,Débito,92098.13,Sul,DOC-004769,RH
4770,2023-08-02,Receita de Serviços,Débito,43457.55,Sul,DOC-004770,TI
4771,2025-04-25,Custo de Mercadorias,Débito,96347.46,Sudeste,DOC-004771,Financeiro
4772,2022-10-28,Depreciação,Débito,80092.79,Centro-Oeste,DOC-004772,Contabilidade
4773,2023-02-09,Marketing,Crédito,72130.85,Sul,DOC-004773,Logística
4774,2025-08-30,Despesas com Pessoal,Crédito,13758.97,Sul,DOC-004774,Financeiro
4775,2025-12-27,Impostos,Crédito,35753.65,Nordeste,DOC-004775,TI
4776,2024-02-14,Custo de Mercadorias,Crédito,64260.16,Sul,DOC-004776,RH
4777,2025-10-07,Custo de Mercadorias,Crédito,81049.71,Nordeste,DOC-004777,Marketing
4778,2024-08-06,Custo de Mercadorias,Crédito,81198.75,Centro-Oeste,DOC-004778,Financeiro
4779,2023-01-15,Receita de Vendas,Crédito,83660.99,Sul,DOC-004779,TI
4780,2023-05-29,Despesas Administrativas,Crédito,4701.58,Norte,DOC-004780,Contabilidade
4781,2022-11-10,Despesas Administrativas,Crédito,26334.0,Norte,DOC-004781,Logística
4782,2024-10-25,Juros Passivos,Débito,31552.97,Nordeste,DOC-004782,TI
4783,2024-09-13,Juros Passivos,Crédito,27649.15,Nordeste,DOC-004783,RH
4784,2025-01-15,Receita de Serviços,Débito,39895.77,Sul,DOC-004784,RH
4785,2023-01-26,Impostos,Débito,78772.96,Centro-Oeste,DOC-004785,Financeiro
4786,2023-03-17,Depreciação,Crédito,56199.59,Norte,DOC-004786,Marketing
4787,2024-04-19,Receita de Serviços,Débito,50403.67,Sudeste,DOC-004787,Vendas
4788,2025-10-13,Depreciação,Débito,79780.41,Sudeste,DOC-004788,Logística
4789,2023-05-23,Custo de Mercadorias,Crédito,85817.63,Norte,DOC-004789,TI
4790,2025-01-28,Outras Receitas,Débito,90452.68,Centro-Oeste,DOC-004790,Marketing
4791,2025-01-05,Despesas Administrativas,Crédito,50026.6,Sul,DOC-004791,Logística
4792,2024-07-12,Receita de Serviços,Débito,34995.85,Nordeste,DOC-004792,Financeiro
4793,2024-04-24,Despesas com Pessoal,Débito,51514.26,Sul,DOC-004793,TI
4794,2023-02-18,Juros Passivos,Crédito,9587.53,Nordeste,DOC-004794,RH
4795,2024-01-18,Despesas com Pessoal,Crédito,53445.25,Nordeste,DOC-004795,Contabilidade
4796,2025-06-23,Custo de Mercadorias,Crédito,2340.4,Centro-Oeste,DOC-004796,Financeiro
4797,2022-08-14,Impostos,Crédito,90582.64,Centro-Oeste,DOC-004797,Logística
4798,2023-07-25,Marketing,Crédito,89976.92,Centro-Oeste,DOC-004798,Logística
4799,2025-04-16,Marketing,Crédito,30695.32,Sul,DOC-004799,Financeiro
4800,2024-01-26,Marketing,Débito,59769.89,Sul,DOC-004800,TI
4801,2025-04-21,Custo de Mercadorias,Débito,10913.39,Sudeste,DOC-004801,Financeiro
4802,2022-10-22,Receita de Vendas,Débito,71317.8,Sul,DOC-004802,Marketing
4803,2022-05-15,Impostos,Crédito,15804.91,Centro-Oeste,DOC-004803,Logística
4804,2025-07-18,Juros Passivos,Crédito,1885.37,Sudeste,DOC-004804,Marketing
4805,2024-12-28,Despesas com Pessoal,Crédito,18272.41,Sudeste,DOC-004805,Marketing
4806,2024-06-25,Despesas com Pessoal,Crédito,42387.73,Nordeste,DOC-004806,Logística
4807,2024-03-29,Despesas Administrativas,Débito,54869.07,Nordeste,DOC-004807,Financeiro
4808,2022-06-01,Despesas Administrativas,Crédito,6901.71,Nordeste,DOC-004808,Financeiro
4809,2023-08-02,Marketing,Débito,88803.07,Centro-Oeste,DOC-004809,Marketing
4810,2025-07-21,Receita de Vendas,Débito,62943.62,Sudeste,DOC-004810,Contabilidade
4811,2023-12-16,Depreciação,Crédito,31753.47,Centro-Oeste,DOC-004811,Contabilidade
4812,2025-08-15,Despesas com Pessoal,Débito,49597.7,Nordeste,DOC-004812,Marketing
4813,2023-09-04,Despesas Administrativas,Débito,89229.02,Centro-Oeste,DOC-004813,Contabilidade
4814,2023-03-20,Despesas com Pessoal,Débito,26644.74,Sul,DOC-004814,Financeiro
4815,2023-12-08,Despesas com Pessoal,Crédito,22530.45,Centro-Oeste,DOC-004815,Logística
4816,2023-01-29,Juros Passivos,Crédito,7967.97,Centro-Oeste,DOC-004816,TI
4817,2023-02-07,Despesas com Pessoal,Crédito,16381.42,Sudeste,DOC-004817,Contabilidade
4818,2025-02-14,Depreciação,Crédito,3579.77,Sul,DOC-004818,Financeiro
4819,2023-09-04,Juros Passivos,Crédito,28354.76,Sul,DOC-004819,TI
4820,2024-11-17,Custo de Mercadorias,Débito,55545.43,Sudeste,DOC-004820,Logística
4821,2025-04-23,Juros Passivos,Crédito,77784.52,Norte,DOC-004821,Logística
4822,2022-04-08,Receita de Vendas,Crédito,25994.0,Sudeste,DOC-004822,Financeiro
4823,2024-07-31,Depreciação,Débito,95056.23,Norte,DOC-004823,TI
4824,2024-03-26,Depreciação,Débito,37209.2,Nordeste,DOC-004824,Contabilidade
4825,2025-08-16,Despesas com Pessoal,Débito,16147.78,Sul,DOC-004825,Logística
4826,2024-07-29,Marketing,Crédito,96263.51,Centro-Oeste,DOC-004826,Logística
4827,2022-03-27,Outras Receitas,Débito,92772.63,Centro-Oeste,DOC-004827,Vendas
4828,2025-03-02,Outras Receitas,Crédito,63918.53,Centro-Oeste,DOC-004828,Marketing
4829,2024-09-06,Marketing,Débito,53736.54,Sudeste,DOC-004829,Marketing
4830,2024-10-19,Outras Receitas,Crédito,62739.55,Sudeste,DOC-004830,Contabilidade
4831,2024-05-22,Despesas Administrativas,Crédito,12336.07,Centro-Oeste,DOC-004831,Vendas
4832,2023-11-28,Custo de Mercadorias,Débito,93323.93,Sudeste,DOC-004832,Contabilidade
4833,2025-01-20,Despesas Administrativas,Débito,28101.06,Norte,DOC-004833,Financeiro
4834,2023-01-17,Juros Passivos,Crédito,27625.77,Norte,DOC-004834,Marketing
4835,2025-10-27,Outras Receitas,Crédito,29426.98,Sul,DOC-004835,Logística
4836,2024-12-02,Receita de Vendas,Crédito,6530.35,Centro-Oeste,DOC-004836,TI
4837,2023-05-13,Despesas com Pessoal,Débito,9422.99,Centro-Oeste,DOC-004837,Logística
4838,2022-10-30,Receita de Serviços,Débito,5953.98,Sul,DOC-004838,Contabilidade
4839,2022-05-07,Marketing,Débito,84012.42,Sul,DOC-004839,RH
4840,2023-03-19,Marketing,Crédito,97840.7,Sul,DOC-004840,Marketing
4841,2022-10-19,Impostos,Crédito,25192.57,Nordeste,DOC-004841,TI
4842,2024-03-06,Marketing,Crédito,13167.43,Sudeste,DOC-004842,Vendas
4843,2022-12-24,Outras Receitas,Débito,12823.53,Norte,DOC-004843,Vendas
4844,2022-01-31,Outras Receitas,Débito,90501.77,Sudeste,DOC-004844,RH
4845,2022-10-17,Impostos,Crédito,47539.97,Sudeste,DOC-004845,Contabilidade
4846,2023-08-31,Depreciação,Crédito,22648.3,Sudeste,DOC-004846,Financeiro
4847,2022-02-15,Custo de Mercadorias,Crédito,21679.16,Norte,DOC-004847,Marketing
4848,2025-04-30,Receita de Vendas,Débito,48347.56,Sul,DOC-004848,Logística
4849,2023-08-24,Marketing,Crédito,10163.72,Nordeste,DOC-004849,Financeiro
4850,2024-04-05,Receita de Serviços,Débito,40396.32,Norte,DOC-004850,TI
4851,2024-02-29,Juros Passivos,Débito,15126.73,Sudeste,DOC-004851,TI
4852,2025-12-30,Outras Receitas,Débito,20430.29,Nordeste,DOC-004852,Contabilidade
4853,2024-05-16,Despesas Administrativas,Crédito,97405.82,Sudeste,DOC-004853,TI
4854,2024-02-08,Despesas com Pessoal,Débito,42515.83,Sudeste,DOC-004854,TI
4855,2023-05-10,Custo de Mercadorias,Crédito,39379.25,Sudeste,DOC-004855,TI
4856,2022-04-29,Marketing,Débito,99945.48,Centro-Oeste,DOC-004856,Logística
4857,2025-11-28,Despesas com Pessoal,Débito,18821.4,Nordeste,DOC-004857,Contabilidade
4858,2025-04-27,Despesas Administrativas,Crédito,21891.57,Nordeste,DOC-004858,Marketing
4859,2022-05-15,Despesas com Pessoal,Débito,4434.6,Sul,DOC-004859,Logística
4860,2023-07-18,Despesas com Pessoal,Débito,46358.23,Sul,DOC-004860,Marketing
4861,2023-07-22,Outras Receitas,Crédito,75609.73,Nordeste,DOC-004861,Contabilidade
4862,2025-12-12,Custo de Mercadorias,Crédito,16406.85,Centro-Oeste,DOC-004862,Financeiro
4863,2024-11-27,Despesas com Pessoal,Débito,84341.83,Sudeste,DOC-004863,TI
4864,2025-11-16,Outras Receitas,Débito,85826.01,Nordeste,DOC-004864,TI
4865,2024-07-03,Outras Receitas,Crédito,61197.71,Centro-Oeste,DOC-004865,RH
4866,2023-09-06,Depreciação,Débito,67586.63,Centro-Oeste,DOC-004866,TI
4867,2022-10-05,Depreciação,Débito,12647.94,Norte,DOC-004867,RH
4868,2022-08-19,Receita de Vendas,Débito,85849.76,Sul,DOC-004868,RH
4869,2022-02-18,Receita de Vendas,Crédito,96412.47,Sul,DOC-004869,TI
4870,2023-10-24,Juros Passivos,Débito,76708.28,Sudeste,DOC-004870,Marketing
4871,2024-03-26,Depreciação,Crédito,86467.04,Sudeste,DOC-004871,Vendas
4872,2023-08-29,Despesas com Pessoal,Débito,60638.84,Sul,DOC-004872,TI
4873,2022-07-29,Depreciação,Crédito,65971.25,Sul,DOC-004873,Financeiro
4874,2024-10-02,Receita de Serviços,Débito,55959.16,Sudeste,DOC-004874,TI
4875,2022-05-10,Custo de Mercadorias,Crédito,9606.92,Sudeste,DOC-004875,Financeiro
4876,2024-04-25,Impostos,Crédito,54084.02,Sudeste,DOC-004876,Marketing
4877,2024-02-01,Depreciação,Débito,99353.45,Sudeste,DOC-004877,RH
4878,2025-09-29,Juros Passivos,Crédito,97831.98,Norte,DOC-004878,TI
4879,2023-08-30,Outras Receitas,Débito,98615.18,Sudeste,DOC-004879,Vendas
4880,2025-01-19,Impostos,Débito,43866.87,Centro-Oeste,DOC-004880,TI
4881,2023-06-29,Impostos,Débito,3382.05,Nordeste,DOC-004881,TI
4882,2024-12-03,Juros Passivos,Débito,71537.69,Norte,DOC-004882,RH
4883,2022-01-01,Despesas com Pessoal,Crédito,42218.05,Sul,DOC-004883,Logística
4884,2022-10-29,Despesas com Pessoal,Débito,10746.18,Nordeste,DOC-004884,Logística
4885,2023-04-14,Despesas com Pessoal,Crédito,45834.74,Nordeste,DOC-004885,Contabilidade
4886,2024-11-06,Juros Passivos,Débito,71789.12,Norte,DOC-004886,Contabilidade
4887,2025-12-17,Despesas com Pessoal,Débito,68533.32,Sudeste,DOC-004887,Vendas
4888,2023-06-08,Receita de Serviços,Crédito,20799.87,Sudeste,DOC-004888,Marketing
4889,2025-04-29,Depreciação,Débito,39878.65,Sul,DOC-004889,TI
4890,2022-03-16,Marketing,Débito,76446.24,Sudeste,DOC-004890,Financeiro
4891,2023-04-10,Depreciação,Débito,96034.27,Sudeste,DOC-004891,Logística
4892,2022-08-22,Custo de Mercadorias,Crédito,36740.54,Norte,DOC-004892,TI
4893,2024-06-28,Depreciação,Crédito,38255.82,Sul,DOC-004893,RH
4894,2024-06-29,Despesas Administrativas,Crédito,4239.58,Norte,DOC-004894,Vendas
4895,2025-09-26,Outras Receitas,Débito,9945.81,Sudeste,DOC-004895,Logística
4896,2024-04-17,Despesas Administrativas,Débito,2019.65,Sudeste,DOC-004896,RH
4897,2025-10-21,Receita de Vendas,Débito,88863.2,Sudeste,DOC-004897,TI
4898,2022-04-08,Despesas com Pessoal,Débito,35829.76,Nordeste,DOC-004898,Vendas
4899,2024-01-07,Depreciação,Débito,98363.07,Norte,DOC-004899,Marketing
4900,2022-05-01,Depreciação,Crédito,10761.13,Sul,DOC-004900,Marketing
4901,2023-10-06,Marketing,Crédito,89251.99,Nordeste,DOC-004901,Marketing
4902,2023-07-30,Marketing,Crédito,58768.28,Nordeste,DOC-004902,Marketing
4903,2023-11-19,Despesas Administrativas,Débito,53184.52,Sudeste,DOC-004903,Contabilidade
4904,2025-05-08,Receita de Serviços,Débito,31826.5,Sul,DOC-004904,RH
4905,2023-01-03,Custo de Mercadorias,Crédito,42611.64,Sul,DOC-004905,Vendas
4906,2022-01-06,Despesas com Pessoal,Crédito,39096.93,Sudeste,DOC-004906,Financeiro
4907,2022-11-22,Outras Receitas,Crédito,70156.94,Norte,DOC-004907,TI
4908,2025-08-19,Impostos,Débito,65890.04,Nordeste,DOC-004908,Contabilidade
4909,2022-10-19,Receita de Serviços,Crédito,7617.13,Norte,DOC-004909,Marketing
4910,2022-11-20,Juros Passivos,Débito,60553.79,Centro-Oeste,DOC-004910,Vendas
4911,2023-09-02,Receita de Serviços,Débito,34618.71,Sul,DOC-004911,Contabilidade
4912,2024-02-05,Depreciação,Débito,26878.44,Sudeste,DOC-004912,TI
4913,2023-06-09,Custo de Mercadorias,Crédito,69079.49,Sudeste,DOC-004913,RH
4914,2025-05-01,Juros Passivos,Crédito,5922.56,Nordeste,DOC-004914,TI
4915,2025-12-14,Despesas com Pessoal,Débito,30148.69,Centro-Oeste,DOC-004915,Contabilidade
4916,2023-07-31,Impostos,Crédito,8019.25,Sul,DOC-004916,Contabilidade
4917,2025-05-31,Despesas com Pessoal,Débito,31093.41,Sul,DOC-004917,Financeiro
4918,2022-09-18,Marketing,Débito,36634.81,Sudeste,DOC-004918,Marketing
4919,2024-03-04,Impostos,Crédito,24137.93,Norte,DOC-004919,Marketing
4920,2022-03-13,Receita de Vendas,Crédito,92130.34,Nordeste,DOC-004920,Logística
4921,2023-06-01,Juros Passivos,Crédito,57605.44,Sul,DOC-004921,RH
4922,2024-02-24,Receita de Serviços,Débito,92309.19,Norte,DOC-004922,Contabilidade
4923,2022-08-01,Custo de Mercadorias,Débito,29399.22,Centro-Oeste,DOC-004923,Contabilidade
4924,2025-12-06,Receita de Serviços,Débito,42276.28,Norte,DOC-004924,Marketing
4925,2024-07-18,Despesas Administrativas,Crédito,66703.45,Sudeste,DOC-004925,TI
4926,2022-12-08,Receita de Vendas,Débito,52839.17,Centro-Oeste,DOC-004926,Logística
4927,2025-11-24,Depreciação,Débito,26306.91,Centro-Oeste,DOC-004927,Marketing
4928,2025-01-19,Depreciação,Crédito,39046.13,Norte,DOC-004928,Financeiro
4929,2022-02-07,Outras Receitas,Crédito,85838.33,Sul,DOC-004929,Logística
4930,2023-04-26,Receita de Vendas,Crédito,31230.23,Centro-Oeste,DOC-004930,RH
4931,2022-08-30,Juros Passivos,Débito,50143.28,Centro-Oeste,DOC-004931,Financeiro
4932,2022-10-02,Depreciação,Crédito,24144.17,Sudeste,DOC-004932,Contabilidade
4933,2023-09-15,Receita de Serviços,Débito,28434.6,Norte,DOC-004933,Logística
4934,2023-06-29,Despesas com Pessoal,Crédito,58538.23,Norte,DOC-004934,Vendas
4935,2022-03-01,Juros Passivos,Débito,91973.99,Centro-Oeste,DOC-004935,TI
4936,2022-02-04,Receita de Vendas,Crédito,45902.05,Norte,DOC-004936,Marketing
4937,2024-09-03,Receita de Vendas,Crédito,97556.94,Norte,DOC-004937,Vendas
4938,2022-02-25,Custo de Mercadorias,Débito,38466.59,Centro-Oeste,DOC-004938,Marketing
4939,2023-01-10,Outras Receitas,Crédito,47424.96,Sudeste,DOC-004939,Financeiro
4940,2025-01-30,Impostos,Débito,46285.57,Centro-Oeste,DOC-004940,Logística
4941,2022-07-08,Depreciação,Débito,28198.5,Norte,DOC-004941,Marketing
4942,2022-08-07,Impostos,Crédito,11177.32,Sudeste,DOC-004942,Marketing
4943,2025-12-11,Outras Receitas,Débito,59065.57,Centro-Oeste,DOC-004943,Financeiro
4944,2024-08-19,Despesas Administrativas,Crédito,74238.26,Nordeste,DOC-004944,Contabilidade
4945,2024-06-27,Depreciação,Débito,48873.03,Sul,DOC-004945,Marketing
4946,2025-03-16,Despesas com Pessoal,Débito,10881.06,Norte,DOC-004946,RH
4947,2025-11-22,Despesas Administrativas,Crédito,69420.25,Norte,DOC-004947,Financeiro
4948,2023-05-16,Despesas com Pessoal,Débito,60882.06,Sul,DOC-004948,Marketing
4949,2024-10-23,Juros Passivos,Crédito,87386.03,Sudeste,DOC-004949,TI
4950,2022-06-08,Receita de Vendas,Crédito,83479.26,Sudeste,DOC-004950,Marketing
4951,2022-04-18,Outras Receitas,Crédito,72419.95,Centro-Oeste,DOC-004951,TI
4952,2025-03-25,Receita de Serviços,Crédito,75140.19,Sul,DOC-004952,Financeiro
4953,2022-03-20,Receita de Vendas,Crédito,56166.88,Sul,DOC-004953,TI
4954,2025-04-08,Juros Passivos,Crédito,13614.37,Sul,DOC-004954,Vendas
4955,2023-11-23,Impostos,Débito,32845.29,Sudeste,DOC-004955,Vendas
4956,2024-01-03,Receita de Vendas,Crédito,94986.54,Sudeste,DOC-004956,Financeiro
4957,2022-05-27,Juros Passivos,Débito,25360.78,Norte,DOC-004957,TI
4958,2024-12-22,Impostos,Débito,55464.31,Sudeste,DOC-004958,Vendas
4959,2024-03-03,Impostos,Débito,2702.98,Nordeste,DOC-004959,Marketing
4960,2023-03-11,Juros Passivos,Crédito,4846.05,Nordeste,DOC-004960,Contabilidade
4961,2025-01-02,Outras Receitas,Crédito,58052.43,Norte,DOC-004961,TI
4962,2023-11-16,Impostos,Débito,88866.91,Sul,DOC-004962,Logística
4963,2022-10-25,Receita de Vendas,Crédito,3644.89,Norte,DOC-004963,Logística
4964,2023-04-12,Juros Passivos,Débito,79928.92,Nordeste,DOC-004964,Contabilidade
4965,2025-08-30,Marketing,Crédito,42922.69,Norte,DOC-004965,Logística
4966,2024-05-10,Impostos,Débito,67484.47,Sul,DOC-004966,Vendas
4967,2022-01-17,Despesas Administrativas,Crédito,44971.31,Sul,DOC-004967,Vendas
4968,2024-05-27,Receita de Vendas,Débito,88781.88,Norte,DOC-004968,Vendas
4969,2024-12-12,Marketing,Crédito,84877.31,Nordeste,DOC-004969,Vendas
4970,2025-08-06,Receita de Serviços,Crédito,53499.67,Sudeste,DOC-004970,Contabilidade
4971,2022-02-08,Receita de Vendas,Crédito,25571.02,Nordeste,DOC-004971,Vendas
4972,2025-09-28,Despesas Administrativas,Crédito,8737.74,Nordeste,DOC-004972,Logística
4973,2022-07-16,Marketing,Débito,32892.78,Sul,DOC-004973,Logística
