id,data_envio,pedido,transportadora,origem,destino,peso_kg,custo_frete,dias_entrega,status
4104,2025-06-10,PED-004104,FastDelivery,Centro-Oeste,Nordeste,168.42,446.37,4,Entregue
4105,2024-03-23,PED-004105,RapidFrete,Sul,Sudeste,452.07,267.47,1,Devolvido
4106,2022-04-11,PED-004106,TransLog,Nordeste,Sul,86.28,240.87,2,Em Trânsito
4107,2022-11-11,PED-004107,GlobalShip,Centro-Oeste,Centro-Oeste,231.57,92.2,9,Aguardando
4108,2024-09-10,PED-004108,RapidFrete,Sudeste,Sudeste,352.4,129.81,8,Em Trânsito
4109,2024-06-16,PED-004109,TransLog,Centro-Oeste,Centro-Oeste,379.24,382.5,13,Em Trânsito
4110,2022-03-31,PED-004110,ExpressCargo,Sul,Sudeste,166.29,314.23,13,Entregue
4111,2022-01-05,PED-004111,ExpressCargo,Centro-Oeste,Norte,112.61,482.88,7,Aguardando
4112,2022-07-05,PED-004112,TransLog,Sudeste,Norte,179.59,450.51,2,Entregue
4113,2023-05-15,PED-004113,FastDelivery,Centro-Oeste,Nordeste,472.81,97.89,2,Aguardando
4114,2024-08-17,PED-004114,GlobalShip,Sudeste,Centro-Oeste,1.76,336.37,15,Devolvido
4115,2025-03-28,PED-004115,ExpressCargo,Nordeste,Sudeste,227.24,25.32,15,Aguardando
4116,2023-08-31,PED-004116,FastDelivery,Sudeste,Centro-Oeste,192.05,416.54,10,Aguardando
4117,2023-09-13,PED-004117,FastDelivery,Sudeste,Norte,129.43,226.45,13,Entregue
4118,2022-04-26,PED-004118,RapidFrete,Norte,Nordeste,147.61,340.77,8,Aguardando
4119,2024-02-03,PED-004119,FastDelivery,Nordeste,Norte,471.66,272.58,6,Entregue
4120,2023-07-27,PED-004120,GlobalShip,Norte,Norte,437.99,337.03,11,Devolvido
4121,2023-12-06,PED-004121,RapidFrete,Sul,Sul,291.63,485.78,6,Em Trânsito
4122,2025-10-14,PED-004122,GlobalShip,Norte,Sul,370.41,298.69,8,Em Trânsito
4123,2024-06-18,PED-004123,GlobalShip,Nordeste,Norte,10.61,398.11,4,Aguardando
4124,2025-12-16,PED-004124,TransLog,Sudeste,Sul,345.86,139.8,6,Entregue
4125,2024-07-18,PED-004125,TransLog,Nordeste,Sul,456.22,414.43,3,Devolvido
4126,2023-06-05,PED-004126,TransLog,Centro-Oeste,Sul,36.98,98.22,6,Devolvido
4127,2025-12-26,PED-004127,GlobalShip,Sul,Nordeste,272.77,298.97,3,Em Trânsito
4128,2023-02-06,PED-004128,ExpressCargo,Norte,Nordeste,340.57,197.53,6,Entregue
4129,2022-10-27,PED-004129,ExpressCargo,Nordeste,Sudeste,160.86,372.85,1,Devolvido
4130,2025-06-12,PED-004130,FastDelivery,Nordeste,Nordeste,242.0,58.62,9,Devolvido
4131,2025-05-29,PED-004131,FastDelivery,Sudeste,Norte,134.47,245.65,2,Devolvido
4132,2025-07-18,PED-004132,TransLog,Nordeste,Sudeste,264.49,454.55,13,Em Trânsito
4133,2023-07-10,PED-004133,FastDelivery,Nordeste,Centro-Oeste,269.46,373.7,9,Devolvido
4134,2025-04-01,PED-004134,ExpressCargo,Nordeste,Nordeste,118.05,144.41,1,Aguardando
4135,2024-07-19,PED-004135,ExpressCargo,Sul,Sudeste,252.64,366.27,5,Em Trânsito
4136,2024-02-29,PED-004136,ExpressCargo,Centro-Oeste,Sul,301.43,347.85,5,Devolvido
4137,2022-03-10,PED-004137,GlobalShip,Sul,Sudeste,379.91,25.48,3,Em Trânsito
4138,2024-08-28,PED-004138,TransLog,Norte,Sul,74.17,263.91,14,Aguardando
4139,2022-09-23,PED-004139,FastDelivery,Sul,Sudeste,491.93,380.73,5,Entregue
4140,2022-04-07,PED-004140,RapidFrete,Sudeste,Nordeste,481.88,161.0,13,Devolvido
4141,2022-12-29,PED-004141,GlobalShip,Nordeste,Nordeste,419.6,447.46,9,Aguardando
4142,2025-10-30,PED-004142,ExpressCargo,Sudeste,Norte,59.35,444.91,9,Em Trânsito
4143,2024-04-16,PED-004143,ExpressCargo,Nordeste,Centro-Oeste,174.44,295.4,9,Em Trânsito
4144,2024-06-17,PED-004144,FastDelivery,Nordeste,Centro-Oeste,349.34,52.49,14,Em Trânsito
4145,2025-08-22,PED-004145,ExpressCargo,Sudeste,Sul,228.51,395.59,4,Entregue
4146,2024-12-15,PED-004146,FastDelivery,Centro-Oeste,Norte,120.21,104.91,15,Entregue
4147,2025-04-25,PED-004147,ExpressCargo,Sudeste,Nordeste,168.36,342.15,13,Aguardando
4148,2023-07-14,PED-004148,TransLog,Centro-Oeste,Sudeste,436.94,318.22,3,Entregue
4149,2024-06-22,PED-004149,FastDelivery,Sudeste,Centro-Oeste,170.13,114.94,2,Devolvido
4150,2023-09-17,PED-004150,TransLog,Nordeste,Nordeste,402.93,444.4,6,Aguardando
4151,2022-07-27,PED-004151,RapidFrete,Sul,Norte,166.83,323.57,5,Em Trânsito
4152,2022-04-23,PED-004152,TransLog,Norte,Norte,364.65,469.81,2,Devolvido
4153,2025-03-06,PED-004153,ExpressCargo,Centro-Oeste,Sul,194.75,156.34,15,Em Trânsito
4154,2024-02-01,PED-004154,TransLog,Sul,Nordeste,353.32,107.3,15,Em Trânsito
4155,2025-07-14,PED-004155,GlobalShip,Norte,Sul,437.09,438.12,4,Aguardando
4156,2025-01-30,PED-004156,FastDelivery,Sul,Norte,427.69,223.07,9,Em Trânsito
4157,2025-09-25,PED-004157,RapidFrete,Sudeste,Norte,115.31,225.24,4,Devolvido
4158,2022-09-03,PED-004158,TransLog,Nordeste,Sul,251.46,10.49,6,Em Trânsito
4159,2024-04-20,PED-004159,TransLog,Sudeste,Sudeste,279.28,193.86,3,Devolvido
4160,2023-08-29,PED-004160,ExpressCargo,Norte,Nordeste,368.91,312.61,2,Em Trânsito
4161,2025-06-01,PED-004161,TransLog,Sul,Norte,207.29,206.39,5,Entregue
4162,2025-10-27,PED-004162,ExpressCargo,Centro-Oeste,Sul,70.38,433.25,10,Aguardando
4163,2025-11-14,PED-004163,TransLog,Centro-Oeste,Centro-Oeste,45.49,135.02,10,Aguardando
4164,2024-07-05,PED-004164,ExpressCargo,Nordeste,Centro-Oeste,133.08,366.28,1,Devolvido
4165,2024-04-29,PED-004165,ExpressCargo,Sul,Norte,275.71,195.96,6,Entregue
4166,2025-12-07,PED-004166,ExpressCargo,Sudeste,Norte,239.11,139.17,12,Aguardando
4167,2025-05-26,PED-004167,FastDelivery,Sudeste,Nordeste,394.02,369.1,2,Aguardando
4168,2025-09-22,PED-004168,RapidFrete,Nordeste,Centro-Oeste,395.09,206.0,1,Devolvido
4169,2023-05-01,PED-004169,TransLog,Sul,Centro-Oeste,311.13,65.93,5,Em Trânsito
4170,2023-11-26,PED-004170,TransLog,Centro-Oeste,Norte,343.91,484.96,2,Aguardando
4171,2023-07-04,PED-004171,GlobalShip,Centro-Oeste,Nordeste,257.0,493.74,3,Entregue
4172,2024-02-05,PED-004172,RapidFrete,Nordeste,Sudeste,123.02,101.43,15,Em Trânsito
4173,2025-10-26,PED-004173,RapidFrete,Sudeste,Norte,68.27,378.93,11,Em Trânsito
4174,2023-04-13,PED-004174,FastDelivery,Norte,Sudeste,434.38,101.0,14,Em Trânsito
4175,2022-06-12,PED-004175,FastDelivery,Nordeste,Sul,369.21,135.93,7,Em Trânsito
4176,2022-07-15,PED-004176,ExpressCargo,Sul,Norte,229.38,378.15,13,Em Trânsito
4177,2025-11-14,PED-004177,RapidFrete,Sudeste,Norte,114.36,367.24,13,Em Trânsito
4178,2025-06-26,PED-004178,RapidFrete,Centro-Oeste,Sul,200.05,396.4,6,Em Trânsito
4179,2025-08-15,PED-004179,TransLog,Norte,Centro-Oeste,209.68,107.3,1,Em Trânsito
4180,2023-05-23,PED-004180,TransLog,Nordeste,Norte,467.98,88.12,10,Devolvido
4181,2025-04-27,PED-004181,GlobalShip,Sul,Norte,96.49,441.03,5,Aguardando
4182,2023-11-22,PED-004182,GlobalShip,Centro-Oeste,Norte,439.85,252.38,8,Aguardando
4183,2022-06-27,PED-004183,GlobalShip,Norte,Centro-Oeste,24.17,49.63,5,Entregue
4184,2023-03-03,PED-004184,RapidFrete,Sudeste,Nordeste,44.04,57.76,15,Entregue
4185,2025-06-12,PED-004185,RapidFrete,Centro-Oeste,Centro-Oeste,105.42,323.42,1,Em Trânsito
4186,2024-12-20,PED-004186,TransLog,Nordeste,Sudeste,6.56,316.31,2,Entregue
4187,2022-03-18,PED-004187,GlobalShip,Sul,Sul,418.61,492.22,14,Aguardando
4188,2022-03-12,PED-004188,FastDelivery,Sudeste,Norte,259.97,425.22,10,Em Trânsito
4189,2023-03-02,PED-004189,GlobalShip,Sudeste,Sul,65.06,304.02,1,Entregue
4190,2025-10-29,PED-004190,RapidFrete,Norte,Nordeste,128.78,446.67,7,Devolvido
4191,2023-03-06,PED-004191,ExpressCargo,Norte,Norte,97.93,338.19,7,Aguardando
4192,2025-02-20,PED-004192,ExpressCargo,Centro-Oeste,Nordeste,228.79,33.44,8,Em Trânsito
4193,2022-09-04,PED-004193,GlobalShip,Sul,Sul,288.85,360.08,3,Entregue
4194,2024-01-26,PED-004194,TransLog,Sudeste,Centro-Oeste,240.02,465.66,5,Devolvido
4195,2024-05-17,PED-004195,GlobalShip,Norte,Centro-Oeste,304.52,207.46,5,Entregue
4196,2025-12-01,PED-004196,TransLog,Norte,Sul,485.72,210.01,13,Em Trânsito
4197,2025-01-09,PED-004197,FastDelivery,Sul,Norte,122.85,250.39,7,Entregue
4198,2023-08-03,PED-004198,TransLog,Centro-Oeste,Sul,229.46,451.9,10,Aguardando
4199,2024-07-12,PED-004199,TransLog,Centro-Oeste,Centro-Oeste,63.03,359.77,14,Entregue
4200,2024-12-03,PED-004200,RapidFrete,Sul,Norte,31.34,410.13,6,Devolvido
4201,2024-11-26,PED-004201,ExpressCargo,Centro-Oeste,Centro-Oeste,476.86,45.08,13,Em Trânsito
4202,2024-08-08,PED-004202,RapidFrete,Sul,Sul,372.93,107.29,3,Em Trânsito
4203,2022-09-18,PED-004203,TransLog,Sudeste,Sul,248.57,292.41,7,Devolvido
4204,2024-04-15,PED-004204,ExpressCargo,Centro-Oeste,Sudeste,225.38,172.98,5,Entregue
4205,2025-12-13,PED-004205,TransLog,Sul,Norte,254.13,273.65,4,Em Trânsito
4206,2024-07-28,PED-004206,GlobalShip,Nordeste,Norte,60.94,458.61,5,Devolvido
4207,2022-04-29,PED-004207,RapidFrete,Sul,Sudeste,65.28,312.31,9,Aguardando
4208,2024-08-13,PED-004208,FastDelivery,Sudeste,Sul,282.59,209.24,6,Devolvido
4209,2022-05-11,PED-004209,ExpressCargo,Nordeste,Centro-Oeste,6.32,426.73,4,Aguardando
4210,2023-07-27,PED-004210,GlobalShip,Sudeste,Sul,163.28,457.78,10,Entregue
4211,2022-05-08,PED-004211,GlobalShip,Centro-Oeste,Sudeste,234.84,499.95,12,Entregue
4212,2025-07-21,PED-004212,FastDelivery,Norte,Sudeste,454.26,183.43,14,Aguardando
4213,2024-10-04,PED-004213,FastDelivery,Centro-Oeste,Nordeste,115.89,405.59,3,Devolvido
4214,2022-03-14,PED-004214,FastDelivery,Sudeste,Nordeste,205.86,190.67,7,Em Trânsito
4215,2022-12-31,PED-004215,RapidFrete,Norte,Nordeste,56.24,219.01,5,Entregue
4216,2025-06-11,PED-004216,TransLog,Centro-Oeste,Nordeste,359.49,291.58,9,Em Trânsito
4217,2024-08-12,PED-004217,TransLog,Norte,Sul,361.83,84.52,5,Aguardando
4218,2022-09-24,PED-004218,RapidFrete,Sul,Centro-Oeste,445.41,27.84,9,Em Trânsito
4219,2025-12-01,PED-004219,FastDelivery,Centro-Oeste,Sudeste,190.5,94.2,13,Entregue
4220,2024-06-09,PED-004220,FastDelivery,Norte,Sudeste,52.53,285.0,6,Devolvido
4221,2024-08-03,PED-004221,FastDelivery,Norte,Centro-Oeste,99.02,324.93,11,Em Trânsito
4222,2025-12-02,PED-004222,GlobalShip,Centro-Oeste,Sudeste,80.24,290.03,3,Aguardando
4223,2023-06-03,PED-004223,GlobalShip,Centro-Oeste,Sul,173.41,188.89,13,Devolvido
4224,2023-12-13,PED-004224,ExpressCargo,Norte,Sul,242.96,202.91,7,Entregue
4225,2022-04-01,PED-004225,ExpressCargo,Centro-Oeste,Sul,155.59,372.21,12,Entregue
4226,2022-05-22,PED-004226,ExpressCargo,Centro-Oeste,Centro-Oeste,80.15,32.42,1,Em Trânsito
4227,2025-11-13,PED-004227,RapidFrete,Nordeste,Norte,423.73,349.84,8,Entregue
4228,2024-01-28,PED-004228,TransLog,Norte,Sul,8.27,220.51,11,Entregue
4229,2022-08-13,PED-004229,ExpressCargo,Sudeste,Centro-Oeste,102.71,256.73,12,Em Trânsito
4230,2022-02-19,PED-004230,TransLog,Norte,Centro-Oeste,267.24,176.52,5,Aguardando
4231,2022-07-13,PED-004231,GlobalShip,Norte,Centro-Oeste,331.91,225.7,5,Em Trânsito
4232,2024-01-17,PED-004232,GlobalShip,Norte,Sul,198.47,20.16,10,Entregue
4233,2023-05-03,PED-004233,GlobalShip,Nordeste,Centro-Oeste,357.44,211.74,5,Entregue
4234,2025-05-06,PED-004234,GlobalShip,Sudeste,Norte,117.29,96.94,6,Aguardando
4235,2025-09-12,PED-004235,GlobalShip,Norte,Centro-Oeste,441.34,54.77,11,Entregue
4236,2024-06-24,PED-004236,GlobalShip,Sudeste,Sudeste,91.41,99.43,14,Devolvido
4237,2024-07-08,PED-004237,TransLog,Sudeste,Nordeste,342.42,290.49,10,Devolvido
4238,2023-01-03,PED-004238,ExpressCargo,Sudeste,Nordeste,301.74,318.6,14,Aguardando
4239,2022-07-20,PED-004239,FastDelivery,Centro-Oeste,Norte,332.22,374.28,13,Devolvido
4240,2024-05-03,PED-004240,GlobalShip,Norte,Norte,64.32,445.23,14,Aguardando
4241,2022-04-20,PED-004241,ExpressCargo,Sudeste,Sudeste,425.1,335.0,6,Devolvido
4242,2022-01-15,PED-004242,TransLog,Sudeste,Nordeste,139.91,221.16,9,Devolvido
4243,2025-04-16,PED-004243,GlobalShip,Sul,Norte,181.9,92.98,10,Aguardando
4244,2022-07-20,PED-004244,GlobalShip,Nordeste,Norte,122.66,144.77,14,Aguardando
4245,2024-06-08,PED-004245,TransLog,Sul,Nordeste,274.37,239.51,5,Em Trânsito
4246,2022-06-20,PED-004246,ExpressCargo,Norte,Sudeste,16.45,473.06,15,Entregue
4247,2025-01-10,PED-004247,GlobalShip,Nordeste,Sul,432.71,255.33,15,Devolvido
4248,2025-08-03,PED-004248,TransLog,Norte,Norte,317.25,226.94,7,Em Trânsito
4249,2022-05-10,PED-004249,GlobalShip,Norte,Norte,109.03,393.75,12,Aguardando
4250,2022-09-01,PED-004250,ExpressCargo,Centro-Oeste,Sudeste,154.06,456.78,2,Devolvido
4251,2022-12-19,PED-004251,TransLog,Sul,Sudeste,74.58,366.45,15,Entregue
4252,2022-08-09,PED-004252,FastDelivery,Sul,Sul,323.81,132.17,11,Devolvido
4253,2023-08-28,PED-004253,GlobalShip,Sudeste,Nordeste,215.87,472.89,10,Devolvido
4254,2022-06-11,PED-004254,RapidFrete,Nordeste,Nordeste,7.86,266.46,2,Em Trânsito
4255,2025-03-25,PED-004255,FastDelivery,Norte,Nordeste,305.59,240.7,8,Entregue
4256,2022-03-05,PED-004256,RapidFrete,Norte,Nordeste,379.28,486.97,4,Devolvido
4257,2022-08-04,PED-004257,RapidFrete,Sul,Sul,116.45,141.38,12,Aguardando
4258,2023-06-16,PED-004258,FastDelivery,Norte,Nordeste,311.74,261.89,5,Em Trânsito
4259,2022-12-07,PED-004259,GlobalShip,Norte,Nordeste,478.77,411.14,13,Aguardando
4260,2024-05-19,PED-004260,TransLog,Centro-Oeste,Norte,273.13,20.66,12,Devolvido
4261,2024-05-16,PED-004261,TransLog,Centro-Oeste,Sul,229.67,268.1,4,Em Trânsito
4262,2023-02-08,PED-004262,FastDelivery,Sul,Sul,314.63,19.33,13,Aguardando
4263,2025-08-08,PED-004263,GlobalShip,Nordeste,Sudeste,35.62,208.57,1,Em Trânsito
4264,2023-10-30,PED-004264,FastDelivery,Nordeste,Sudeste,303.21,450.68,14,Devolvido
4265,2024-07-15,PED-004265,FastDelivery,Sul,Centro-Oeste,162.9,94.57,3,Aguardando
4266,2022-03-02,PED-004266,TransLog,Sudeste,Sul,261.52,242.4,11,Devolvido
4267,2025-11-14,PED-004267,GlobalShip,Centro-Oeste,Centro-Oeste,446.64,317.15,11,Aguardando
4268,2025-03-07,PED-004268,ExpressCargo,Sudeste,Norte,425.79,467.97,6,Em Trânsito
4269,2022-12-07,PED-004269,RapidFrete,Sudeste,Nordeste,220.75,151.22,14,Em Trânsito
4270,2025-03-16,PED-004270,ExpressCargo,Nordeste,Norte,442.21,147.58,1,Aguardando
4271,2024-07-09,PED-004271,GlobalShip,Norte,Nordeste,104.55,182.47,13,Devolvido
4272,2023-11-26,PED-004272,ExpressCargo,Nordeste,Nordeste,256.48,160.14,14,Devolvido
4273,2025-11-14,PED-004273,RapidFrete,Sul,Nordeste,215.0,204.41,1,Aguardando
4274,2024-05-28,PED-004274,ExpressCargo,Norte,Norte,96.21,192.24,4,Entregue
4275,2025-05-22,PED-004275,TransLog,Norte,Sul,241.62,138.13,5,Em Trânsito
4276,2022-06-19,PED-004276,TransLog,Sul,Centro-Oeste,277.31,435.96,3,Em Trânsito
4277,2022-09-12,PED-004277,TransLog,Sudeste,Centro-Oeste,391.3,386.45,11,Em Trânsito
4278,2024-01-16,PED-004278,GlobalShip,Sudeste,Centro-Oeste,341.03,119.85,1,Devolvido
4279,2025-06-06,PED-004279,FastDelivery,Sul,Sudeste,191.59,406.33,6,Aguardando
4280,2023-02-23,PED-004280,RapidFrete,Nordeste,Sul,308.97,75.43,12,Em Trânsito
4281,2025-06-11,PED-004281,RapidFrete,Sudeste,Centro-Oeste,246.14,420.59,11,Aguardando
4282,2022-07-27,PED-004282,RapidFrete,Sudeste,Sul,362.73,482.21,14,Devolvido
4283,2023-12-08,PED-004283,TransLog,Nordeste,Centro-Oeste,385.39,46.61,6,Entregue
4284,2022-11-01,PED-004284,FastDelivery,Sul,Norte,293.66,417.28,7,Entregue
4285,2025-08-24,PED-004285,TransLog,Centro-Oeste,Nordeste,366.82,99.37,14,Aguardando
4286,2025-11-16,PED-004286,ExpressCargo,Centro-Oeste,Sul,488.67,57.3,14,Aguardando
4287,2023-07-20,PED-004287,FastDelivery,Norte,Sudeste,156.81,101.34,4,Aguardando
4288,2023-05-26,PED-004288,RapidFrete,Norte,Sudeste,484.96,349.13,5,Em Trânsito
4289,2024-02-29,PED-004289,ExpressCargo,Centro-Oeste,Centro-Oeste,381.94,370.55,9,Devolvido
4290,2025-10-11,PED-004290,GlobalShip,Sul,Norte,134.36,114.51,12,Aguardando
4291,2023-05-28,PED-004291,ExpressCargo,Sudeste,Nordeste,31.13,402.68,7,Devolvido
4292,2024-05-29,PED-004292,FastDelivery,Sul,Sudeste,441.05,341.44,4,Aguardando
4293,2023-01-07,PED-004293,TransLog,Sudeste,Sul,297.38,82.08,12,Devolvido
4294,2023-12-02,PED-004294,GlobalShip,Nordeste,Nordeste,13.7,127.07,9,Entregue
4295,2023-07-19,PED-004295,TransLog,Norte,Norte,61.84,190.81,3,Entregue
4296,2024-04-14,PED-004296,ExpressCargo,Sudeste,Norte,335.59,105.93,5,Devolvido
4297,2022-07-25,PED-004297,ExpressCargo,Norte,Sudeste,249.98,147.55,13,Devolvido
4298,2022-07-31,PED-004298,ExpressCargo,Centro-Oeste,Centro-Oeste,138.44,149.99,12,Aguardando
4299,2023-12-01,PED-004299,TransLog,Norte,Norte,422.02,485.9,15,Entregue
4300,2022-02-06,PED-004300,TransLog,Nordeste,Nordeste,360.27,163.47,5,Entregue
4301,2025-11-11,PED-004301,TransLog,Norte,Centro-Oeste,110.16,333.9,6,Devolvido
4302,2024-07-29,PED-004302,GlobalShip,Centro-Oeste,Norte,305.66,416.16,12,Devolvido
4303,2022-01-04,PED-004303,ExpressCargo,Norte,Sul,105.29,188.88,7,Entregue
4304,2024-05-06,PED-004304,ExpressCargo,Nordeste,Centro-Oeste,394.81,424.47,8,Devolvido
4305,2023-05-05,PED-004305,GlobalShip,Sudeste,Nordeste,22.69,23.67,4,Em Trânsito
4306,2024-05-09,PED-004306,ExpressCargo,Nordeste,Centro-Oeste,102.39,400.49,6,Em Trânsito
4307,2023-01-27,PED-004307,FastDelivery,Nordeste,Centro-Oeste,401.22,269.33,7,Entregue
4308,2025-04-16,PED-004308,RapidFrete,Centro-Oeste,Nordeste,154.59,104.99,12,Aguardando
4309,2024-08-11,PED-004309,FastDelivery,Centro-Oeste,Norte,141.37,113.0,8,Aguardando
4310,2022-12-23,PED-004310,FastDelivery,Nordeste,Sudeste,429.1,296.26,2,Aguardando
4311,2023-11-27,PED-004311,TransLog,Centro-Oeste,Nordeste,14.3,160.17,1,Devolvido
4312,2023-11-04,PED-004312,FastDelivery,Norte,Nordeste,437.92,482.09,5,Aguardando
4313,2023-10-14,PED-004313,GlobalShip,Norte,Sudeste,95.36,260.7,1,Aguardando
4314,2023-05-11,PED-004314,FastDelivery,Sul,Centro-Oeste,282.66,40.35,10,Devolvido
4315,2025-05-07,PED-004315,RapidFrete,Centro-Oeste,Centro-Oeste,354.96,363.91,15,Devolvido
4316,2023-12-27,PED-004316,FastDelivery,Sul,Centro-Oeste,96.84,283.88,6,Entregue
4317,2023-04-13,PED-004317,FastDelivery,Sudeste,Centro-Oeste,483.73,423.59,3,Aguardando
4318,2023-09-08,PED-004318,ExpressCargo,Centro-Oeste,Sul,311.54,452.03,10,Aguardando
4319,2025-10-16,PED-004319,ExpressCargo,Norte,Nordeste,484.23,192.03,7,Devolvido
4320,2022-06-27,PED-004320,GlobalShip,Nordeste,Nordeste,45.48,333.17,8,Devolvido
4321,2024-08-25,PED-004321,ExpressCargo,Nordeste,Nordeste,233.78,172.3,14,Aguardando
4322,2023-04-28,PED-004322,ExpressCargo,Sudeste,Sudeste,111.65,138.35,14,Aguardando
4323,2025-12-11,PED-004323,GlobalShip,Sudeste,Sul,124.02,416.87,5,Em Trânsito
4324,2022-05-08,PED-004324,FastDelivery,Norte,Centro-Oeste,39.56,44.58,6,Em Trânsito
4325,2023-11-21,PED-004325,GlobalShip,Sul,Sul,199.97,447.36,15,Entregue
4326,2023-10-30,PED-004326,GlobalShip,Norte,Sul,204.8,159.74,8,Aguardando
4327,2024-07-24,PED-004327,FastDelivery,Norte,Centro-Oeste,51.66,264.96,14,Entregue
4328,2023-03-29,PED-004328,ExpressCargo,Sul,Centro-Oeste,308.98,112.98,2,Devolvido
4329,2022-12-29,PED-004329,GlobalShip,Sudeste,Sul,49.15,82.14,14,Aguardando
4330,2023-11-23,PED-004330,FastDelivery,Sul,Norte,233.13,485.66,1,Aguardando
4331,2024-12-25,PED-004331,GlobalShip,Sul,Sul,327.75,415.47,8,Entregue
4332,2023-12-10,PED-004332,RapidFrete,Sul,Sul,442.49,203.23,8,Aguardando
4333,2022-09-13,PED-004333,GlobalShip,Sul,Norte,201.52,205.39,6,Aguardando
4334,2023-06-30,PED-004334,RapidFrete,Sudeste,Norte,186.36,203.05,4,Devolvido
4335,2025-12-10,PED-004335,FastDelivery,Sul,Nordeste,57.28,466.31,12,Devolvido
4336,2023-01-17,PED-004336,TransLog,Sudeste,Sul,175.85,141.17,7,Aguardando
4337,2025-04-06,PED-004337,TransLog,Norte,Sudeste,50.44,103.25,13,Em Trânsito
4338,2025-07-24,PED-004338,FastDelivery,Nordeste,Nordeste,186.71,103.3,10,Devolvido
4339,2022-08-02,PED-004339,FastDelivery,Sudeste,Norte,96.1,49.57,12,Devolvido
4340,2024-06-06,PED-004340,FastDelivery,Sudeste,Norte,192.16,151.09,4,Entregue
4341,2024-11-16,PED-004341,TransLog,Centro-Oeste,Nordeste,195.64,51.36,15,Em Trânsito
4342,2023-10-20,PED-004342,GlobalShip,Sudeste,Norte,431.67,14.01,8,Aguardando
4343,2022-04-01,PED-004343,FastDelivery,Centro-Oeste,Nordeste,10.49,207.13,7,Em Trânsito
4344,2022-09-29,PED-004344,GlobalShip,Norte,Norte,63.86,285.16,9,Entregue
4345,2024-09-18,PED-004345,ExpressCargo,Sudeste,Nordeste,13.12,433.11,14,Em Trânsito
4346,2023-06-26,PED-004346,ExpressCargo,Sul,Sul,79.88,371.26,1,Aguardando
4347,2023-10-23,PED-004347,GlobalShip,Sudeste,Nordeste,124.92,335.8,4,Entregue
4348,2023-01-28,PED-004348,TransLog,Sul,Sudeste,305.58,205.33,3,Entregue
4349,2025-08-12,PED-004349,ExpressCargo,Centro-Oeste,Sul,381.77,421.36,2,Em Trânsito
4350,2025-08-04,PED-004350,FastDelivery,Sudeste,Nordeste,153.35,370.04,7,Aguardando
4351,2024-03-28,PED-004351,RapidFrete,Centro-Oeste,Sul,491.88,290.49,7,Em Trânsito
4352,2023-11-10,PED-004352,GlobalShip,Sudeste,Nordeste,299.17,238.95,9,Devolvido
4353,2024-07-21,PED-004353,FastDelivery,Centro-Oeste,Norte,162.38,41.79,10,Aguardando
4354,2024-12-18,PED-004354,GlobalShip,Norte,Nordeste,169.59,110.83,1,Em Trânsito
4355,2025-09-11,PED-004355,FastDelivery,Sudeste,Centro-Oeste,63.6,292.12,15,Entregue
4356,2025-01-14,PED-004356,GlobalShip,Centro-Oeste,Nordeste,70.55,15.43,2,Em Trânsito
4357,2023-03-15,PED-004357,ExpressCargo,Nordeste,Centro-Oeste,378.16,197.8,2,Entregue
4358,2022-06-30,PED-004358,RapidFrete,Sudeste,Sul,155.62,363.93,13,Devolvido
4359,2023-08-01,PED-004359,GlobalShip,Centro-Oeste,Nordeste,16.65,351.09,9,Devolvido
4360,2023-09-19,PED-004360,FastDelivery,Sul,Norte,65.11,257.78,4,Entregue
4361,2022-01-25,PED-004361,TransLog,Norte,Nordeste,280.03,15.44,5,Devolvido
4362,2023-01-06,PED-004362,ExpressCargo,Nordeste,Norte,169.19,404.35,13,Devolvido
4363,2022-02-12,PED-004363,FastDelivery,Centro-Oeste,Sudeste,114.48,200.24,13,Aguardando
4364,2024-12-08,PED-004364,ExpressCargo,Nordeste,Norte,455.42,432.46,8,Entregue
4365,2024-01-25,PED-004365,TransLog,Sul,Sul,491.12,162.98,2,Em Trânsito
4366,2024-12-21,PED-004366,TransLog,Sul,Norte,199.22,127.62,2,Entregue
4367,2025-08-23,PED-004367,FastDelivery,Centro-Oeste,Nordeste,178.98,436.02,12,Em Trânsito
4368,2025-04-22,PED-004368,TransLog,Sul,Sudeste,106.31,90.8,12,Aguardando
4369,2025-02-20,PED-004369,TransLog,Sudeste,Sul,474.65,469.95,11,Devolvido
4370,2024-07-27,PED-004370,TransLog,Norte,Centro-Oeste,236.57,441.34,5,Aguardando
4371,2024-05-14,PED-004371,TransLog,Sul,Centro-Oeste,25.3,486.12,13,Aguardando
4372,2024-01-09,PED-004372,RapidFrete,Norte,Norte,419.29,80.75,12,Aguardando
4373,2024-04-24,PED-004373,GlobalShip,Sudeste,Sudeste,492.73,295.64,13,Devolvido
4374,2023-03-02,PED-004374,ExpressCargo,Centro-Oeste,Sul,165.61,155.61,12,Entregue
4375,2024-05-26,PED-004375,RapidFrete,Centro-Oeste,Norte,134.19,453.33,15,Devolvido
4376,2025-04-03,PED-004376,GlobalShip,Norte,Sudeste,150.36,180.97,5,Aguardando
4377,2024-11-26,PED-004377,RapidFrete,Sul,Sudeste,97.41,287.54,3,Devolvido
4378,2025-07-23,PED-004378,ExpressCargo,Sudeste,Norte,334.93,159.78,9,Em Trânsito
