id,data_campanha,canal,regiao,investimento,impressoes,conversoes,taxa_conversao,departamento
4550,2022-02-15,TikTok,Sudeste,27265.22,79455,475,6.56,Marketing
4551,2024-03-27,SEO,Centro-Oeste,23186.3,28962,406,4.29,Marketing
4552,2022-12-03,Facebook,Centro-Oeste,48133.67,56535,488,12.3,Contabilidade
4553,2025-09-05,Email,Centro-Oeste,3738.9,90618,447,11.25,Marketing
4554,2025-12-11,Facebook,Norte,22733.51,54242,297,45.14,Logística
4555,2024-08-11,Facebook,Sul,25513.23,21726,347,14.02,Vendas
4556,2023-06-30,Email,Sul,10752.79,38955,365,7.83,Financeiro
4557,2023-09-11,Email,Sul,39472.71,47543,341,5.19,Contabilidade
4558,2023-09-28,Email,Centro-Oeste,31001.98,11535,446,10.14,Vendas
4559,2024-08-07,Instagram,Sul,5990.86,98378,188,1.94,TI
4560,2022-04-24,TikTok,Norte,12910.54,29759,194,5.66,Contabilidade
4561,2023-04-25,Instagram,Sudeste,29008.94,53850,138,2.93,Logística
4562,2022-09-28,LinkedIn,Sul,19888.22,47084,482,8.95,Marketing
4563,2025-07-29,Instagram,Centro-Oeste,18409.25,95947,473,5.0,Contabilidade
4564,2024-06-23,Instagram,Norte,5678.13,55166,106,1.36,Financeiro
4565,2023-03-22,Google Ads,Sul,31963.54,89655,341,4.46,RH
4566,2025-06-06,LinkedIn,Centro-Oeste,1416.87,53472,436,4.71,Financeiro
4567,2024-09-07,SEO,Nordeste,8128.91,74815,365,18.29,Contabilidade
4568,2025-09-12,LinkedIn,Sul,30008.78,21735,389,4.54,Logística
4569,2024-11-10,LinkedIn,Centro-Oeste,28265.17,2724,42,0.57,Vendas
4570,2024-12-25,SEO,Centro-Oeste,31158.11,2428,155,2.56,TI
4571,2023-12-10,Facebook,Norte,19621.23,35750,60,0.87,Vendas
4572,2023-11-15,YouTube,Sudeste,23084.26,22107,257,20.25,Financeiro
4573,2024-03-15,Instagram,Sudeste,46743.7,94780,361,12.03,Marketing
4574,2022-09-10,Email,Centro-Oeste,11579.17,48526,258,3.79,Contabilidade
4575,2022-06-20,Email,Sul,41296.97,79975,179,2.38,Marketing
4576,2022-05-23,Email,Centro-Oeste,10259.73,51453,17,0.47,Vendas
4577,2023-10-27,Email,Centro-Oeste,27250.27,1432,164,10.5,Vendas
4578,2022-05-31,Email,Sul,32806.46,14124,71,2.06,TI
4579,2024-01-03,LinkedIn,Norte,6494.31,73571,27,0.28,RH
4580,2022-02-18,Instagram,Nordeste,30919.98,20862,119,15.91,Vendas
4581,2023-09-25,Facebook,Sudeste,35902.34,56931,472,6.96,Contabilidade
4582,2025-10-24,YouTube,Sul,29646.91,27387,23,0.25,Vendas
4583,2025-12-19,YouTube,Sudeste,27679.56,38948,193,17.72,Logística
4584,2022-01-15,TikTok,Sudeste,46520.77,30017,341,6.24,Logística
4585,2025-09-10,YouTube,Nordeste,42631.63,48886,297,3.0,Marketing
4586,2022-08-25,Instagram,Norte,29602.09,29493,374,6.16,Marketing
4587,2022-08-31,Instagram,Centro-Oeste,45839.35,30064,26,0.61,Logística
4588,2023-06-14,YouTube,Sudeste,49794.07,77216,221,5.9,Financeiro
4589,2025-07-23,SEO,Sudeste,3170.63,40117,243,5.0,TI
4590,2023-07-03,Instagram,Nordeste,10605.45,16665,44,3.35,RH
4591,2023-11-08,TikTok,Nordeste,36384.01,3465,465,8.04,Marketing
4592,2022-11-30,Facebook,Sudeste,16081.34,97473,116,1.27,Contabilidade
4593,2023-12-22,SEO,Norte,16286.19,21202,423,6.56,Contabilidade
4594,2024-01-23,Google Ads,Centro-Oeste,46243.93,69531,145,4.12,Logística
4595,2022-11-22,Instagram,Sul,19651.54,66915,236,5.0,Contabilidade
4596,2025-04-02,Instagram,Sul,28953.54,84134,102,1.1,Logística
4597,2024-03-05,Google Ads,Norte,35582.37,5081,208,3.13,Logística
4598,2023-01-04,SEO,Centro-Oeste,33952.51,41847,481,14.55,TI
4599,2023-03-09,YouTube,Norte,15769.13,34369,338,20.29,Financeiro
4600,2023-04-24,TikTok,Norte,41465.38,61359,477,17.33,Financeiro
4601,2022-10-13,Google Ads,Norte,45619.11,87349,361,6.2,TI
4602,2023-08-25,Google Ads,Sudeste,9241.94,75727,317,8.31,RH
4603,2025-02-22,Facebook,Norte,45494.79,35417,242,2.87,Marketing
4604,2023-12-14,Google Ads,Centro-Oeste,29326.34,35765,480,16.57,Contabilidade
4605,2024-07-04,Email,Norte,14866.08,41411,387,21.31,Contabilidade
4606,2022-08-02,Email,Norte,15434.2,90113,495,5.83,Contabilidade
4607,2024-11-27,TikTok,Sudeste,37883.72,76547,401,6.89,Contabilidade
4608,2025-11-30,YouTube,Sul,39315.3,78173,165,6.04,Vendas
4609,2025-08-15,LinkedIn,Sudeste,29617.56,83822,478,4.96,TI
4610,2025-02-09,Email,Norte,31464.8,41390,203,2.56,Contabilidade
4611,2023-04-16,Google Ads,Sul,20249.26,91647,120,1.25,Marketing
4612,2025-05-06,Facebook,Centro-Oeste,23600.25,14431,328,6.25,Logística
4613,2023-01-16,Email,Nordeste,49706.16,62245,295,4.66,Financeiro
4614,2023-07-24,Facebook,Sudeste,41088.66,45056,233,5.73,Contabilidade
4615,2024-04-15,YouTube,Sudeste,22285.84,73851,469,8.19,Contabilidade
4616,2024-06-26,Facebook,Sudeste,21016.08,39868,350,8.81,Financeiro
4617,2022-08-21,Facebook,Sudeste,3496.41,68885,361,5.87,RH
4618,2022-10-11,Email,Norte,40562.04,65777,449,22.15,Financeiro
4619,2024-10-01,Instagram,Centro-Oeste,26155.47,54316,154,3.7,Marketing
4620,2022-12-21,SEO,Norte,36631.74,2319,104,4.93,Contabilidade
4621,2025-09-09,LinkedIn,Norte,4186.09,36118,84,0.89,Logística
4622,2022-06-06,Google Ads,Norte,38679.74,12763,138,6.22,TI
4623,2024-07-17,Email,Sudeste,40350.27,34843,331,3.57,TI
4624,2024-08-30,YouTube,Norte,49762.95,78075,351,7.65,Vendas
4625,2022-04-26,Instagram,Norte,9522.06,23650,256,5.93,Marketing
4626,2022-11-12,Email,Sudeste,40202.96,99242,275,113.17,RH
4627,2024-10-17,Google Ads,Sul,48427.21,24650,383,5.0,RH
4628,2024-07-07,Email,Nordeste,32223.54,54703,185,3.84,Vendas
4629,2025-10-18,Email,Sudeste,16570.56,8963,91,3.12,Financeiro
4630,2025-07-12,SEO,Centro-Oeste,31263.67,53230,55,0.82,Financeiro
4631,2022-01-04,TikTok,Nordeste,30367.1,75935,67,0.88,Vendas
4632,2023-04-28,Facebook,Sul,6663.93,85928,385,5.3,TI
4633,2025-11-18,LinkedIn,Nordeste,25487.79,40658,210,4.53,Marketing
4634,2024-01-08,Google Ads,Sul,11605.99,23595,225,2.39,Logística
4635,2024-11-17,SEO,Sudeste,1116.02,92809,102,1.04,RH
4636,2025-02-14,Email,Centro-Oeste,2391.11,1252,70,2.67,Financeiro
4637,2025-11-18,Instagram,Sudeste,25924.91,73375,214,4.63,RH
4638,2025-11-03,Email,Sudeste,44850.67,79573,55,5.48,Marketing
4639,2022-06-17,SEO,Nordeste,14388.66,65297,167,5.9,Financeiro
4640,2024-06-02,Google Ads,Sul,44708.21,17930,9,0.22,Logística
4641,2025-10-30,Google Ads,Norte,25927.02,90382,5,0.17,RH
4642,2024-05-12,TikTok,Sul,23682.14,19208,4,0.09,Financeiro
4643,2023-02-19,Google Ads,Sul,15771.72,20325,160,6.29,Vendas
4644,2022-09-19,Facebook,Sudeste,47634.33,82714,61,13.8,Vendas
4645,2025-01-03,LinkedIn,Nordeste,39763.3,94964,163,6.39,Vendas
4646,2023-04-07,Email,Centro-Oeste,8404.3,19112,73,1.63,TI
4647,2024-03-13,Google Ads,Sul,44940.82,29085,451,4.9,RH
4648,2022-06-16,Email,Sul,46712.59,77560,341,3.46,Marketing
4649,2022-12-08,Instagram,Nordeste,27142.99,90884,342,10.56,Vendas
4650,2023-09-09,YouTube,Sudeste,8905.1,16658,480,4.82,RH
4651,2022-04-03,Facebook,Sul,28396.93,53431,41,1.23,Vendas
4652,2022-08-16,LinkedIn,Nordeste,46840.64,59470,464,8.74,Logística
4653,2023-01-01,Facebook,Centro-Oeste,47253.53,46185,437,7.34,Contabilidade
4654,2022-09-26,Instagram,Sudeste,15165.82,4655,228,24.26,Contabilidade
4655,2025-06-04,TikTok,Centro-Oeste,13280.18,34324,264,9.4,Vendas
4656,2025-10-30,TikTok,Nordeste,32915.64,5173,314,8.54,Financeiro
4657,2024-01-17,Google Ads,Sul,12727.99,28790,440,6.05,Contabilidade
4658,2022-10-25,Google Ads,Norte,13514.48,53449,113,65.7,Contabilidade
4659,2023-05-20,Google Ads,Sudeste,32440.91,64899,281,6.88,Financeiro
4660,2024-09-16,SEO,Sul,37358.59,47626,195,2.03,RH
4661,2022-07-11,SEO,Sudeste,22144.09,31719,249,6.54,Vendas
4662,2024-10-24,LinkedIn,Sudeste,16686.56,78309,113,15.92,Vendas
4663,2025-04-27,Email,Norte,12407.6,43797,370,5.1,RH
4664,2024-07-28,YouTube,Norte,36597.17,81205,347,12.11,Financeiro
4665,2024-12-10,Facebook,Nordeste,46961.69,98404,453,55.31,Financeiro
4666,2022-11-13,Email,Sul,30319.49,5715,205,2.16,Contabilidade
4667,2022-11-24,Email,Nordeste,30723.65,99876,81,1.07,Marketing
4668,2024-07-10,LinkedIn,Sudeste,21391.96,20821,445,44.95,TI
4669,2025-11-20,Google Ads,Norte,23847.76,15724,372,5.02,Marketing
4670,2025-11-21,YouTube,Sudeste,31939.27,61243,170,3.45,Financeiro
4671,2022-03-30,YouTube,Sudeste,12465.02,94778,57,1.12,Contabilidade
4672,2025-05-23,Google Ads,Sudeste,14925.05,17313,354,5.34,Financeiro
4673,2025-12-28,Google Ads,Nordeste,31431.47,3378,265,9.42,Marketing
4674,2022-10-05,LinkedIn,Norte,49209.06,2272,294,3.17,Vendas
4675,2024-12-28,TikTok,Norte,11295.36,42962,61,1.17,Contabilidade
4676,2023-02-06,LinkedIn,Norte,34263.0,31121,414,4.9,Contabilidade
4677,2024-01-27,Email,Nordeste,46805.09,14819,97,2.32,Financeiro
4678,2022-11-06,SEO,Norte,36809.27,36463,55,0.6,RH
4679,2025-01-22,Facebook,Sul,31384.71,71925,498,6.02,Logística
4680,2025-03-05,TikTok,Nordeste,18312.5,19104,434,14.44,Logística
4681,2024-09-12,Google Ads,Sul,29207.0,78389,447,18.27,RH
4682,2025-12-05,YouTube,Nordeste,11840.77,76753,410,24.97,Logística
4683,2022-03-05,Email,Sudeste,2045.78,61290,91,0.98,Financeiro
4684,2022-03-24,LinkedIn,Sul,45541.27,9334,464,7.2,RH
4685,2023-06-12,YouTube,Sudeste,3463.33,6120,292,3.76,Logística
4686,2025-01-06,YouTube,Centro-Oeste,19053.13,36725,313,6.82,RH
4687,2023-12-20,Facebook,Norte,3306.48,14866,279,4.88,Marketing
4688,2022-12-25,SEO,Centro-Oeste,33478.19,61211,225,5.85,TI
4689,2022-04-06,TikTok,Nordeste,36853.5,45231,258,3.09,Marketing
4690,2022-02-03,Instagram,Nordeste,8853.22,84971,114,1.45,Contabilidade
4691,2024-02-02,Instagram,Norte,9066.84,91078,353,6.16,Contabilidade
4692,2025-09-27,Instagram,Nordeste,47639.74,10049,249,12.0,Logística
4693,2022-05-19,YouTube,Sudeste,13393.66,31652,147,1.64,Vendas
4694,2024-01-19,TikTok,Nordeste,20955.61,61964,224,3.06,Financeiro
4695,2024-11-08,Email,Sudeste,5569.01,4482,292,4.97,Vendas
4696,2024-03-18,SEO,Sudeste,35152.52,38543,154,14.03,RH
4697,2023-04-21,Email,Sul,19111.17,58232,275,2.79,RH
4698,2025-11-24,Email,Sudeste,24538.17,21747,218,10.09,RH
4699,2024-09-10,LinkedIn,Sudeste,4758.69,3548,254,4.67,Vendas
4700,2022-01-05,Facebook,Norte,37831.03,2684,305,63.28,TI
4701,2024-08-22,LinkedIn,Norte,24158.48,68949,359,13.48,Logística
4702,2025-08-02,Email,Norte,20490.19,77917,244,2.73,Financeiro
4703,2023-03-02,Instagram,Nordeste,33975.26,42643,24,2.34,Logística
4704,2023-02-12,LinkedIn,Sul,25808.83,89349,319,12.47,Vendas
4705,2023-06-13,Email,Centro-Oeste,23789.55,35745,447,7.66,Logística
4706,2023-08-03,TikTok,Nordeste,48407.36,59155,393,4.57,Financeiro
4707,2022-12-24,Email,Centro-Oeste,35479.53,58406,428,5.61,Contabilidade
4708,2022-02-18,YouTube,Sudeste,3883.58,74145,159,2.47,Financeiro
4709,2023-06-19,Instagram,Norte,28465.71,90264,295,4.71,TI
4710,2025-06-01,Instagram,Nordeste,11013.11,60328,219,3.5,TI
4711,2023-10-12,LinkedIn,Norte,41127.32,72382,67,0.82,RH
4712,2025-02-28,Google Ads,Sul,42991.66,10173,252,8.41,RH
4713,2022-06-18,Instagram,Sudeste,49139.87,29476,90,1.71,Contabilidade
4714,2025-02-11,Facebook,Centro-Oeste,45730.78,57928,365,4.6,TI
4715,2024-03-07,Instagram,Nordeste,1776.76,93980,491,9.06,Contabilidade
4716,2025-05-29,LinkedIn,Nordeste,41887.48,42539,52,0.75,Vendas
4717,2024-11-05,Email,Centro-Oeste,39869.73,31122,395,4.89,Logística
4718,2023-01-12,Email,Norte,9246.06,95886,277,16.04,Contabilidade
4719,2025-11-28,Instagram,Norte,8472.14,6653,453,10.19,Vendas
4720,2022-05-23,Instagram,Sul,9391.4,86161,288,14.2,Vendas
4721,2025-06-19,YouTube,Sudeste,14652.35,57497,468,6.04,RH
4722,2022-07-19,TikTok,Nordeste,10390.81,79215,98,2.19,TI
4723,2024-08-31,SEO,Norte,30790.1,28933,110,1.36,Financeiro
4724,2024-12-31,Email,Sul,44338.15,15723,349,6.89,Logística
4725,2025-05-04,YouTube,Sudeste,32685.02,74840,365,21.07,RH
4726,2022-05-20,Instagram,Norte,14599.41,67683,167,3.67,RH
4727,2023-05-27,SEO,Norte,37490.66,75708,179,4.07,TI
4728,2025-01-10,Email,Centro-Oeste,18723.18,84076,206,2.14,Contabilidade
4729,2022-04-22,Facebook,Norte,10783.86,61528,129,2.13,Contabilidade
4730,2025-12-20,TikTok,Nordeste,8812.25,19244,231,4.08,Financeiro
4731,2025-12-18,SEO,Norte,39291.29,17876,337,11.38,Marketing
4732,2022-08-29,Instagram,Nordeste,30888.14,63247,457,15.96,Marketing
4733,2025-10-19,SEO,Centro-Oeste,13527.0,82945,146,49.66,Vendas
4734,2025-03-26,SEO,Sul,34079.47,18368,231,4.19,Marketing
4735,2024-06-20,Instagram,Nordeste,39102.4,82098,240,3.84,Financeiro
4736,2023-01-27,Google Ads,Sudeste,33381.69,42856,266,18.76,Financeiro
4737,2024-03-31,YouTube,Nordeste,10157.91,53997,2,0.02,RH
4738,2025-05-31,Google Ads,Sudeste,46110.72,28344,6,0.08,Logística
4739,2022-08-17,TikTok,Sudeste,6897.67,36942,316,3.58,TI
4740,2023-08-09,SEO,Centro-Oeste,10953.49,33877,35,6.8,Logística
4741,2022-06-13,SEO,Sudeste,35919.84,44630,304,73.08,Logística
4742,2024-12-06,Email,Sul,41455.18,40420,382,30.27,Logística
4743,2022-09-17,LinkedIn,Centro-Oeste,13637.29,94470,91,1.36,TI
4744,2025-04-30,LinkedIn,Centro-Oeste,35483.02,9393,69,4.78,Logística
4745,2024-11-12,YouTube,Nordeste,24431.45,55463,153,3.75,RH
4746,2025-01-08,Email,Sudeste,36789.86,5360,179,2.27,TI
4747,2023-06-23,LinkedIn,Centro-Oeste,33089.61,88892,406,22.33,Financeiro
4748,2022-06-14,TikTok,Nordeste,18791.58,56324,98,8.36,TI
4749,2023-06-23,SEO,Sudeste,27101.81,27343,421,31.16,Contabilidade
4750,2025-10-29,YouTube,Norte,44235.66,24533,228,3.25,Marketing
4751,2025-12-28,TikTok,Centro-Oeste,2602.15,44910,274,3.27,Contabilidade
4752,2024-08-26,TikTok,Sul,16069.46,68040,454,31.7,Financeiro
4753,2025-07-24,Google Ads,Sul,35595.33,54039,263,4.78,TI
4754,2024-11-05,TikTok,Centro-Oeste,5333.9,85401,281,5.55,Logística
4755,2023-01-06,Facebook,Sudeste,23791.13,84944,405,5.39,RH
4756,2023-10-14,TikTok,Centro-Oeste,38259.07,63522,150,1.96,TI
4757,2025-07-30,SEO,Centro-Oeste,19901.61,73366,266,3.16,Logística
4758,2024-02-04,YouTube,Centro-Oeste,9621.54,99669,276,7.09,Vendas
4759,2024-01-18,Email,Norte,42691.69,10297,361,6.72,Financeiro
4760,2024-07-18,Google Ads,Norte,18257.49,85205,242,4.22,Contabilidade
4761,2022-11-28,YouTube,Sudeste,47207.38,82785,196,2.1,RH
4762,2024-01-23,Instagram,Sudeste,4155.5,78055,29,1.14,TI
4763,2023-06-06,YouTube,Nordeste,2349.87,14361,166,2.36,Logística
4764,2025-12-31,YouTube,Norte,38108.48,53392,142,2.12,Logística
4765,2023-02-16,Instagram,Nordeste,15522.41,64550,398,7.13,Marketing
4766,2023-03-08,LinkedIn,Nordeste,34756.76,30718,275,17.67,Marketing
4767,2022-11-13,SEO,Centro-Oeste,29114.06,68006,333,6.15,RH
4768,2025-07-14,Instagram,Norte,34320.75,52617,256,3.59,Financeiro
4769,2024-10-20,TikTok,Norte,16161.39,5582,132,1.4,TI
4770,2025-01-04,Facebook,Norte,1169.94,6144,432,102.86,Vendas
4771,2024-05-06,YouTube,Sudeste,44804.54,12801,382,4.93,RH
4772,2024-11-13,YouTube,Centro-Oeste,752.64,41427,367,3.82,TI
4773,2022-10-22,TikTok,Sudeste,19634.84,55262,498,8.64,TI
4774,2025-06-01,Email,Nordeste,7471.14,47461,374,33.33,Contabilidade
4775,2025-03-21,Facebook,Centro-Oeste,4345.29,27388,68,1.11,Vendas
4776,2022-11-17,TikTok,Norte,22879.61,78639,299,3.88,Contabilidade
4777,2022-08-27,YouTube,Nordeste,19817.1,38831,201,8.62,RH
4778,2023-03-12,Google Ads,Norte,37640.85,88688,97,10.86,Contabilidade
4779,2025-10-29,Google Ads,Norte,37582.31,58478,451,5.89,Contabilidade
4780,2023-09-24,YouTube,Norte,45902.33,71677,150,4.03,Marketing
4781,2024-02-08,Email,Sul,49531.08,16346,466,5.76,Logística
4782,2025-01-26,LinkedIn,Norte,16239.59,18305,233,6.74,Vendas
4783,2025-10-29,LinkedIn,Centro-Oeste,5853.2,79452,163,1.97,Financeiro
4784,2024-09-30,Email,Norte,8736.03,84679,428,72.79,Contabilidade
4785,2023-03-30,TikTok,Centro-Oeste,37711.3,14708,326,6.54,TI
4786,2024-04-16,YouTube,Sul,19050.47,90823,287,3.0,RH
4787,2023-01-24,TikTok,Nordeste,9431.84,85905,487,21.74,Financeiro
4788,2022-11-23,Email,Sul,26505.64,55149,16,0.44,Marketing
4789,2025-09-04,Google Ads,Norte,18381.97,19502,182,15.33,Logística
4790,2025-03-06,Facebook,Centro-Oeste,30051.64,89702,410,4.18,Logística
4791,2023-10-21,LinkedIn,Centro-Oeste,29526.46,76588,66,1.08,Vendas
4792,2025-03-18,YouTube,Centro-Oeste,47193.62,36596,42,0.45,Logística
4793,2025-07-01,Email,Centro-Oeste,24451.76,48294,172,1.77,RH
4794,2022-10-30,Facebook,Norte,5101.61,18933,160,22.38,Logística
4795,2025-01-21,TikTok,Norte,38083.7,83782,258,3.44,TI
4796,2025-07-24,YouTube,Norte,12419.91,38753,381,16.91,TI
4797,2022-07-23,Google Ads,Norte,7145.4,38526,469,6.93,RH
4798,2023-12-26,Instagram,Norte,24308.32,6300,241,22.11,RH
4799,2023-10-05,Email,Nordeste,14292.25,46488,220,3.98,Logística
4800,2024-11-25,YouTube,Nordeste,21729.46,24961,360,12.82,RH
4801,2025-08-10,SEO,Centro-Oeste,2852.36,38121,382,23.15,Financeiro
4802,2024-02-23,TikTok,Nordeste,4516.57,79716,177,7.22,RH
4803,2025-08-13,YouTube,Sul,10903.6,5319,444,5.75,TI
4804,2025-10-23,TikTok,Nordeste,41677.02,94707,128,3.17,Marketing
4805,2023-01-20,SEO,Norte,37961.16,61570,493,8.12,Logística
4806,2024-08-09,TikTok,Norte,7023.46,6219,155,3.03,RH
4807,2025-11-08,TikTok,Sudeste,9849.6,18007,3,0.04,Vendas
4808,2023-12-04,LinkedIn,Sul,43895.26,21659,185,2.42,Contabilidade
4809,2025-02-17,LinkedIn,Nordeste,36516.26,92325,110,1.68,Contabilidade
4810,2022-09-19,SEO,Norte,39878.58,56787,443,12.62,Marketing
4811,2023-04-28,Instagram,Nordeste,26521.75,1372,233,18.38,Marketing
4812,2023-06-10,YouTube,Sudeste,44799.35,48640,210,35.65,Vendas
4813,2025-05-18,SEO,Centro-Oeste,26558.49,12152,406,4.53,Marketing
4814,2023-03-11,TikTok,Norte,34786.97,6716,31,1.49,Logística
4815,2023-07-08,LinkedIn,Nordeste,46566.48,5699,141,2.33,Contabilidade
4816,2022-04-20,LinkedIn,Centro-Oeste,2257.06,6377,276,2.87,Contabilidade
4817,2022-04-23,TikTok,Sudeste,20503.16,67037,10,0.2,Logística
4818,2023-11-02,Email,Nordeste,26383.79,22333,191,3.26,Vendas
4819,2024-03-10,SEO,Sudeste,42491.25,44983,225,3.69,Logística
4820,2023-08-24,Email,Nordeste,21792.8,77194,393,13.22,Financeiro
4821,2022-06-27,LinkedIn,Nordeste,24735.5,48128,11,0.49,Logística
4822,2023-10-02,Email,Nordeste,20450.1,25513,225,7.67,TI
4823,2025-06-09,SEO,Nordeste,21275.92,26021,29,0.34,Contabilidade
4824,2025-06-01,TikTok,Norte,5205.35,91315,140,2.91,Vendas
4825,2025-12-05,LinkedIn,Centro-Oeste,37361.16,60839,374,4.52,Financeiro
4826,2022-12-29,Email,Norte,31178.77,38997,61,0.63,Vendas
4827,2023-03-13,YouTube,Nordeste,25915.11,99881,364,9.45,TI
4828,2025-08-02,SEO,Nordeste,46001.77,29585,173,2.23,Vendas
4829,2024-09-16,TikTok,Sudeste,31622.49,29533,467,41.62,Contabilidade
4830,2024-06-08,SEO,Sul,38721.83,47666,488,5.78,Vendas
4831,2024-06-01,SEO,Centro-Oeste,22756.54,83502,411,6.36,Contabilidade
4832,2025-04-16,Facebook,Centro-Oeste,48384.43,89586,318,3.46,RH
4833,2022-02-28,LinkedIn,Sudeste,24517.64,99723,325,3.84,Marketing
4834,2022-07-30,Email,Centro-Oeste,49973.32,84564,476,21.85,RH
4835,2023-02-13,YouTube,Sul,26248.45,62271,363,5.33,TI
4836,2023-10-04,Google Ads,Centro-Oeste,31240.68,52882,235,16.94,TI
4837,2023-12-25,SEO,Norte,46492.0,6684,177,2.16,Marketing
4838,2025-01-21,Facebook,Sul,40349.23,69313,320,4.79,Contabilidade
4839,2024-02-20,Facebook,Norte,37785.51,49788,446,4.85,RH
4840,2024-09-26,Facebook,Sul,30447.91,58459,32,1.48,RH
4841,2022-06-12,Instagram,Sudeste,22865.93,67455,4,0.11,Logística
4842,2024-04-11,Instagram,Centro-Oeste,5932.12,25394,388,35.69,Financeiro
4843,2022-05-22,Facebook,Sudeste,2523.38,82918,327,4.09,Financeiro
4844,2023-06-29,LinkedIn,Centro-Oeste,30544.13,20945,175,2.6,RH
4845,2022-05-18,Email,Sudeste,39383.15,11952,376,3.9,Logística
4846,2025-09-26,LinkedIn,Nordeste,161.29,66089,67,3.67,TI
4847,2024-08-28,LinkedIn,Nordeste,47041.52,45576,356,4.75,Marketing
4848,2022-09-04,Instagram,Nordeste,31210.28,5683,71,2.07,Contabilidade
4849,2025-02-28,Google Ads,Centro-Oeste,15035.26,54701,313,7.42,Contabilidade
4850,2022-06-17,TikTok,Nordeste,10296.95,11304,496,47.69,Logística
4851,2024-03-20,LinkedIn,Norte,32736.58,10324,430,4.94,Logística
4852,2024-07-20,Google Ads,Norte,19375.43,75233,454,5.1,Financeiro
4853,2023-03-05,SEO,Norte,26773.44,90467,435,8.16,Marketing
4854,2025-06-22,LinkedIn,Norte,46110.99,72726,185,10.02,Vendas
4855,2024-01-06,Email,Sudeste,48625.06,1466,76,0.8,RH
4856,2022-07-31,LinkedIn,Centro-Oeste,25031.46,86365,131,29.11,Marketing
4857,2024-07-09,YouTube,Centro-Oeste,13987.16,99462,3,0.04,TI
4858,2025-10-28,YouTube,Nordeste,32523.24,83567,428,4.4,Marketing
4859,2025-11-14,Facebook,Nordeste,9674.34,12553,280,5.67,Marketing
4860,2023-04-25,Email,Sul,45241.6,86204,482,204.24,Contabilidade
4861,2022-02-16,TikTok,Sul,23479.05,33794,68,1.18,Logística
4862,2023-11-06,Email,Norte,49597.78,24171,141,6.23,Vendas
4863,2024-02-15,Google Ads,Nordeste,22229.83,13556,247,2.69,TI
4864,2024-09-20,Instagram,Centro-Oeste,21235.53,24178,222,2.98,RH
4865,2023-08-05,Email,Centro-Oeste,9678.2,46990,372,17.61,Logística
4866,2024-04-10,TikTok,Sudeste,40245.5,39945,19,0.77,TI
4867,2025-02-14,LinkedIn,Norte,36655.1,55510,3,0.09,Logística
4868,2024-09-30,Facebook,Norte,13906.64,90508,102,1.19,Marketing
4869,2023-12-10,Email,Nordeste,8437.21,31024,227,2.97,Vendas
4870,2023-06-13,TikTok,Nordeste,16946.85,41828,352,4.07,Financeiro
4871,2024-11-09,LinkedIn,Nordeste,26058.03,22143,494,8.91,Contabilidade
4872,2023-03-29,SEO,Norte,42387.33,25149,399,12.95,Financeiro
4873,2025-08-26,YouTube,Sul,46712.05,1960,133,4.09,Vendas
4874,2022-08-15,LinkedIn,Sudeste,25939.33,2246,251,4.43,RH
4875,2025-11-07,TikTok,Centro-Oeste,44098.62,19400,450,16.28,Vendas
4876,2025-10-30,Instagram,Norte,39450.87,5397,434,8.5,TI
4877,2025-09-17,Email,Nordeste,31731.38,7191,109,3.43,Vendas
4878,2024-09-07,LinkedIn,Sul,33926.99,40545,279,4.49,Contabilidade
4879,2022-03-09,Google Ads,Nordeste,42187.64,13710,183,3.49,Logística
4880,2025-01-17,LinkedIn,Sudeste,36405.91,50490,122,1.77,RH
4881,2023-01-22,YouTube,Centro-Oeste,14063.15,67552,386,6.18,Logística
4882,2025-06-16,Facebook,Sul,31178.5,76628,155,1.95,RH
4883,2025-11-21,Facebook,Nordeste,34767.06,94027,164,3.17,Marketing
4884,2023-10-19,LinkedIn,Nordeste,40085.62,79180,371,5.72,Financeiro
4885,2023-10-08,Email,Nordeste,24916.47,71991,251,7.12,TI
4886,2024-12-11,YouTube,Norte,25223.61,53109,278,3.99,Financeiro
4887,2023-09-06,Instagram,Sul,11556.01,5546,416,4.17,TI
4888,2022-08-19,YouTube,Sul,4960.41,23575,132,2.67,RH
