id,data,ticker,empresa,abertura,maxima,minima,fechamento,volume,variacao_percentual
4364,2024-02-18,BBAS3,Banco do Brasil,81.8,83.09,79.54,79.75,37785592,-2.51
4365,2023-09-27,ITUB4,Itaú,93.04,94.2,95.0,92.71,5302231,-0.35
4366,2024-02-24,WEGE3,WEG,55.63,55.45,57.21,57.13,8555284,2.7
4367,2024-10-28,PETR4,Petrobras,60.71,61.47,61.0,55.86,35671240,-7.99
4368,2025-12-13,PETR4,Petrobras,94.08,94.1,93.75,95.28,32972511,1.28
4369,2024-02-27,PETR4,Petrobras,100.77,101.72,102.55,102.57,30956616,1.79
4370,2024-02-18,SUZB3,Suzano,131.6,131.74,134.65,128.26,40954261,-2.54
4371,2025-09-18,PETR4,Petrobras,107.44,107.79,105.45,112.18,48616735,4.41
4372,2023-01-05,ITUB4,Itaú,25.62,25.14,26.2,28.44,19652392,11.01
4373,2023-04-14,BBDC4,Bradesco,51.58,51.1,50.29,55.42,18910082,7.44
4374,2023-06-18,SUZB3,Suzano,113.99,112.94,113.41,113.84,7385785,-0.13
4375,2025-03-19,RENT3,Localiza,170.09,171.51,168.85,174.12,29814862,2.37
4376,2024-07-31,BBDC4,Bradesco,81.68,80.44,82.42,80.75,22773848,-1.14
4377,2024-10-20,RENT3,Localiza,43.51,43.77,43.15,47.05,24320095,8.14
4378,2024-11-19,WEGE3,WEG,145.17,145.91,141.76,145.95,25343051,0.54
4379,2023-01-27,ITUB4,Itaú,85.57,86.85,85.24,88.48,16690612,3.4
4380,2022-02-12,VALE3,Vale,135.78,135.13,135.07,138.27,5421242,1.83
4381,2022-07-03,VALE3,Vale,139.81,140.01,142.9,140.29,17181178,0.34
4382,2025-12-09,ITUB4,Itaú,150.7,149.66,148.32,147.1,45983344,-2.39
4383,2024-01-04,MGLU3,Magazine Luiza,79.9,80.49,79.64,83.03,33051823,3.92
4384,2023-05-29,BBAS3,Banco do Brasil,43.32,43.8,42.84,42.17,16934748,-2.65
4385,2023-10-15,RENT3,Localiza,96.14,94.72,98.33,92.97,44302081,-3.3
4386,2023-04-22,ABEV3,Ambev,75.94,75.28,76.28,77.84,8883613,2.5
4387,2024-09-06,RENT3,Localiza,144.42,144.63,143.39,144.1,33939074,-0.22
4388,2025-07-20,BBDC4,Bradesco,110.61,109.25,112.42,112.56,19654379,1.76
4389,2023-12-28,BBAS3,Banco do Brasil,184.25,185.2,183.8,180.14,37484098,-2.23
4390,2024-07-10,RENT3,Localiza,82.64,82.8,82.15,79.31,6949375,-4.03
4391,2022-04-03,ITUB4,Itaú,115.34,116.33,113.87,111.85,32399725,-3.03
4392,2025-01-23,WEGE3,WEG,183.13,185.23,183.55,180.75,40415553,-1.3
4393,2022-01-21,ITUB4,Itaú,18.34,18.16,18.3,14.12,25932745,-23.01
4394,2025-09-08,PETR4,Petrobras,138.88,139.96,135.78,139.76,3660585,0.63
4395,2023-06-15,PETR4,Petrobras,187.46,184.91,184.32,190.87,42440189,1.82
4396,2023-06-14,VALE3,Vale,119.8,118.91,118.49,118.21,29509105,-1.33
4397,2022-08-09,RENT3,Localiza,45.77,44.96,44.8,47.09,7808925,2.88
4398,2025-11-26,RENT3,Localiza,14.44,14.53,14.56,11.0,1740996,-23.82
4399,2022-05-05,BBDC4,Bradesco,93.08,91.88,94.41,90.86,14541189,-2.39
4400,2022-04-04,SUZB3,Suzano,44.82,44.21,44.49,47.42,2621344,5.8
4401,2022-12-06,BBAS3,Banco do Brasil,68.15,67.65,67.36,67.91,16169501,-0.35
4402,2025-03-22,ITUB4,Itaú,96.05,97.4,94.93,94.9,43393504,-1.2
4403,2025-10-29,WEGE3,WEG,30.12,29.58,30.6,30.87,31619843,2.49
4404,2025-11-29,PETR4,Petrobras,67.58,68.67,66.97,72.36,2740401,7.07
4405,2022-07-19,ABEV3,Ambev,122.31,120.8,123.56,118.01,18689339,-3.52
4406,2023-05-15,RENT3,Localiza,167.26,164.09,171.41,162.34,4312760,-2.94
4407,2023-08-21,RENT3,Localiza,64.01,62.94,64.32,59.61,2104785,-6.87
4408,2022-12-18,BBAS3,Banco do Brasil,122.21,120.52,121.2,120.56,2749060,-1.35
4409,2025-11-03,SUZB3,Suzano,148.37,150.81,148.66,150.11,38844471,1.17
4410,2022-12-02,SUZB3,Suzano,87.14,85.61,88.27,85.64,13960688,-1.72
4411,2022-01-22,PETR4,Petrobras,135.8,133.5,132.22,137.92,19026851,1.56
4412,2023-07-21,ABEV3,Ambev,17.1,17.37,16.76,21.07,9999245,23.22
4413,2022-08-27,ITUB4,Itaú,191.86,189.64,192.93,192.06,8611657,0.1
4414,2022-05-06,BBAS3,Banco do Brasil,12.42,12.19,12.4,15.99,19359675,28.74
4415,2023-11-18,MGLU3,Magazine Luiza,52.08,51.77,52.46,54.11,21387687,3.9
4416,2023-08-26,MGLU3,Magazine Luiza,124.97,124.05,125.85,124.02,3733169,-0.76
4417,2022-08-24,SUZB3,Suzano,138.57,137.65,141.87,138.83,33700276,0.19
4418,2022-04-29,BBAS3,Banco do Brasil,19.51,19.56,19.61,15.07,1744488,-22.76
4419,2022-05-02,BBAS3,Banco do Brasil,132.59,130.36,130.19,136.72,48946286,3.11
4420,2023-04-01,BBAS3,Banco do Brasil,180.07,180.11,181.14,179.9,19715535,-0.09
4421,2022-04-22,WEGE3,WEG,112.27,111.88,113.2,110.86,11140446,-1.26
4422,2022-12-31,PETR4,Petrobras,74.77,74.79,76.74,71.02,8604522,-5.02
4423,2024-10-16,ITUB4,Itaú,171.68,169.5,174.51,168.48,7793652,-1.86
4424,2023-11-26,ABEV3,Ambev,123.07,122.79,119.77,122.65,46793214,-0.34
4425,2024-06-04,MGLU3,Magazine Luiza,36.03,35.57,35.44,37.82,43045795,4.97
4426,2022-09-01,ITUB4,Itaú,197.63,194.52,203.41,192.65,33910755,-2.52
4427,2024-07-19,WEGE3,WEG,162.87,160.05,161.87,160.0,5456131,-1.76
4428,2025-11-25,BBDC4,Bradesco,74.9,74.21,74.0,71.64,31131203,-4.35
4429,2022-06-18,MGLU3,Magazine Luiza,27.51,27.48,27.3,29.55,4209271,7.42
4430,2023-08-11,RENT3,Localiza,163.68,164.86,164.23,159.26,5080600,-2.7
4431,2023-05-11,VALE3,Vale,27.51,27.27,27.72,26.17,1018302,-4.87
4432,2023-02-02,WEGE3,WEG,154.78,153.97,151.31,158.15,41103882,2.18
4433,2023-01-23,BBAS3,Banco do Brasil,117.82,116.67,117.93,116.59,35894940,-1.04
4434,2023-11-13,BBDC4,Bradesco,167.19,167.68,172.08,169.29,38161351,1.26
4435,2025-07-09,PETR4,Petrobras,128.71,127.45,128.27,129.57,25618674,0.67
4436,2022-05-23,VALE3,Vale,165.43,164.99,163.18,165.11,8352931,-0.19
4437,2024-01-18,ITUB4,Itaú,22.13,22.46,22.53,21.03,23146995,-4.97
4438,2022-08-11,ABEV3,Ambev,26.85,26.4,27.29,25.45,39151981,-5.21
4439,2022-09-27,WEGE3,WEG,163.55,164.56,161.54,164.42,8537666,0.53
4440,2022-11-19,ITUB4,Itaú,177.94,175.51,179.18,179.16,13420996,0.69
4441,2025-12-28,VALE3,Vale,75.53,76.51,75.24,80.29,1307188,6.3
4442,2022-10-18,BBDC4,Bradesco,187.48,185.06,187.68,188.22,49933546,0.39
4443,2023-02-03,VALE3,Vale,129.58,129.88,126.51,125.37,46440056,-3.25
4444,2024-08-07,VALE3,Vale,38.46,38.48,37.71,38.58,4195793,0.31
4445,2023-10-21,RENT3,Localiza,128.56,127.89,125.65,130.29,45890706,1.35
4446,2024-05-28,VALE3,Vale,34.0,34.18,33.59,37.95,23228436,11.62
4447,2025-05-13,VALE3,Vale,42.97,43.78,43.13,38.32,10478657,-10.82
4448,2023-11-13,RENT3,Localiza,164.16,161.99,160.83,168.95,2846618,2.92
4449,2023-12-24,BBDC4,Bradesco,70.75,71.58,70.47,71.51,30856209,1.07
4450,2022-10-16,VALE3,Vale,138.26,138.07,135.73,134.67,23100433,-2.6
4451,2025-06-08,MGLU3,Magazine Luiza,186.95,184.77,183.24,188.87,35978837,1.03
4452,2025-12-17,BBAS3,Banco do Brasil,24.03,24.28,23.4,19.88,43383020,-17.27
4453,2022-10-23,BBDC4,Bradesco,147.74,146.52,146.77,145.49,46207943,-1.52
4454,2025-06-16,ITUB4,Itaú,64.21,64.09,62.5,63.43,24303049,-1.21
4455,2023-04-11,SUZB3,Suzano,31.13,30.92,31.31,30.11,42980796,-3.28
4456,2025-06-03,VALE3,Vale,189.39,190.42,185.46,188.3,31238817,-0.58
4457,2022-08-10,MGLU3,Magazine Luiza,122.29,124.55,122.8,117.95,245663,-3.55
4458,2022-12-12,VALE3,Vale,31.6,32.02,31.82,26.91,5954065,-14.84
4459,2022-10-04,ITUB4,Itaú,183.73,180.35,187.75,180.48,36536991,-1.77
4460,2023-01-21,VALE3,Vale,57.2,56.94,58.88,58.21,21195252,1.77
4461,2025-05-18,MGLU3,Magazine Luiza,53.5,53.11,52.83,49.08,172013,-8.26
4462,2024-11-09,VALE3,Vale,41.07,40.83,40.78,45.2,46425621,10.06
4463,2025-11-24,SUZB3,Suzano,26.47,26.03,27.04,30.51,30232433,15.26
4464,2025-03-03,BBDC4,Bradesco,47.0,47.53,48.18,42.27,28719469,-10.06
4465,2025-04-13,ITUB4,Itaú,28.62,28.16,29.22,25.23,47340438,-11.84
4466,2024-05-07,PETR4,Petrobras,151.55,149.7,155.5,147.06,6100676,-2.96
4467,2022-01-12,WEGE3,WEG,106.66,104.96,107.15,110.2,1736907,3.32
4468,2025-07-17,SUZB3,Suzano,79.19,77.77,81.14,82.99,3352566,4.8
4469,2024-04-28,ITUB4,Itaú,130.14,128.71,130.44,133.05,7463617,2.24
4470,2023-08-07,MGLU3,Magazine Luiza,130.76,129.39,131.15,128.05,2324867,-2.07
4471,2022-12-16,BBDC4,Bradesco,64.69,64.05,64.21,64.75,16060332,0.09
4472,2022-01-17,MGLU3,Magazine Luiza,111.7,109.82,113.14,110.11,43030457,-1.42
4473,2023-05-22,PETR4,Petrobras,169.39,167.61,166.23,173.52,43721191,2.44
4474,2025-03-21,SUZB3,Suzano,19.52,19.76,19.44,17.32,23074458,-11.27
4475,2023-12-13,BBAS3,Banco do Brasil,102.83,103.33,100.93,100.72,12141165,-2.05
4476,2022-11-29,SUZB3,Suzano,148.14,150.01,143.87,152.52,17898966,2.96
4477,2025-04-27,MGLU3,Magazine Luiza,15.08,14.88,15.52,17.42,41514099,15.52
4478,2022-02-04,WEGE3,WEG,78.39,77.55,80.62,75.94,9585844,-3.13
4479,2022-02-09,RENT3,Localiza,80.39,78.93,81.01,84.87,37564304,5.57
4480,2022-09-19,MGLU3,Magazine Luiza,156.22,155.77,158.73,159.44,20775647,2.06
4481,2023-01-04,ITUB4,Itaú,136.51,136.18,139.48,134.74,28301245,-1.3
4482,2023-08-22,ABEV3,Ambev,122.15,122.77,121.83,117.32,21477032,-3.95
4483,2025-05-02,PETR4,Petrobras,68.01,68.81,67.12,72.85,20607091,7.12
4484,2024-09-03,MGLU3,Magazine Luiza,80.32,79.59,81.49,79.64,18521869,-0.85
4485,2022-12-05,PETR4,Petrobras,149.02,147.21,144.99,147.73,19572878,-0.87
4486,2024-03-01,BBDC4,Bradesco,16.19,16.03,16.46,11.8,28745574,-27.12
4487,2024-02-13,PETR4,Petrobras,151.5,150.41,148.5,149.53,40518786,-1.3
4488,2023-12-28,RENT3,Localiza,38.57,38.95,39.03,34.0,33180625,-11.85
4489,2025-10-04,RENT3,Localiza,12.14,12.1,12.22,7.63,7820368,-37.15
4490,2023-01-13,VALE3,Vale,181.61,182.61,184.02,180.14,45732552,-0.81
4491,2024-12-17,SUZB3,Suzano,117.86,115.52,115.65,121.02,9880320,2.68
4492,2023-10-22,VALE3,Vale,124.88,124.8,126.1,128.44,42608118,2.85
4493,2024-08-25,RENT3,Localiza,81.26,82.73,81.47,79.63,25083665,-2.01
4494,2022-01-23,VALE3,Vale,123.54,121.1,124.88,127.72,35757511,3.38
4495,2025-01-30,VALE3,Vale,15.91,16.09,16.05,19.69,8933470,23.76
4496,2023-07-22,RENT3,Localiza,39.27,39.42,38.52,34.51,4680723,-12.12
4497,2025-07-19,BBDC4,Bradesco,109.8,110.77,110.58,112.09,49995661,2.09
4498,2024-01-05,RENT3,Localiza,113.25,114.77,114.21,118.11,14735476,4.29
4499,2025-11-22,ABEV3,Ambev,27.77,27.36,27.28,28.2,10120644,1.55
4500,2025-09-19,RENT3,Localiza,155.29,153.91,152.13,155.19,19536764,-0.06
4501,2025-02-08,ABEV3,Ambev,82.03,81.99,82.0,85.44,16363201,4.16
4502,2022-04-07,WEGE3,WEG,25.43,25.25,25.53,28.9,5760613,13.65
4503,2023-11-21,RENT3,Localiza,173.41,173.44,169.88,174.99,12740636,0.91
4504,2025-08-27,BBAS3,Banco do Brasil,199.81,197.75,201.61,199.35,8735066,-0.23
4505,2025-07-18,WEGE3,WEG,163.94,165.56,161.13,162.69,28402798,-0.76
4506,2022-04-17,BBDC4,Bradesco,66.81,66.34,65.32,62.7,45169079,-6.15
4507,2023-07-21,BBDC4,Bradesco,154.69,153.21,156.57,155.61,19002687,0.59
4508,2025-12-24,MGLU3,Magazine Luiza,16.69,16.74,17.03,13.84,21249468,-17.08
4509,2025-05-03,VALE3,Vale,67.03,66.23,66.15,62.58,39545500,-6.64
4510,2023-10-11,BBAS3,Banco do Brasil,181.57,180.82,180.21,184.17,34571771,1.43
4511,2025-11-21,MGLU3,Magazine Luiza,186.81,185.31,181.54,187.88,49241431,0.57
4512,2023-09-29,SUZB3,Suzano,54.63,55.12,53.2,54.78,6217420,0.27
4513,2025-12-20,ITUB4,Itaú,35.5,34.87,36.04,33.35,34446823,-6.06
4514,2022-07-24,ITUB4,Itaú,187.79,189.03,191.7,188.25,31246494,0.24
4515,2024-06-20,BBAS3,Banco do Brasil,84.57,83.94,82.42,80.14,25019921,-5.24
4516,2024-04-17,VALE3,Vale,56.62,56.45,57.32,51.88,30042218,-8.37
4517,2024-08-16,ABEV3,Ambev,198.58,197.01,199.17,198.37,8416839,-0.11
4518,2023-06-24,RENT3,Localiza,47.39,47.27,48.4,43.34,45316753,-8.55
4519,2025-06-07,ITUB4,Itaú,27.6,27.19,27.52,24.26,30502317,-12.1
4520,2024-10-04,WEGE3,WEG,120.91,121.35,121.04,116.94,49961892,-3.28
4521,2022-01-14,RENT3,Localiza,29.13,28.93,28.32,30.36,43020209,4.22
4522,2022-06-24,WEGE3,WEG,134.86,133.77,138.78,138.0,18335791,2.33
4523,2023-04-18,BBDC4,Bradesco,121.06,121.43,118.0,119.7,34973269,-1.12
4524,2025-08-31,MGLU3,Magazine Luiza,54.65,54.97,55.2,53.48,24149129,-2.14
4525,2022-07-15,BBDC4,Bradesco,24.78,25.19,25.32,27.55,23355964,11.18
4526,2023-09-03,PETR4,Petrobras,36.3,36.18,35.68,38.22,37501497,5.29
4527,2023-03-04,BBAS3,Banco do Brasil,88.27,87.57,90.9,84.73,11069933,-4.01
4528,2023-06-15,SUZB3,Suzano,56.34,56.92,55.74,55.26,9894815,-1.92
4529,2022-10-28,ABEV3,Ambev,132.58,134.09,132.35,129.42,44817224,-2.38
4530,2025-11-16,ITUB4,Itaú,45.89,46.61,46.52,46.79,22445354,1.96
4531,2023-06-15,BBAS3,Banco do Brasil,19.37,19.15,19.76,23.26,35847969,20.08
4532,2023-12-22,MGLU3,Magazine Luiza,199.11,201.78,197.83,201.35,33163727,1.13
4533,2024-12-27,PETR4,Petrobras,199.99,196.68,194.07,198.52,39856016,-0.74
4534,2024-11-24,RENT3,Localiza,62.11,62.36,62.59,62.24,11172885,0.21
4535,2025-05-27,VALE3,Vale,55.21,54.22,54.47,53.72,23987352,-2.7
4536,2025-08-07,SUZB3,Suzano,107.04,108.21,108.6,107.52,8194557,0.45
4537,2023-06-04,ITUB4,Itaú,110.71,109.48,111.5,108.79,46811557,-1.73
4538,2022-10-06,PETR4,Petrobras,74.26,75.45,75.92,74.46,6575962,0.27
4539,2023-08-10,WEGE3,WEG,167.65,167.47,171.33,163.65,28165294,-2.39
4540,2023-06-28,BBAS3,Banco do Brasil,12.11,12.14,12.45,10.06,32008798,-16.93
4541,2025-11-06,MGLU3,Magazine Luiza,195.92,197.61,196.7,196.76,25928283,0.43
4542,2025-02-11,ABEV3,Ambev,122.67,121.43,125.59,123.52,23648683,0.69
4543,2025-05-05,PETR4,Petrobras,104.87,106.46,104.9,100.85,31747010,-3.83
4544,2024-01-10,WEGE3,WEG,166.95,164.44,162.15,169.08,39706539,1.28
4545,2023-06-24,BBDC4,Bradesco,28.97,29.21,29.32,24.22,42840104,-16.4
4546,2024-02-26,RENT3,Localiza,151.73,154.15,154.73,155.52,1346170,2.5
4547,2025-08-06,VALE3,Vale,113.0,110.75,110.06,108.71,2654523,-3.8
4548,2024-03-30,BBAS3,Banco do Brasil,54.83,55.77,53.66,59.2,1510221,7.97
4549,2024-01-16,SUZB3,Suzano,136.08,135.26,135.83,136.37,1863457,0.21
4550,2024-11-20,VALE3,Vale,115.56,116.0,114.98,111.19,19735572,-3.78
4551,2023-08-31,BBDC4,Bradesco,99.03,97.72,101.99,99.97,25660738,0.95
4552,2024-08-14,PETR4,Petrobras,99.54,98.28,100.22,101.75,47549507,2.22
4553,2024-10-30,PETR4,Petrobras,138.42,138.2,137.11,133.63,7687153,-3.46
4554,2023-01-30,BBDC4,Bradesco,191.13,190.61,187.84,186.98,28660130,-2.17
4555,2025-08-10,WEGE3,WEG,50.57,49.62,49.68,55.32,10097696,9.39
4556,2022-09-06,PETR4,Petrobras,20.83,21.05,20.95,15.86,17640226,-23.86
4557,2025-09-14,ABEV3,Ambev,138.36,137.82,137.0,142.62,20450923,3.08
4558,2025-08-24,WEGE3,WEG,127.4,126.79,127.36,122.48,46522196,-3.86
4559,2023-07-09,MGLU3,Magazine Luiza,124.19,125.12,125.16,119.85,24407043,-3.49
4560,2023-08-06,MGLU3,Magazine Luiza,198.85,200.41,201.8,202.26,38587781,1.71
4561,2025-03-22,ABEV3,Ambev,156.2,153.98,160.2,160.16,37991835,2.54
4562,2025-01-10,MGLU3,Magazine Luiza,94.71,96.34,93.68,94.93,45939159,0.23
4563,2025-08-04,VALE3,Vale,188.65,187.21,191.58,183.8,7414953,-2.57
4564,2024-12-01,ITUB4,Itaú,160.0,158.34,158.38,160.52,28862512,0.33
4565,2023-02-07,PETR4,Petrobras,150.44,147.97,148.08,146.56,39619541,-2.58
4566,2024-01-23,MGLU3,Magazine Luiza,125.74,125.16,128.78,124.71,102746,-0.82
4567,2025-12-12,RENT3,Localiza,103.13,101.58,103.17,104.73,35726645,1.55
4568,2025-05-19,ITUB4,Itaú,132.97,133.5,134.85,131.43,38150351,-1.16
4569,2022-08-21,BBDC4,Bradesco,115.26,116.9,112.6,119.22,19007465,3.44
4570,2025-09-06,ABEV3,Ambev,93.99,95.63,96.35,93.51,23143345,-0.51
4571,2022-05-29,SUZB3,Suzano,77.71,79.13,78.05,80.36,23769320,3.41
4572,2025-08-12,ABEV3,Ambev,124.63,127.03,124.77,127.67,30246288,2.44
4573,2024-12-18,VALE3,Vale,159.8,160.84,157.32,156.26,47224258,-2.22
4574,2025-07-17,WEGE3,WEG,90.1,90.23,89.83,91.03,16844029,1.03
4575,2023-08-24,RENT3,Localiza,195.99,194.04,191.93,199.24,34447264,1.66
4576,2024-05-21,ITUB4,Itaú,70.65,71.11,71.08,70.99,23386046,0.48
4577,2022-09-16,RENT3,Localiza,33.96,33.54,33.49,34.91,29369471,2.8
4578,2022-12-19,BBDC4,Bradesco,51.99,52.32,51.39,54.66,10251018,5.14
4579,2022-04-11,RENT3,Localiza,134.15,134.97,136.92,130.63,49143374,-2.62
4580,2024-09-21,BBAS3,Banco do Brasil,121.81,122.5,123.1,119.0,32391036,-2.31
4581,2022-07-28,BBDC4,Bradesco,89.87,91.63,88.78,93.75,8235738,4.32
4582,2023-09-19,BBAS3,Banco do Brasil,120.02,121.42,122.66,121.48,25618689,1.22
4583,2024-07-08,PETR4,Petrobras,44.99,45.82,46.16,42.91,13244774,-4.62
4584,2025-02-04,ITUB4,Itaú,179.06,175.5,176.05,178.3,23602881,-0.42
4585,2022-11-07,WEGE3,WEG,21.33,21.55,21.15,22.79,31536546,6.84
4586,2024-11-13,WEGE3,WEG,29.42,29.15,28.82,30.96,23765753,5.23
4587,2025-06-23,ITUB4,Itaú,153.73,155.93,151.67,154.39,24988605,0.43
4588,2022-01-12,MGLU3,Magazine Luiza,153.86,151.44,150.0,157.5,22779818,2.37
4589,2022-08-29,MGLU3,Magazine Luiza,57.29,58.26,56.25,60.37,25774636,5.38
4590,2023-05-28,MGLU3,Magazine Luiza,79.86,79.94,79.21,75.24,4168226,-5.79
4591,2024-03-22,RENT3,Localiza,92.56,94.07,91.8,89.82,32050517,-2.96
4592,2024-08-09,ABEV3,Ambev,13.93,13.79,13.53,15.5,8713552,11.27
4593,2025-05-15,ABEV3,Ambev,127.33,126.74,124.33,123.21,6874576,-3.24
4594,2025-07-14,BBDC4,Bradesco,74.71,75.91,76.24,74.07,32417908,-0.86
4595,2023-11-21,ITUB4,Itaú,21.1,21.22,21.11,22.62,40370168,7.2
4596,2022-03-06,WEGE3,WEG,188.35,186.47,186.22,191.0,991759,1.41
4597,2023-07-18,ABEV3,Ambev,134.84,137.5,131.21,136.38,25809406,1.14
4598,2024-11-15,SUZB3,Suzano,122.3,122.06,120.89,125.26,7194839,2.42
4599,2024-07-05,VALE3,Vale,120.34,121.38,119.4,123.17,23489420,2.35
4600,2024-02-28,BBDC4,Bradesco,187.46,189.74,191.13,186.24,16367169,-0.65
4601,2024-01-22,ABEV3,Ambev,10.66,10.65,10.78,13.7,38474679,28.52
4602,2023-07-23,WEGE3,WEG,33.99,33.97,33.47,29.67,10289270,-12.71
4603,2024-12-04,ITUB4,Itaú,121.35,119.32,123.59,118.01,24487959,-2.75
4604,2024-01-12,RENT3,Localiza,70.96,69.99,71.11,70.95,49788856,-0.01
4605,2023-09-08,MGLU3,Magazine Luiza,142.36,140.54,142.24,146.1,37849947,2.63
4606,2025-03-22,BBDC4,Bradesco,57.78,58.02,57.34,56.05,18063691,-2.99
4607,2025-10-11,PETR4,Petrobras,165.19,163.98,164.87,169.12,14462168,2.38
4608,2022-10-11,BBDC4,Bradesco,182.32,179.54,187.6,180.75,44351517,-0.86
4609,2023-08-01,RENT3,Localiza,184.01,186.92,186.78,180.26,45614398,-2.04
4610,2025-03-06,SUZB3,Suzano,190.55,192.19,195.49,189.19,29886015,-0.71
4611,2023-09-23,BBAS3,Banco do Brasil,67.36,67.73,66.14,67.35,34523600,-0.01
4612,2022-06-29,MGLU3,Magazine Luiza,158.49,159.59,157.37,155.66,1946352,-1.79
4613,2025-12-08,SUZB3,Suzano,136.09,138.38,134.64,132.03,38832620,-2.98
4614,2023-12-17,RENT3,Localiza,184.15,185.17,185.87,186.5,29593390,1.28
4615,2024-02-04,PETR4,Petrobras,141.04,141.98,140.18,141.99,37484118,0.67
4616,2022-12-27,WEGE3,WEG,70.97,71.1,70.44,72.54,1367980,2.21
4617,2023-01-02,BBAS3,Banco do Brasil,143.04,143.08,143.39,138.38,19918780,-3.26
4618,2025-02-14,WEGE3,WEG,164.87,164.14,160.2,160.07,43672433,-2.91
4619,2022-06-09,ABEV3,Ambev,192.2,192.95,195.38,187.27,11394656,-2.57
4620,2025-06-02,VALE3,Vale,27.0,27.04,26.39,29.01,6920376,7.44
4621,2025-03-02,ABEV3,Ambev,187.74,188.14,190.19,187.98,49231301,0.13
4622,2022-12-10,BBAS3,Banco do Brasil,29.94,30.14,30.77,34.46,9297868,15.1
4623,2025-11-26,BBAS3,Banco do Brasil,120.17,118.2,122.95,117.13,19626378,-2.53
4624,2022-03-23,SUZB3,Suzano,90.03,89.92,91.34,87.51,27857994,-2.8
4625,2024-10-25,BBAS3,Banco do Brasil,182.25,182.61,179.96,182.48,3294947,0.13
4626,2025-08-26,BBDC4,Bradesco,166.95,164.53,162.72,166.83,32691676,-0.07
4627,2024-02-14,RENT3,Localiza,111.69,112.75,108.88,116.03,46810508,3.89
4628,2024-06-19,RENT3,Localiza,161.22,164.21,165.23,157.07,2653320,-2.57
4629,2025-06-29,RENT3,Localiza,145.54,146.77,147.61,146.51,19768109,0.67
4630,2023-09-15,ITUB4,Itaú,88.16,88.96,86.05,86.28,46142545,-2.13
4631,2022-08-23,PETR4,Petrobras,125.45,127.02,126.78,126.58,46215292,0.9
4632,2023-05-30,SUZB3,Suzano,73.9,73.89,72.38,69.03,4513082,-6.59
4633,2022-11-16,ITUB4,Itaú,59.36,59.96,59.53,58.34,15782195,-1.72
4634,2022-01-20,RENT3,Localiza,155.98,155.01,157.92,156.67,36923090,0.44
4635,2024-12-24,BBAS3,Banco do Brasil,172.47,175.37,172.26,171.16,10615579,-0.76
4636,2024-05-02,PETR4,Petrobras,142.5,142.57,139.75,147.29,14239781,3.36
4637,2024-07-18,PETR4,Petrobras,15.73,15.92,15.59,17.5,33695869,11.25
4638,2023-10-23,BBAS3,Banco do Brasil,59.58,58.53,59.69,59.17,45439708,-0.69
4639,2022-05-21,SUZB3,Suzano,82.46,82.06,81.56,78.57,36822928,-4.72
4640,2023-06-17,BBDC4,Bradesco,42.41,42.26,42.72,37.77,26148603,-10.94
4641,2022-01-31,ITUB4,Itaú,172.93,171.74,169.25,168.15,15243019,-2.76
4642,2025-09-29,PETR4,Petrobras,29.79,29.39,29.19,25.12,16261260,-15.68
4643,2024-04-05,SUZB3,Suzano,173.86,171.23,170.83,171.16,23248083,-1.55
4644,2022-02-20,ABEV3,Ambev,33.06,32.44,33.61,34.81,10273017,5.29
4645,2022-09-02,BBAS3,Banco do Brasil,129.77,132.26,129.01,126.26,44276441,-2.7
4646,2022-04-15,BBAS3,Banco do Brasil,17.73,17.77,17.22,21.11,48979303,19.06
4647,2024-06-14,ITUB4,Itaú,59.66,59.04,59.1,58.43,10997457,-2.06
4648,2022-05-03,RENT3,Localiza,192.82,190.54,192.22,189.06,48112112,-1.95
4649,2023-02-18,ITUB4,Itaú,40.45,41.15,39.85,42.58,41817226,5.27
4650,2025-11-15,ABEV3,Ambev,182.55,183.23,184.39,181.01,43789347,-0.84
4651,2022-07-13,VALE3,Vale,25.59,25.53,26.14,21.51,40339613,-15.94
4652,2025-05-30,BBAS3,Banco do Brasil,45.14,44.9,43.85,40.9,43439356,-9.39
4653,2023-08-24,SUZB3,Suzano,87.84,88.39,87.09,89.65,866558,2.06
4654,2025-06-27,MGLU3,Magazine Luiza,65.1,64.8,63.28,61.45,26733295,-5.61
4655,2023-03-11,PETR4,Petrobras,138.76,138.81,138.99,134.64,25195758,-2.97
4656,2022-10-07,SUZB3,Suzano,57.25,57.97,55.56,60.76,40411629,6.13
4657,2025-01-14,BBAS3,Banco do Brasil,76.28,75.3,74.62,75.11,42276645,-1.53
4658,2023-07-07,ITUB4,Itaú,189.53,188.37,187.5,189.3,38639224,-0.12
4659,2022-10-09,ABEV3,Ambev,126.55,124.52,123.71,129.47,33040080,2.31
4660,2022-01-22,ABEV3,Ambev,163.31,160.66,164.73,163.24,45376090,-0.04
4661,2023-11-13,WEGE3,WEG,113.13,111.34,113.13,117.49,47528970,3.85
4662,2022-01-08,RENT3,Localiza,113.77,112.42,114.39,114.49,5241588,0.63
4663,2025-09-01,WEGE3,WEG,75.24,73.99,73.01,75.17,3435656,-0.09
4664,2023-12-04,MGLU3,Magazine Luiza,20.41,20.51,20.89,23.47,6655329,14.99
4665,2024-08-11,BBAS3,Banco do Brasil,79.33,80.26,79.65,78.42,37618007,-1.15
4666,2025-01-25,BBDC4,Bradesco,53.13,52.37,53.65,57.48,27473209,8.19
