id,data_lancamento,regiao,receita,despesa,lucro,margem_percentual,mes,ano
4423,2023-09-09,Sul,145574.62,71416.49,74158.13,50.94,Dez,2025
4424,2022-07-11,Centro-Oeste,247808.49,170538.14,77270.35,31.18,Abr,2024
4425,2025-12-06,Norte,358426.8,313269.28,45157.52,12.6,Abr,2023
4426,2024-02-19,Norte,129113.41,113565.16,15548.25,12.04,Mai,2025
4427,2024-09-13,Norte,84380.51,27877.44,56503.07,66.96,Out,2024
4428,2023-07-24,Nordeste,425506.02,147160.0,278346.02,65.42,Ago,2024
4429,2022-12-15,Sudeste,182617.77,161197.29,21420.48,11.73,Abr,2024
4430,2023-11-12,Sudeste,131204.34,100523.56,30680.78,23.38,Jan,2022
4431,2023-05-24,Sudeste,363411.11,296029.02,67382.09,18.54,Abr,2023
4432,2025-01-10,Centro-Oeste,495834.37,327340.87,168493.5,33.98,Dez,2024
4433,2024-05-19,Sudeste,231738.91,121215.77,110523.14,47.69,Dez,2022
4434,2022-09-28,Centro-Oeste,414873.71,270524.55,144349.16,34.79,Jan,2024
4435,2022-08-06,Sudeste,203972.43,182895.57,21076.86,10.33,Fev,2023
4436,2023-07-22,Sudeste,92232.26,76033.08,16199.18,17.56,Fev,2022
4437,2022-01-31,Sudeste,272663.69,145476.14,127187.55,46.65,Out,2022
4438,2025-11-25,Sudeste,204478.31,163982.97,40495.34,19.8,Nov,2022
4439,2022-09-21,Sul,98162.03,40099.97,58062.06,59.15,Set,2025
4440,2024-02-16,Sul,472387.04,260174.89,212212.15,44.92,Abr,2024
4441,2022-10-01,Nordeste,52001.5,27450.14,24551.36,47.21,Mai,2025
4442,2022-10-07,Sudeste,356853.5,123761.52,233091.98,65.32,Abr,2023
4443,2025-04-05,Norte,297399.96,123489.15,173910.81,58.48,Jul,2024
4444,2022-11-07,Sul,485785.95,334211.97,151573.98,31.2,Abr,2022
4445,2024-03-01,Nordeste,4204.99,3281.84,923.15,21.95,Mai,2022
4446,2024-01-06,Centro-Oeste,277172.26,240166.01,37006.25,13.35,Out,2025
4447,2024-06-13,Sul,465413.24,163993.44,301419.8,64.76,Nov,2022
4448,2022-03-28,Sul,133796.0,101325.25,32470.75,24.27,Set,2023
4449,2023-02-17,Norte,32443.65,26122.49,6321.16,19.48,Set,2023
4450,2024-05-29,Nordeste,342946.96,147694.08,195252.88,56.93,Nov,2025
4451,2024-02-05,Sudeste,169780.33,98951.07,70829.26,41.72,Out,2025
4452,2022-03-06,Sul,177114.65,80478.39,96636.26,54.56,Jun,2023
4453,2023-10-13,Norte,82283.03,56885.92,25397.11,30.87,Nov,2024
4454,2024-02-20,Sudeste,144379.48,126913.99,17465.49,12.1,Jan,2022
4455,2025-10-05,Sul,349175.79,266898.04,82277.75,23.56,Out,2024
4456,2025-09-28,Norte,444795.05,214658.15,230136.9,51.74,Jul,2024
4457,2023-09-02,Sul,262162.15,231441.78,30720.37,11.72,Fev,2024
4458,2024-02-16,Norte,145789.88,77069.79,68720.09,47.14,Jun,2023
4459,2025-08-09,Centro-Oeste,178010.11,100510.84,77499.27,43.54,Out,2024
4460,2023-02-28,Sul,6898.28,2238.71,4659.57,67.55,Out,2023
4461,2025-04-04,Norte,130889.27,103300.87,27588.4,21.08,Jan,2022
4462,2023-06-09,Nordeste,466398.32,382553.08,83845.24,17.98,Mar,2022
4463,2023-02-09,Nordeste,482875.25,377880.92,104994.33,21.74,Abr,2022
4464,2024-10-24,Sudeste,236132.56,196106.91,40025.65,16.95,Mai,2024
4465,2025-07-28,Norte,94658.55,73422.9,21235.65,22.43,Fev,2022
4466,2025-08-22,Centro-Oeste,414902.77,362646.83,52255.94,12.59,Out,2022
4467,2024-10-06,Nordeste,74377.92,51017.93,23359.99,31.41,Dez,2024
4468,2025-01-12,Norte,291158.66,196874.47,94284.19,32.38,Mai,2025
4469,2023-08-28,Sul,205200.63,97858.85,107341.78,52.31,Abr,2023
4470,2025-04-29,Sul,178989.09,94133.59,84855.5,47.41,Set,2025
4471,2022-02-27,Norte,129198.6,77038.95,52159.65,40.37,Dez,2025
4472,2025-05-28,Sul,369912.61,290755.09,79157.52,21.4,Nov,2024
4473,2024-11-21,Norte,259053.35,165213.38,93839.97,36.22,Jul,2025
4474,2023-06-28,Sul,205221.52,100881.2,104340.32,50.84,Set,2024
4475,2023-08-04,Sudeste,489104.81,156129.72,332975.09,68.08,Set,2025
4476,2022-02-20,Centro-Oeste,408990.8,232984.55,176006.25,43.03,Jan,2022
4477,2024-02-08,Centro-Oeste,26937.86,14079.08,12858.78,47.73,Nov,2025
4478,2025-05-22,Nordeste,235524.61,141096.5,94428.11,40.09,Jul,2025
4479,2022-10-08,Sul,193210.52,173800.2,19410.32,10.05,Set,2024
4480,2024-01-24,Nordeste,136570.19,66496.14,70074.05,51.31,Nov,2023
4481,2025-02-04,Sudeste,210554.75,178220.1,32334.65,15.36,Out,2022
4482,2024-09-09,Centro-Oeste,359420.42,218170.25,141250.17,39.3,Ago,2025
4483,2023-07-08,Centro-Oeste,100327.1,52583.78,47743.32,47.59,Jul,2023
4484,2025-09-30,Centro-Oeste,487036.55,197023.94,290012.61,59.55,Abr,2024
4485,2024-05-22,Nordeste,236181.39,181565.38,54616.01,23.12,Jan,2025
4486,2024-09-30,Nordeste,446700.19,225448.15,221252.04,49.53,Jun,2025
4487,2025-03-03,Sul,162405.32,63788.76,98616.56,60.72,Jan,2022
4488,2025-12-20,Sudeste,493297.59,412081.21,81216.38,16.46,Out,2025
4489,2024-05-27,Sudeste,473265.61,253748.1,219517.51,46.38,Dez,2022
4490,2023-02-13,Norte,161061.44,113225.55,47835.89,29.7,Nov,2025
4491,2022-10-10,Centro-Oeste,444785.25,230891.23,213894.02,48.09,Ago,2025
4492,2024-02-19,Sul,234609.85,199761.71,34848.14,14.85,Jan,2022
4493,2022-02-09,Nordeste,398322.6,298834.02,99488.58,24.98,Ago,2023
4494,2023-05-05,Sudeste,385759.52,319759.03,66000.49,17.11,Mar,2025
4495,2022-10-03,Centro-Oeste,377176.91,336551.15,40625.76,10.77,Jun,2024
4496,2024-02-05,Nordeste,235152.91,152164.8,82988.11,35.29,Abr,2024
4497,2025-11-14,Norte,476099.35,156482.1,319617.25,67.13,Fev,2022
4498,2024-05-24,Sul,200806.42,85593.01,115213.41,57.38,Ago,2025
4499,2024-07-20,Sudeste,370667.59,174556.16,196111.43,52.91,Mai,2023
4500,2022-03-31,Centro-Oeste,333507.29,285093.07,48414.22,14.52,Jan,2023
4501,2024-09-15,Nordeste,52273.74,39490.52,12783.22,24.45,Jul,2023
4502,2025-11-13,Sudeste,53870.11,40079.7,13790.41,25.6,Dez,2025
4503,2022-06-19,Norte,356924.96,315834.89,41090.07,11.51,Set,2025
4504,2023-07-22,Sudeste,197857.58,127749.0,70108.58,35.43,Out,2023
4505,2022-04-23,Nordeste,460243.76,334153.97,126089.79,27.4,Set,2023
4506,2025-01-18,Norte,295136.23,246995.17,48141.06,16.31,Dez,2025
4507,2025-10-08,Nordeste,262630.37,204669.89,57960.48,22.07,Ago,2025
4508,2025-07-30,Nordeste,449626.44,290147.13,159479.31,35.47,Jan,2022
4509,2025-04-15,Sudeste,156103.16,55856.15,100247.01,64.22,Out,2022
4510,2024-07-28,Norte,460882.64,342133.44,118749.2,25.77,Jul,2022
4511,2022-03-20,Norte,123960.84,106824.94,17135.9,13.82,Set,2022
4512,2023-02-17,Centro-Oeste,49716.48,35964.73,13751.75,27.66,Jun,2023
4513,2024-01-23,Norte,421658.71,256576.62,165082.09,39.15,Mar,2025
4514,2024-01-29,Nordeste,366129.2,123742.85,242386.35,66.2,Nov,2023
4515,2025-01-17,Sudeste,154928.68,103602.41,51326.27,33.13,Nov,2025
4516,2023-07-11,Norte,273254.18,222798.09,50456.09,18.46,Jun,2025
4517,2025-11-03,Sul,238463.63,135000.78,103462.85,43.39,Jan,2025
4518,2022-09-15,Centro-Oeste,274666.5,159130.08,115536.42,42.06,Dez,2025
4519,2023-05-25,Nordeste,225572.98,169384.49,56188.49,24.91,Mai,2025
4520,2024-08-16,Sul,430530.47,147970.67,282559.8,65.63,Out,2022
4521,2022-04-25,Nordeste,438404.12,256900.18,181503.94,41.4,Jan,2023
4522,2022-08-13,Norte,243200.64,136306.06,106894.58,43.95,Set,2024
4523,2024-07-26,Sul,226924.38,132180.63,94743.75,41.75,Out,2023
4524,2023-05-30,Sul,263849.4,142930.2,120919.2,45.83,Ago,2025
4525,2023-07-07,Sudeste,377498.82,239342.99,138155.83,36.6,Out,2025
4526,2023-12-21,Centro-Oeste,46132.06,25217.15,20914.91,45.34,Fev,2023
4527,2025-10-24,Sudeste,43443.16,25671.33,17771.83,40.91,Abr,2022
4528,2025-01-02,Norte,165658.69,132858.61,32800.08,19.8,Jun,2022
4529,2024-04-11,Norte,140072.5,58118.32,81954.18,58.51,Dez,2023
4530,2025-12-26,Centro-Oeste,297216.57,262500.82,34715.75,11.68,Dez,2022
4531,2025-12-08,Centro-Oeste,339383.97,144946.54,194437.43,57.29,Jun,2022
4532,2023-11-25,Sul,339867.02,265000.96,74866.06,22.03,Out,2022
4533,2025-05-11,Sul,97658.46,29556.59,68101.87,69.73,Fev,2025
4534,2022-07-26,Norte,311007.32,247832.28,63175.04,20.31,Dez,2024
4535,2022-10-21,Centro-Oeste,303996.11,184352.8,119643.31,39.36,Set,2023
4536,2022-04-20,Sudeste,145270.09,126762.46,18507.63,12.74,Ago,2024
4537,2022-08-25,Nordeste,33619.82,28974.42,4645.4,13.82,Abr,2022
4538,2025-05-20,Sul,476263.33,344984.14,131279.19,27.56,Ago,2025
4539,2025-06-17,Sul,266056.71,156709.88,109346.83,41.1,Ago,2023
4540,2024-10-05,Nordeste,393919.84,164607.63,229312.21,58.21,Mai,2023
4541,2023-11-21,Nordeste,217652.91,126251.48,91401.43,41.99,Abr,2024
4542,2024-08-14,Norte,398139.81,218693.68,179446.13,45.07,Jan,2025
4543,2024-05-04,Norte,96211.74,76354.63,19857.11,20.64,Abr,2022
4544,2024-10-15,Norte,266590.71,102488.3,164102.41,61.56,Out,2024
4545,2023-03-07,Norte,421481.6,215078.26,206403.34,48.97,Dez,2025
4546,2022-09-02,Sul,225421.58,85193.73,140227.85,62.21,Ago,2022
4547,2023-10-04,Sudeste,189573.21,79183.79,110389.42,58.23,Set,2024
4548,2025-12-13,Sudeste,257174.2,164809.25,92364.95,35.92,Mai,2022
4549,2025-12-30,Nordeste,108518.73,47711.47,60807.26,56.03,Abr,2024
4550,2025-03-01,Sudeste,204284.67,134671.93,69612.74,34.08,Set,2023
4551,2022-05-27,Nordeste,221991.56,73226.27,148765.29,67.01,Mai,2025
4552,2022-07-08,Norte,499510.01,426721.6,72788.41,14.57,Abr,2023
4553,2022-06-21,Norte,324227.26,139115.51,185111.75,57.09,Mar,2025
4554,2023-06-04,Centro-Oeste,452340.79,262692.8,189647.99,41.93,Jun,2023
4555,2024-05-26,Sul,243293.61,215211.04,28082.57,11.54,Jul,2025
4556,2023-09-15,Nordeste,342878.74,237584.49,105294.25,30.71,Set,2023
4557,2023-03-25,Sudeste,101956.85,57235.39,44721.46,43.86,Set,2023
4558,2024-05-28,Sudeste,45241.21,14579.05,30662.16,67.77,Ago,2022
4559,2024-09-26,Sul,71788.67,30309.73,41478.94,57.78,Jul,2024
4560,2023-02-16,Sul,438742.06,350453.85,88288.21,20.12,Abr,2025
4561,2023-06-21,Centro-Oeste,371384.3,285091.67,86292.63,23.24,Nov,2024
4562,2024-06-27,Nordeste,351079.7,219813.48,131266.22,37.39,Nov,2024
4563,2025-08-25,Norte,129987.89,103606.43,26381.46,20.3,Jul,2025
4564,2024-09-01,Norte,47924.88,30573.95,17350.93,36.2,Jan,2023
4565,2025-08-02,Nordeste,364411.07,204041.45,160369.62,44.01,Out,2023
4566,2025-05-08,Norte,156329.48,136009.89,20319.59,13.0,Out,2024
4567,2023-12-03,Centro-Oeste,235272.98,85780.6,149492.38,63.54,Jul,2023
4568,2025-11-28,Centro-Oeste,71240.62,55861.22,15379.4,21.59,Mar,2024
4569,2024-10-22,Sul,433423.74,315476.95,117946.79,27.21,Jun,2023
4570,2025-09-08,Centro-Oeste,446259.73,376930.63,69329.1,15.54,Jan,2023
4571,2023-05-28,Norte,417486.53,250767.48,166719.05,39.93,Nov,2024
4572,2025-05-06,Sul,309680.79,231436.84,78243.95,25.27,Ago,2023
4573,2025-09-20,Nordeste,44022.58,18545.0,25477.58,57.87,Nov,2024
4574,2025-12-10,Sul,498517.2,273428.48,225088.72,45.15,Jan,2025
4575,2024-10-25,Sul,120962.82,93297.76,27665.06,22.87,Abr,2025
4576,2023-08-22,Centro-Oeste,495808.67,320104.06,175704.61,35.44,Nov,2024
4577,2025-09-18,Sudeste,446268.05,134458.37,311809.68,69.87,Mar,2025
4578,2025-03-21,Sul,255325.37,130700.76,124624.61,48.81,Dez,2025
4579,2025-11-21,Sudeste,131696.1,101502.69,30193.41,22.93,Abr,2025
4580,2022-10-12,Sul,134095.99,60433.33,73662.66,54.93,Jul,2024
4581,2022-06-15,Norte,330787.36,122202.35,208585.01,63.06,Fev,2023
4582,2023-01-14,Norte,292094.95,241937.95,50157.0,17.17,Jan,2025
4583,2023-05-15,Sudeste,284425.59,196757.99,87667.6,30.82,Jul,2022
4584,2022-07-14,Norte,492131.19,148855.03,343276.16,69.75,Out,2023
4585,2022-12-01,Norte,93107.97,57460.32,35647.65,38.29,Mar,2024
4586,2023-01-06,Norte,67607.12,34394.24,33212.88,49.13,Mar,2022
4587,2022-09-30,Sul,391928.75,196417.41,195511.34,49.88,Nov,2023
4588,2025-01-15,Centro-Oeste,123731.86,76537.9,47193.96,38.14,Jun,2025
4589,2025-06-17,Sudeste,281255.55,155295.15,125960.4,44.79,Dez,2023
4590,2023-04-17,Centro-Oeste,364974.6,144404.4,220570.2,60.43,Out,2025
4591,2022-02-09,Centro-Oeste,1783.23,593.6,1189.63,66.71,Nov,2025
4592,2022-10-22,Centro-Oeste,466850.06,196757.52,270092.54,57.85,Fev,2024
4593,2022-11-22,Nordeste,28347.09,15630.34,12716.75,44.86,Dez,2023
4594,2022-08-18,Sul,158927.82,52089.29,106838.53,67.22,Fev,2025
4595,2025-05-11,Sul,160625.18,102488.96,58136.22,36.19,Nov,2022
4596,2022-07-21,Centro-Oeste,202528.38,145262.82,57265.56,28.28,Mar,2025
4597,2025-09-04,Nordeste,497900.93,159022.12,338878.81,68.06,Dez,2025
4598,2022-10-24,Sul,138742.68,102211.75,36530.93,26.33,Jul,2025
4599,2022-10-03,Centro-Oeste,496833.71,273544.07,223289.64,44.94,Out,2024
4600,2024-10-06,Norte,150933.11,89813.35,61119.76,40.49,Out,2023
4601,2023-09-06,Sudeste,405338.55,155022.01,250316.54,61.75,Set,2023
4602,2023-04-27,Nordeste,83634.79,61792.53,21842.26,26.12,Jun,2022
4603,2025-10-26,Nordeste,424018.49,230149.77,193868.72,45.72,Out,2023
4604,2025-09-23,Centro-Oeste,436152.44,131052.43,305100.01,69.95,Abr,2025
4605,2025-12-03,Norte,464902.56,168841.46,296061.1,63.68,Fev,2023
4606,2025-05-11,Nordeste,108865.43,62841.42,46024.01,42.28,Set,2022
4607,2022-04-08,Nordeste,133397.62,106794.25,26603.37,19.94,Mar,2023
4608,2024-11-16,Sudeste,360914.83,181036.66,179878.17,49.84,Mai,2025
4609,2025-09-04,Nordeste,149292.04,68781.56,80510.48,53.93,Mai,2022
4610,2023-01-18,Sul,140683.09,87086.63,53596.46,38.1,Dez,2023
4611,2025-09-25,Norte,120607.99,61444.25,59163.74,49.05,Fev,2024
4612,2024-08-31,Norte,271776.05,208147.83,63628.22,23.41,Mar,2024
4613,2024-01-12,Nordeste,315214.43,227511.66,87702.77,27.82,Set,2024
4614,2023-08-16,Centro-Oeste,282191.03,114272.73,167918.3,59.51,Jul,2023
4615,2022-07-06,Norte,354248.69,151697.71,202550.98,57.18,Fev,2024
4616,2022-05-25,Sudeste,241198.6,82130.25,159068.35,65.95,Mar,2023
4617,2025-07-30,Norte,448307.64,237246.54,211061.1,47.08,Dez,2022
4618,2025-11-23,Norte,452993.3,317450.69,135542.61,29.92,Ago,2025
4619,2024-11-01,Centro-Oeste,77211.81,45945.59,31266.22,40.49,Jun,2025
4620,2025-08-27,Norte,231197.71,93082.65,138115.06,59.74,Fev,2025
4621,2023-04-07,Norte,249416.92,120732.48,128684.44,51.59,Mar,2022
4622,2024-06-11,Sudeste,377526.1,336609.46,40916.64,10.84,Abr,2023
4623,2023-04-24,Sul,370378.17,211541.81,158836.36,42.88,Jun,2024
4624,2024-12-01,Sudeste,257174.88,220216.71,36958.17,14.37,Mai,2025
4625,2024-05-13,Nordeste,136079.97,51051.74,85028.23,62.48,Jan,2024
4626,2023-03-27,Nordeste,295443.75,178297.19,117146.56,39.65,Set,2023
4627,2024-08-25,Sudeste,117825.6,39866.39,77959.21,66.16,Abr,2025
4628,2025-08-07,Nordeste,371664.43,278911.56,92752.87,24.96,Abr,2024
4629,2025-02-01,Norte,351716.12,160359.74,191356.38,54.41,Ago,2024
4630,2024-08-30,Sul,412843.77,332899.05,79944.72,19.36,Jun,2025
4631,2024-02-13,Sul,325214.75,106757.86,218456.89,67.17,Nov,2025
4632,2024-03-08,Sul,189651.61,62963.41,126688.2,66.8,Dez,2024
4633,2024-01-30,Sudeste,442767.66,139685.69,303081.97,68.45,Jul,2023
4634,2023-04-09,Nordeste,268155.06,197132.44,71022.62,26.49,Set,2024
4635,2022-04-03,Norte,38968.4,31881.36,7087.04,18.19,Ago,2024
4636,2025-11-23,Centro-Oeste,268402.44,81347.64,187054.8,69.69,Out,2024
4637,2023-03-23,Centro-Oeste,208207.45,114735.08,93472.37,44.89,Jul,2023
4638,2022-02-21,Nordeste,444823.63,314829.65,129993.98,29.22,Jun,2024
4639,2022-06-26,Sudeste,186523.76,162680.78,23842.98,12.78,Out,2024
4640,2025-09-26,Sul,445797.52,185394.98,260402.54,58.41,Jun,2022
4641,2024-07-24,Centro-Oeste,463161.33,322406.53,140754.8,30.39,Ago,2022
4642,2024-08-13,Centro-Oeste,326413.76,289452.35,36961.41,11.32,Jul,2022
4643,2023-05-28,Nordeste,310397.49,100680.3,209717.19,67.56,Mai,2024
4644,2022-09-16,Centro-Oeste,319033.67,253645.78,65387.89,20.5,Dez,2022
4645,2024-10-17,Centro-Oeste,213513.33,155481.04,58032.29,27.18,Out,2025
4646,2025-06-24,Centro-Oeste,138443.37,107625.22,30818.15,22.26,Set,2023
4647,2023-06-28,Sul,282665.77,92210.06,190455.71,67.38,Abr,2022
4648,2022-05-16,Norte,257077.6,216952.86,40124.74,15.61,Set,2022
4649,2022-03-07,Sudeste,149847.47,126025.15,23822.32,15.9,Fev,2025
4650,2023-06-03,Centro-Oeste,289858.41,161074.85,128783.56,44.43,Jan,2025
4651,2024-12-11,Sul,353185.89,261700.81,91485.08,25.9,Mar,2024
4652,2022-09-28,Nordeste,235545.07,154130.56,81414.51,34.56,Mar,2025
4653,2022-02-12,Sul,266607.41,112795.69,153811.72,57.69,Out,2022
4654,2025-10-24,Nordeste,223694.09,143798.04,79896.05,35.72,Dez,2023
4655,2025-10-16,Sul,363894.09,273421.17,90472.92,24.86,Set,2022
4656,2023-12-12,Nordeste,373070.06,226547.23,146522.83,39.27,Mar,2025
4657,2022-03-09,Centro-Oeste,248760.18,144248.97,104511.21,42.01,Jun,2022
4658,2024-08-10,Norte,457654.45,390742.32,66912.13,14.62,Set,2022
4659,2025-05-04,Sudeste,387586.08,262727.5,124858.58,32.21,Mar,2024
4660,2024-04-15,Centro-Oeste,448279.42,261671.25,186608.17,41.63,Dez,2022
4661,2023-02-15,Centro-Oeste,169882.42,143323.39,26559.03,15.63,Out,2025
4662,2023-08-19,Centro-Oeste,178429.51,100510.04,77919.47,43.67,Fev,2022
4663,2025-03-12,Sul,54733.98,38584.5,16149.48,29.51,Mai,2024
4664,2024-04-29,Nordeste,181104.76,81647.21,99457.55,54.92,Abr,2023
4665,2022-07-20,Centro-Oeste,415739.27,238322.46,177416.81,42.68,Dez,2022
4666,2024-02-28,Centro-Oeste,52717.4,32246.24,20471.16,38.83,Abr,2024
4667,2022-06-05,Sudeste,360804.04,124408.6,236395.44,65.52,Jan,2023
4668,2023-01-02,Sudeste,300467.3,175194.1,125273.2,41.69,Mar,2022
4669,2025-03-18,Centro-Oeste,420639.17,367204.19,53434.98,12.7,Jun,2024
4670,2024-08-19,Nordeste,341180.05,191299.87,149880.18,43.93,Jul,2022
4671,2024-12-01,Nordeste,132894.68,61297.01,71597.67,53.88,Out,2024
4672,2024-10-10,Nordeste,50825.51,29036.44,21789.07,42.87,Abr,2022
4673,2025-10-29,Nordeste,278304.89,149214.08,129090.81,46.38,Nov,2025
4674,2024-02-24,Centro-Oeste,454619.18,213379.68,241239.5,53.06,Jun,2022
4675,2022-10-02,Nordeste,233011.67,100156.27,132855.4,57.02,Mai,2023
4676,2022-10-29,Nordeste,337609.47,303143.4,34466.07,10.21,Set,2023
4677,2023-06-02,Sudeste,167469.48,84532.65,82936.83,49.52,Jul,2023
4678,2024-10-21,Nordeste,241530.76,131458.24,110072.52,45.57,Set,2025
4679,2025-08-15,Nordeste,137453.59,120097.11,17356.48,12.63,Nov,2024
4680,2024-09-10,Nordeste,457019.47,213882.45,243137.02,53.2,Dez,2024
4681,2024-12-25,Norte,284491.59,105345.57,179146.02,62.97,Jun,2022
4682,2025-04-21,Sul,438795.59,334185.09,104610.5,23.84,Mai,2025
4683,2022-11-28,Sudeste,213573.73,113179.04,100394.69,47.01,Abr,2025
4684,2024-04-12,Nordeste,66256.3,41769.03,24487.27,36.96,Jun,2023
4685,2024-04-16,Sul,91577.1,73417.21,18159.89,19.83,Abr,2023
4686,2025-07-31,Nordeste,247214.27,172757.57,74456.7,30.12,Jul,2022
4687,2024-03-13,Sul,133917.67,53971.8,79945.87,59.7,Dez,2024
4688,2024-11-14,Sul,109733.43,89263.95,20469.48,18.65,Nov,2023
4689,2025-11-02,Norte,146219.33,97429.91,48789.42,33.37,Out,2024
4690,2022-12-14,Nordeste,313901.97,116188.32,197713.65,62.99,Out,2024
4691,2022-02-12,Nordeste,371411.58,329951.48,41460.1,11.16,Mai,2023
4692,2025-04-17,Nordeste,499819.03,408962.13,90856.9,18.18,Jul,2024
4693,2022-12-05,Sul,308695.88,204104.84,104591.04,33.88,Out,2023
4694,2023-08-08,Sul,439909.4,251989.29,187920.11,42.72,Mai,2024
4695,2024-03-22,Sudeste,305990.42,185116.17,120874.25,39.5,Abr,2023
4696,2022-08-13,Sul,370308.86,134898.92,235409.94,63.57,Jul,2022
4697,2022-03-05,Norte,260743.74,107532.2,153211.54,58.76,Fev,2022
4698,2022-08-13,Sul,69592.79,28596.1,40996.69,58.91,Mar,2023
4699,2022-01-30,Sul,480892.17,322736.96,158155.21,32.89,Mai,2024
4700,2022-02-14,Sudeste,191092.84,113663.93,77428.91,40.52,Jun,2022
4701,2023-07-05,Sudeste,497251.51,374947.52,122303.99,24.6,Fev,2023
4702,2024-10-05,Norte,466177.96,174937.57,291240.39,62.47,Mai,2022
4703,2025-06-08,Sudeste,39942.76,23844.92,16097.84,40.3,Dez,2024
4704,2024-06-04,Norte,171042.72,91920.77,79121.95,46.26,Mai,2025
4705,2022-07-20,Sudeste,382639.36,140016.37,242622.99,63.41,Ago,2025
4706,2025-04-10,Nordeste,459402.49,295268.66,164133.83,35.73,Out,2022
4707,2025-07-28,Sul,57084.85,38040.58,19044.27,33.36,Dez,2023
4708,2024-07-18,Nordeste,345634.49,229948.38,115686.11,33.47,Out,2024
4709,2024-04-19,Sudeste,77879.59,33532.35,44347.24,56.94,Mai,2022
4710,2024-01-04,Norte,95998.5,69926.98,26071.52,27.16,Mai,2025
4711,2023-06-27,Nordeste,127332.04,59218.89,68113.15,53.49,Set,2023
4712,2023-05-04,Sul,435093.33,337467.53,97625.8,22.44,Jan,2022
4713,2025-09-12,Nordeste,461764.02,172510.51,289253.51,62.64,Jul,2024
4714,2022-08-23,Norte,387009.02,273726.1,113282.92,29.27,Jul,2022
4715,2023-12-11,Centro-Oeste,263220.34,131429.76,131790.58,50.07,Out,2025
4716,2023-07-27,Sudeste,435083.56,314743.25,120340.31,27.66,Fev,2022
4717,2025-12-18,Nordeste,236789.39,163207.14,73582.25,31.07,Abr,2024
4718,2022-04-15,Sudeste,304198.15,149838.51,154359.64,50.74,Mar,2024
4719,2024-02-01,Sudeste,355693.96,246430.8,109263.16,30.72,Jan,2023
4720,2023-01-12,Sul,247156.72,157063.7,90093.02,36.45,Mar,2022
4721,2022-11-21,Sul,154634.13,81684.81,72949.32,47.18,Out,2023
4722,2022-02-01,Nordeste,344219.34,139203.52,205015.82,59.56,Fev,2022
4723,2024-11-15,Centro-Oeste,499303.05,362850.07,136452.98,27.33,Jul,2022
4724,2022-12-31,Sudeste,222364.34,143056.33,79308.01,35.67,Jun,2023
4725,2025-10-05,Sudeste,257327.12,173947.45,83379.67,32.4,Nov,2024
4726,2025-11-22,Nordeste,280519.64,233567.6,46952.04,16.74,Set,2022
4727,2024-02-25,Sudeste,259488.21,169252.22,90235.99,34.77,Mar,2025
4728,2023-10-30,Norte,56967.04,49246.87,7720.17,13.55,Nov,2022
4729,2023-12-13,Sul,156174.45,70207.61,85966.84,55.05,Jan,2022
4730,2022-06-06,Sudeste,182617.6,107118.84,75498.76,41.34,Abr,2023
4731,2025-08-06,Sul,323477.86,280610.39,42867.47,13.25,Mar,2022
4732,2023-07-03,Nordeste,37975.71,20228.97,17746.74,46.73,Set,2022
4733,2022-07-10,Sul,349206.93,265769.58,83437.35,23.89,Jan,2023
4734,2023-11-18,Norte,361023.1,251902.35,109120.75,30.23,Abr,2022
4735,2024-02-16,Sudeste,194517.53,148404.03,46113.5,23.71,Nov,2024
4736,2023-11-27,Norte,326913.68,254910.9,72002.78,22.03,Set,2024
4737,2024-12-12,Norte,353196.54,134042.21,219154.33,62.05,Mai,2022
4738,2024-04-26,Nordeste,7961.2,4320.32,3640.88,45.73,Dez,2023
4739,2024-06-12,Norte,65964.05,41288.35,24675.7,37.41,Mar,2023
4740,2024-10-05,Sul,104394.95,61178.78,43216.17,41.4,Nov,2024
4741,2024-01-14,Centro-Oeste,177166.46,59318.53,117847.93,66.52,Dez,2024
4742,2023-06-03,Sul,84129.38,32935.64,51193.74,60.85,Set,2025
4743,2025-08-24,Centro-Oeste,482484.49,410933.89,71550.6,14.83,Mar,2023
4744,2023-12-07,Sul,6704.78,4767.66,1937.12,28.89,Mar,2025
4745,2022-09-03,Nordeste,235376.07,183404.18,51971.89,22.08,Jan,2023
