id,data_venda,produto,regiao,quantidade,preco_unitario,valor_total,canal,codigo_pedido
4427,2024-12-11,Teclado Mecânico,Sul,3,3043.02,9129.06,Online,VND-04427
4428,2023-10-20,Mesa Digitalizadora,Norte,16,1690.43,27046.88,Marketplace,VND-04428
4429,2022-09-17,Hub USB-C,Sudeste,9,3465.72,31191.48,Online,VND-04429
4430,2025-03-10,Roteador WiFi 6,Sul,15,1651.86,24777.9,Online,VND-04430
4431,2023-03-29,"Monitor 27""",Norte,7,2778.01,19446.07,Online,VND-04431
4432,2023-05-19,Mouse Wireless,Nordeste,13,3953.58,51396.54,Loja Física,VND-04432
4433,2022-11-05,Hub USB-C,Nordeste,14,4964.83,69507.62,Televendas,VND-04433
4434,2023-03-24,Mouse Wireless,Norte,15,2363.83,35457.45,Televendas,VND-04434
4435,2022-03-11,SSD 1TB,Sudeste,17,3514.22,59741.74,Marketplace,VND-04435
4436,2024-06-26,Notebook Pro,Nordeste,16,189.97,3039.52,Marketplace,VND-04436
4437,2022-03-12,Webcam HD,Sul,2,1228.3,2456.6,Marketplace,VND-04437
4438,2023-09-16,Teclado Mecânico,Centro-Oeste,6,3138.33,18829.98,Online,VND-04438
4439,2025-12-21,Headset Gamer,Norte,2,3219.55,6439.1,Loja Física,VND-04439
4440,2025-10-15,Smartphone,Sudeste,16,1387.73,22203.68,Televendas,VND-04440
4441,2024-05-26,Memória RAM 16GB,Sudeste,12,2556.38,30676.56,Loja Física,VND-04441
4442,2022-01-05,Mesa Digitalizadora,Sudeste,12,2867.41,34408.92,Loja Física,VND-04442
4443,2023-05-17,Roteador WiFi 6,Sudeste,1,4221.71,4221.71,Loja Física,VND-04443
4444,2024-01-01,Smartphone,Sudeste,17,3328.68,56587.56,Marketplace,VND-04444
4445,2023-08-03,"Tablet 10""",Sudeste,14,3658.2,51214.8,Marketplace,VND-04445
4446,2025-08-15,"Tablet 10""",Nordeste,11,2995.31,32948.41,Online,VND-04446
4447,2025-04-17,Roteador WiFi 6,Sul,17,4630.29,78714.93,Televendas,VND-04447
4448,2025-12-21,Headset Gamer,Sul,19,4201.28,79824.32,Online,VND-04448
4449,2025-12-17,Impressora Laser,Sudeste,9,3013.77,27123.93,Online,VND-04449
4450,2023-10-08,Mesa Digitalizadora,Centro-Oeste,19,3713.46,70555.74,Online,VND-04450
4451,2025-09-17,Mouse Wireless,Nordeste,10,3006.22,30062.2,Televendas,VND-04451
4452,2022-09-19,Teclado Mecânico,Nordeste,14,1518.16,21254.24,Marketplace,VND-04452
4453,2022-07-26,Teclado Mecânico,Sul,13,552.07,7176.91,Online,VND-04453
4454,2023-08-14,Impressora Laser,Centro-Oeste,4,1681.24,6724.96,Loja Física,VND-04454
4455,2025-12-04,"Monitor 27""",Nordeste,9,130.6,1175.4,Televendas,VND-04455
4456,2022-12-01,Teclado Mecânico,Nordeste,14,3719.5,52073.0,Marketplace,VND-04456
4457,2025-07-28,Teclado Mecânico,Centro-Oeste,16,1535.85,24573.6,Televendas,VND-04457
4458,2025-11-26,Memória RAM 16GB,Norte,15,3745.29,56179.35,Loja Física,VND-04458
4459,2024-12-12,Smartphone,Sul,5,1064.9,5324.5,Televendas,VND-04459
4460,2025-01-24,Mesa Digitalizadora,Centro-Oeste,2,1682.65,3365.3,Online,VND-04460
4461,2024-02-27,Roteador WiFi 6,Norte,13,2634.67,34250.71,Loja Física,VND-04461
4462,2024-01-28,SSD 1TB,Centro-Oeste,9,2898.9,26090.1,Televendas,VND-04462
4463,2023-07-10,SSD 1TB,Norte,19,3017.32,57329.08,Marketplace,VND-04463
4464,2024-06-27,"Tablet 10""",Centro-Oeste,17,2170.49,36898.33,Televendas,VND-04464
4465,2025-01-14,Mouse Wireless,Norte,7,4423.79,30966.53,Televendas,VND-04465
4466,2022-09-02,Notebook Pro,Sul,5,1046.59,5232.95,Online,VND-04466
4467,2024-05-04,"Monitor 27""",Sudeste,19,4406.28,83719.32,Televendas,VND-04467
4468,2024-05-07,Webcam HD,Centro-Oeste,5,86.67,433.35,Marketplace,VND-04468
4469,2024-04-12,Headset Gamer,Centro-Oeste,15,3437.7,51565.5,Televendas,VND-04469
4470,2023-10-23,Webcam HD,Centro-Oeste,17,4737.76,80541.92,Televendas,VND-04470
4471,2022-12-19,Headset Gamer,Sudeste,12,544.39,6532.68,Televendas,VND-04471
4472,2022-04-18,SSD 1TB,Sul,9,78.32,704.88,Televendas,VND-04472
4473,2024-04-29,Cadeira Ergonômica,Sul,11,2629.05,28919.55,Loja Física,VND-04473
4474,2024-01-02,"Monitor 27""",Sudeste,10,3432.3,34323.0,Televendas,VND-04474
4475,2022-08-07,Teclado Mecânico,Nordeste,12,1314.0,15768.0,Marketplace,VND-04475
4476,2024-11-15,"Tablet 10""",Sul,10,1337.06,13370.6,Televendas,VND-04476
4477,2023-02-18,Mouse Wireless,Sul,10,74.44,744.4,Televendas,VND-04477
4478,2022-02-04,Impressora Laser,Nordeste,18,4990.65,89831.7,Marketplace,VND-04478
4479,2022-05-11,Memória RAM 16GB,Norte,16,4342.95,69487.2,Loja Física,VND-04479
4480,2025-06-28,Headset Gamer,Centro-Oeste,14,1010.23,14143.22,Loja Física,VND-04480
4481,2024-04-22,Notebook Pro,Nordeste,7,2587.84,18114.88,Online,VND-04481
4482,2025-01-12,"Tablet 10""",Sul,11,3670.04,40370.44,Loja Física,VND-04482
4483,2023-07-24,Roteador WiFi 6,Norte,1,4916.44,4916.44,Loja Física,VND-04483
4484,2022-01-25,"Tablet 10""",Sudeste,9,3356.47,30208.23,Online,VND-04484
4485,2024-09-19,Mesa Digitalizadora,Sul,20,2404.37,48087.4,Televendas,VND-04485
4486,2023-11-21,Teclado Mecânico,Sul,5,4211.46,21057.3,Marketplace,VND-04486
4487,2024-03-08,"Tablet 10""",Centro-Oeste,4,1088.24,4352.96,Online,VND-04487
4488,2022-03-28,Memória RAM 16GB,Nordeste,10,1622.98,16229.8,Marketplace,VND-04488
4489,2024-10-04,Headset Gamer,Sul,13,3771.37,49027.81,Online,VND-04489
4490,2025-08-04,Smartphone,Nordeste,19,1643.25,31221.75,Marketplace,VND-04490
4491,2025-04-12,Mesa Digitalizadora,Sul,1,4446.94,4446.94,Online,VND-04491
4492,2024-06-04,Notebook Pro,Nordeste,5,3306.41,16532.05,Marketplace,VND-04492
4493,2022-04-01,Cadeira Ergonômica,Nordeste,9,778.34,7005.06,Online,VND-04493
4494,2025-05-14,Cadeira Ergonômica,Nordeste,12,4561.17,54734.04,Marketplace,VND-04494
4495,2022-02-05,Memória RAM 16GB,Nordeste,17,1437.82,24442.94,Marketplace,VND-04495
4496,2022-07-17,"Tablet 10""",Sudeste,5,252.3,1261.5,Televendas,VND-04496
4497,2024-06-13,Memória RAM 16GB,Centro-Oeste,16,1464.23,23427.68,Marketplace,VND-04497
4498,2022-05-17,Impressora Laser,Sudeste,4,3298.71,13194.84,Marketplace,VND-04498
4499,2023-02-17,Notebook Pro,Sul,17,3622.09,61575.53,Loja Física,VND-04499
4500,2025-08-06,Impressora Laser,Sudeste,20,1634.0,32680.0,Marketplace,VND-04500
4501,2022-11-22,Mouse Wireless,Nordeste,4,2874.23,11496.92,Loja Física,VND-04501
4502,2025-08-09,Webcam HD,Sul,14,204.08,2857.12,Televendas,VND-04502
4503,2022-12-06,Memória RAM 16GB,Sudeste,20,3795.88,75917.6,Televendas,VND-04503
4504,2023-03-06,"Monitor 27""",Sudeste,10,4644.05,46440.5,Loja Física,VND-04504
4505,2023-01-08,Mesa Digitalizadora,Sul,1,1950.55,1950.55,Loja Física,VND-04505
4506,2024-12-20,Hub USB-C,Norte,3,1889.08,5667.24,Televendas,VND-04506
4507,2023-08-27,Cadeira Ergonômica,Nordeste,18,2528.23,45508.14,Televendas,VND-04507
4508,2025-02-27,Headset Gamer,Sudeste,12,4117.43,49409.16,Online,VND-04508
4509,2023-04-28,Teclado Mecânico,Sudeste,14,4642.86,65000.04,Loja Física,VND-04509
4510,2022-09-01,Memória RAM 16GB,Sul,8,3286.13,26289.04,Online,VND-04510
4511,2023-04-12,Memória RAM 16GB,Sul,5,4425.32,22126.6,Online,VND-04511
4512,2024-05-27,Webcam HD,Centro-Oeste,2,3556.73,7113.46,Televendas,VND-04512
4513,2025-02-04,Headset Gamer,Sudeste,2,3371.94,6743.88,Televendas,VND-04513
4514,2023-06-16,"Monitor 27""",Sudeste,19,1648.66,31324.54,Televendas,VND-04514
4515,2023-02-19,"Tablet 10""",Sul,16,1604.1,25665.6,Online,VND-04515
4516,2025-11-04,Notebook Pro,Sudeste,18,2726.9,49084.2,Loja Física,VND-04516
4517,2023-12-24,"Tablet 10""",Norte,15,2595.23,38928.45,Marketplace,VND-04517
4518,2025-02-16,"Tablet 10""",Centro-Oeste,16,3032.51,48520.16,Marketplace,VND-04518
4519,2025-12-29,Smartphone,Sudeste,17,4938.45,83953.65,Loja Física,VND-04519
4520,2023-03-07,Impressora Laser,Centro-Oeste,13,4142.53,53852.89,Televendas,VND-04520
4521,2022-02-16,Mesa Digitalizadora,Nordeste,14,1066.55,14931.7,Online,VND-04521
4522,2022-11-06,Mouse Wireless,Sul,16,2023.04,32368.64,Televendas,VND-04522
4523,2025-07-17,Cadeira Ergonômica,Sul,4,943.01,3772.04,Online,VND-04523
4524,2025-01-25,Hub USB-C,Sul,11,3704.23,40746.53,Online,VND-04524
4525,2025-08-18,Cadeira Ergonômica,Sul,5,4645.57,23227.85,Televendas,VND-04525
4526,2022-10-02,Mesa Digitalizadora,Norte,4,2578.18,10312.72,Televendas,VND-04526
4527,2024-03-05,Roteador WiFi 6,Sul,1,4581.27,4581.27,Online,VND-04527
4528,2025-04-15,Teclado Mecânico,Nordeste,4,283.02,1132.08,Televendas,VND-04528
4529,2022-10-22,SSD 1TB,Sul,5,2967.92,14839.6,Loja Física,VND-04529
4530,2025-12-17,Impressora Laser,Sudeste,8,1410.76,11286.08,Marketplace,VND-04530
4531,2022-04-05,Mouse Wireless,Centro-Oeste,20,4515.49,90309.8,Online,VND-04531
4532,2024-07-31,Impressora Laser,Sul,14,2479.61,34714.54,Televendas,VND-04532
4533,2023-04-07,Mouse Wireless,Centro-Oeste,17,3925.56,66734.52,Marketplace,VND-04533
4534,2024-09-24,Memória RAM 16GB,Nordeste,15,115.69,1735.35,Online,VND-04534
4535,2025-09-09,Hub USB-C,Nordeste,6,4207.33,25243.98,Online,VND-04535
4536,2025-07-18,Notebook Pro,Centro-Oeste,11,1679.88,18478.68,Televendas,VND-04536
4537,2025-08-11,"Monitor 27""",Sul,2,1819.51,3639.02,Televendas,VND-04537
4538,2023-04-01,Impressora Laser,Centro-Oeste,20,3037.35,60747.0,Marketplace,VND-04538
4539,2024-01-23,Impressora Laser,Sul,9,271.33,2441.97,Loja Física,VND-04539
4540,2023-09-30,"Monitor 27""",Centro-Oeste,4,4860.7,19442.8,Televendas,VND-04540
4541,2025-12-07,"Monitor 27""",Nordeste,2,3274.43,6548.86,Loja Física,VND-04541
4542,2023-02-11,SSD 1TB,Sul,11,4261.62,46877.82,Televendas,VND-04542
4543,2024-03-16,Mesa Digitalizadora,Sul,4,1655.28,6621.12,Online,VND-04543
4544,2024-06-15,Hub USB-C,Sudeste,2,2934.76,5869.52,Televendas,VND-04544
4545,2022-10-19,Mouse Wireless,Centro-Oeste,18,314.51,5661.18,Marketplace,VND-04545
4546,2023-08-21,Headset Gamer,Sudeste,12,2160.44,25925.28,Televendas,VND-04546
4547,2022-02-20,Hub USB-C,Nordeste,19,4060.52,77149.88,Televendas,VND-04547
4548,2022-02-14,"Monitor 27""",Sudeste,14,4771.21,66796.94,Loja Física,VND-04548
4549,2024-09-09,Mouse Wireless,Sudeste,5,3085.12,15425.6,Loja Física,VND-04549
4550,2024-10-17,Webcam HD,Sudeste,4,1807.58,7230.32,Loja Física,VND-04550
4551,2025-10-02,Teclado Mecânico,Sudeste,20,4554.56,91091.2,Loja Física,VND-04551
4552,2025-02-19,Cadeira Ergonômica,Nordeste,4,2569.77,10279.08,Online,VND-04552
4553,2022-07-01,Webcam HD,Sul,5,2846.43,14232.15,Marketplace,VND-04553
4554,2023-04-10,Mouse Wireless,Nordeste,10,3230.54,32305.4,Marketplace,VND-04554
4555,2024-02-03,"Monitor 27""",Sul,3,1910.78,5732.34,Marketplace,VND-04555
4556,2025-04-09,SSD 1TB,Sudeste,9,2710.84,24397.56,Online,VND-04556
4557,2023-09-07,Headset Gamer,Sudeste,15,4556.39,68345.85,Televendas,VND-04557
4558,2022-09-08,Webcam HD,Sul,9,1974.44,17769.96,Marketplace,VND-04558
4559,2022-06-18,Hub USB-C,Sudeste,18,1453.01,26154.18,Marketplace,VND-04559
4560,2022-05-11,Memória RAM 16GB,Norte,20,618.78,12375.6,Marketplace,VND-04560
4561,2022-12-06,"Monitor 27""",Sul,1,4744.11,4744.11,Online,VND-04561
4562,2022-05-28,Smartphone,Centro-Oeste,13,2844.49,36978.37,Online,VND-04562
4563,2023-09-07,Mesa Digitalizadora,Centro-Oeste,8,3949.29,31594.32,Televendas,VND-04563
4564,2022-04-30,Roteador WiFi 6,Sul,13,3510.3,45633.9,Marketplace,VND-04564
4565,2024-09-24,Cadeira Ergonômica,Sudeste,18,1056.81,19022.58,Marketplace,VND-04565
4566,2022-09-21,"Tablet 10""",Nordeste,1,3692.92,3692.92,Televendas,VND-04566
4567,2023-05-10,Mouse Wireless,Norte,10,3338.97,33389.7,Loja Física,VND-04567
4568,2025-07-23,Webcam HD,Norte,14,4810.63,67348.82,Televendas,VND-04568
4569,2023-01-22,SSD 1TB,Sudeste,6,627.05,3762.3,Televendas,VND-04569
4570,2024-02-13,SSD 1TB,Sudeste,15,659.42,9891.3,Televendas,VND-04570
4571,2023-10-04,Roteador WiFi 6,Sudeste,3,57.4,172.2,Loja Física,VND-04571
4572,2022-03-07,Teclado Mecânico,Nordeste,9,910.79,8197.11,Loja Física,VND-04572
4573,2025-04-20,Impressora Laser,Norte,8,1379.89,11039.12,Online,VND-04573
4574,2024-05-17,Impressora Laser,Nordeste,7,3639.73,25478.11,Televendas,VND-04574
4575,2022-02-03,"Monitor 27""",Sudeste,16,1822.51,29160.16,Televendas,VND-04575
4576,2022-11-03,Smartphone,Centro-Oeste,20,407.23,8144.6,Marketplace,VND-04576
4577,2023-08-25,Notebook Pro,Sul,13,645.47,8391.11,Loja Física,VND-04577
4578,2023-12-19,"Monitor 27""",Sudeste,7,1264.3,8850.1,Marketplace,VND-04578
4579,2024-06-08,Hub USB-C,Centro-Oeste,13,4544.43,59077.59,Loja Física,VND-04579
4580,2022-08-14,Impressora Laser,Sudeste,13,4077.1,53002.3,Loja Física,VND-04580
4581,2024-02-17,Mouse Wireless,Norte,16,3770.46,60327.36,Marketplace,VND-04581
4582,2025-07-21,Webcam HD,Centro-Oeste,13,4473.46,58154.98,Loja Física,VND-04582
4583,2024-06-17,SSD 1TB,Centro-Oeste,6,2455.54,14733.24,Online,VND-04583
4584,2022-02-23,Mouse Wireless,Sul,10,3058.89,30588.9,Marketplace,VND-04584
4585,2023-11-17,Webcam HD,Norte,1,4865.37,4865.37,Loja Física,VND-04585
4586,2025-10-31,Headset Gamer,Sul,9,3908.46,35176.14,Televendas,VND-04586
4587,2024-12-28,Hub USB-C,Sul,16,746.38,11942.08,Loja Física,VND-04587
4588,2024-08-18,Cadeira Ergonômica,Nordeste,19,53.93,1024.67,Loja Física,VND-04588
4589,2024-01-10,Headset Gamer,Sudeste,3,1300.82,3902.46,Online,VND-04589
4590,2023-08-22,"Tablet 10""",Nordeste,12,3448.86,41386.32,Loja Física,VND-04590
4591,2023-06-18,Roteador WiFi 6,Sul,12,509.34,6112.08,Televendas,VND-04591
4592,2025-04-22,Mesa Digitalizadora,Centro-Oeste,17,2609.44,44360.48,Loja Física,VND-04592
4593,2025-11-10,Notebook Pro,Centro-Oeste,3,713.36,2140.08,Online,VND-04593
4594,2023-05-15,Memória RAM 16GB,Sudeste,19,1645.04,31255.76,Televendas,VND-04594
4595,2023-02-02,Notebook Pro,Sul,14,519.05,7266.7,Marketplace,VND-04595
4596,2022-07-24,Roteador WiFi 6,Sul,17,305.41,5191.97,Televendas,VND-04596
4597,2023-02-27,"Tablet 10""",Norte,8,474.58,3796.64,Marketplace,VND-04597
4598,2023-05-28,Mouse Wireless,Sudeste,3,4694.68,14084.04,Televendas,VND-04598
4599,2025-07-16,"Monitor 27""",Norte,18,2092.14,37658.52,Televendas,VND-04599
4600,2024-07-23,"Monitor 27""",Norte,18,434.2,7815.6,Televendas,VND-04600
4601,2023-09-09,Teclado Mecânico,Centro-Oeste,17,1634.41,27784.97,Televendas,VND-04601
4602,2025-01-27,Smartphone,Norte,2,2062.4,4124.8,Loja Física,VND-04602
4603,2025-09-06,Mouse Wireless,Nordeste,14,4118.74,57662.36,Online,VND-04603
4604,2023-01-03,Roteador WiFi 6,Nordeste,12,4713.23,56558.76,Online,VND-04604
4605,2023-01-14,Mouse Wireless,Norte,13,214.54,2789.02,Loja Física,VND-04605
4606,2023-11-18,Smartphone,Centro-Oeste,17,2187.1,37180.7,Online,VND-04606
4607,2022-10-10,Teclado Mecânico,Centro-Oeste,11,4581.79,50399.69,Online,VND-04607
4608,2022-11-11,Notebook Pro,Sudeste,4,1481.92,5927.68,Televendas,VND-04608
4609,2023-10-08,"Monitor 27""",Centro-Oeste,16,231.51,3704.16,Marketplace,VND-04609
4610,2022-02-09,"Monitor 27""",Sudeste,19,2853.63,54218.97,Televendas,VND-04610
4611,2024-11-29,Teclado Mecânico,Nordeste,8,1068.74,8549.92,Loja Física,VND-04611
4612,2022-03-06,Webcam HD,Nordeste,5,1425.48,7127.4,Loja Física,VND-04612
4613,2022-04-07,Webcam HD,Sudeste,6,3340.95,20045.7,Loja Física,VND-04613
4614,2025-09-20,Roteador WiFi 6,Sul,1,523.25,523.25,Online,VND-04614
4615,2023-03-02,Headset Gamer,Sul,3,613.67,1841.01,Marketplace,VND-04615
4616,2022-07-26,Mouse Wireless,Nordeste,7,1156.95,8098.65,Loja Física,VND-04616
4617,2024-02-15,"Monitor 27""",Nordeste,12,948.6,11383.2,Loja Física,VND-04617
4618,2023-06-05,Webcam HD,Sudeste,8,3678.04,29424.32,Marketplace,VND-04618
4619,2023-09-16,Teclado Mecânico,Sul,11,674.89,7423.79,Televendas,VND-04619
4620,2023-09-03,"Tablet 10""",Sudeste,10,3873.95,38739.5,Televendas,VND-04620
4621,2025-04-10,Impressora Laser,Sudeste,1,907.65,907.65,Televendas,VND-04621
4622,2022-04-22,Roteador WiFi 6,Sul,7,1374.73,9623.11,Marketplace,VND-04622
4623,2024-07-18,Smartphone,Sudeste,8,2214.46,17715.68,Loja Física,VND-04623
4624,2025-01-31,Smartphone,Centro-Oeste,9,3326.26,29936.34,Loja Física,VND-04624
4625,2023-04-21,Webcam HD,Sudeste,20,2385.89,47717.8,Online,VND-04625
4626,2024-02-25,SSD 1TB,Centro-Oeste,11,3457.37,38031.07,Marketplace,VND-04626
4627,2023-07-02,Memória RAM 16GB,Sudeste,19,4242.96,80616.24,Loja Física,VND-04627
4628,2025-08-02,Impressora Laser,Norte,12,3948.29,47379.48,Televendas,VND-04628
4629,2023-06-30,Memória RAM 16GB,Centro-Oeste,14,1535.72,21500.08,Loja Física,VND-04629
4630,2025-04-06,Roteador WiFi 6,Centro-Oeste,8,2051.38,16411.04,Loja Física,VND-04630
4631,2023-07-09,Hub USB-C,Sudeste,10,4396.88,43968.8,Televendas,VND-04631
4632,2023-11-24,Mouse Wireless,Sul,11,3351.27,36863.97,Televendas,VND-04632
4633,2025-03-26,Impressora Laser,Centro-Oeste,5,3821.35,19106.75,Loja Física,VND-04633
4634,2025-12-19,Cadeira Ergonômica,Sudeste,5,1483.7,7418.5,Televendas,VND-04634
4635,2022-07-31,Webcam HD,Sudeste,19,796.14,15126.66,Online,VND-04635
4636,2025-08-13,Roteador WiFi 6,Sudeste,6,3222.72,19336.32,Loja Física,VND-04636
4637,2023-10-26,Headset Gamer,Nordeste,18,4659.54,83871.72,Marketplace,VND-04637
4638,2024-10-21,Roteador WiFi 6,Sudeste,14,2765.22,38713.08,Loja Física,VND-04638
4639,2022-07-27,SSD 1TB,Sul,19,179.36,3407.84,Loja Física,VND-04639
4640,2025-04-23,Smartphone,Nordeste,10,2849.26,28492.6,Online,VND-04640
4641,2023-04-05,Smartphone,Sul,14,526.1,7365.4,Online,VND-04641
4642,2024-11-21,Smartphone,Nordeste,4,1998.57,7994.28,Televendas,VND-04642
4643,2022-02-17,Memória RAM 16GB,Nordeste,3,194.67,584.01,Televendas,VND-04643
4644,2024-08-23,Roteador WiFi 6,Nordeste,5,1928.72,9643.6,Online,VND-04644
4645,2025-06-10,SSD 1TB,Sudeste,4,1405.65,5622.6,Online,VND-04645
4646,2024-03-02,Roteador WiFi 6,Centro-Oeste,18,4486.38,80754.84,Loja Física,VND-04646
4647,2022-09-08,Headset Gamer,Sudeste,4,702.48,2809.92,Loja Física,VND-04647
4648,2024-06-24,SSD 1TB,Nordeste,19,3852.66,73200.54,Marketplace,VND-04648
4649,2025-03-30,Mesa Digitalizadora,Nordeste,9,4199.73,37797.57,Televendas,VND-04649
4650,2024-04-10,Mouse Wireless,Nordeste,10,1755.14,17551.4,Online,VND-04650
4651,2025-04-13,Mesa Digitalizadora,Sul,15,736.54,11048.1,Marketplace,VND-04651
4652,2025-03-18,Headset Gamer,Sul,1,1115.4,1115.4,Online,VND-04652
4653,2024-04-27,Roteador WiFi 6,Sudeste,4,948.53,3794.12,Marketplace,VND-04653
4654,2025-06-24,SSD 1TB,Sudeste,19,2327.81,44228.39,Online,VND-04654
4655,2025-02-01,Mouse Wireless,Nordeste,14,3425.54,47957.56,Marketplace,VND-04655
4656,2022-03-09,"Monitor 27""",Sudeste,8,3020.41,24163.28,Online,VND-04656
4657,2025-03-15,Notebook Pro,Norte,6,1782.03,10692.18,Televendas,VND-04657
4658,2023-07-12,Roteador WiFi 6,Sul,8,2860.05,22880.4,Online,VND-04658
4659,2023-04-20,Headset Gamer,Centro-Oeste,3,1013.7,3041.1,Loja Física,VND-04659
4660,2024-05-08,Mesa Digitalizadora,Sudeste,16,4592.33,73477.28,Loja Física,VND-04660
4661,2022-07-25,Headset Gamer,Norte,9,2690.72,24216.48,Marketplace,VND-04661
4662,2022-05-26,Mesa Digitalizadora,Sudeste,3,3655.43,10966.29,Televendas,VND-04662
4663,2022-06-01,Headset Gamer,Sul,20,1121.73,22434.6,Online,VND-04663
4664,2023-08-03,"Tablet 10""",Sul,4,2032.26,8129.04,Online,VND-04664
4665,2023-10-01,Smartphone,Nordeste,1,285.43,285.43,Online,VND-04665
4666,2024-05-04,Mesa Digitalizadora,Sudeste,5,2671.7,13358.5,Online,VND-04666
4667,2022-03-09,Roteador WiFi 6,Norte,13,4584.09,59593.17,Online,VND-04667
4668,2022-09-07,Mesa Digitalizadora,Nordeste,8,1495.29,11962.32,Marketplace,VND-04668
4669,2023-11-06,Headset Gamer,Sul,17,4481.83,76191.11,Marketplace,VND-04669
4670,2023-03-06,Webcam HD,Nordeste,5,4982.25,24911.25,Online,VND-04670
4671,2024-09-06,"Tablet 10""",Norte,14,353.85,4953.9,Televendas,VND-04671
4672,2025-01-18,SSD 1TB,Norte,19,543.46,10325.74,Online,VND-04672
4673,2022-07-22,Mesa Digitalizadora,Norte,11,3946.66,43413.26,Televendas,VND-04673
4674,2022-10-04,Cadeira Ergonômica,Norte,4,1056.23,4224.92,Marketplace,VND-04674
4675,2023-09-14,Hub USB-C,Sudeste,1,4981.98,4981.98,Online,VND-04675
4676,2024-12-02,Impressora Laser,Norte,6,4854.71,29128.26,Marketplace,VND-04676
4677,2024-12-28,Memória RAM 16GB,Centro-Oeste,3,640.19,1920.57,Marketplace,VND-04677
4678,2025-11-28,"Monitor 27""",Sul,5,4547.76,22738.8,Loja Física,VND-04678
4679,2024-11-10,Webcam HD,Sudeste,14,2408.36,33717.04,Televendas,VND-04679
4680,2023-01-20,"Tablet 10""",Norte,10,4307.92,43079.2,Loja Física,VND-04680
4681,2022-06-13,Notebook Pro,Sudeste,18,3953.66,71165.88,Marketplace,VND-04681
4682,2025-09-08,SSD 1TB,Norte,20,4854.6,97092.0,Marketplace,VND-04682
4683,2022-11-07,"Monitor 27""",Centro-Oeste,6,1285.04,7710.24,Marketplace,VND-04683
4684,2023-05-02,"Monitor 27""",Centro-Oeste,2,426.87,853.74,Loja Física,VND-04684
4685,2025-05-07,Smartphone,Sudeste,11,304.43,3348.73,Loja Física,VND-04685
4686,2025-01-27,Headset Gamer,Centro-Oeste,13,378.83,4924.79,Marketplace,VND-04686
4687,2022-12-26,Cadeira Ergonômica,Sudeste,6,4991.78,29950.68,Marketplace,VND-04687
4688,2025-07-20,Webcam HD,Centro-Oeste,3,59.98,179.94,Televendas,VND-04688
4689,2024-08-13,"Tablet 10""",Sul,3,4674.47,14023.41,Marketplace,VND-04689
4690,2024-01-06,SSD 1TB,Sudeste,17,2652.27,45088.59,Marketplace,VND-04690
4691,2025-05-09,Mouse Wireless,Norte,17,2872.55,48833.35,Online,VND-04691
4692,2025-07-11,Roteador WiFi 6,Centro-Oeste,12,574.54,6894.48,Televendas,VND-04692
4693,2025-09-20,Hub USB-C,Sudeste,15,1771.95,26579.25,Loja Física,VND-04693
4694,2024-10-30,Headset Gamer,Nordeste,12,1852.11,22225.32,Loja Física,VND-04694
4695,2022-06-26,Memória RAM 16GB,Nordeste,15,3208.85,48132.75,Televendas,VND-04695
4696,2025-08-31,Webcam HD,Sudeste,13,709.68,9225.84,Marketplace,VND-04696
4697,2022-01-17,Memória RAM 16GB,Norte,1,1332.0,1332.0,Online,VND-04697
4698,2025-09-01,Hub USB-C,Centro-Oeste,3,1505.6,4516.8,Online,VND-04698
4699,2024-02-14,Impressora Laser,Sudeste,8,75.21,601.68,Loja Física,VND-04699
4700,2025-12-05,Impressora Laser,Sudeste,9,250.6,2255.4,Online,VND-04700
4701,2025-07-30,Mesa Digitalizadora,Sudeste,1,66.98,66.98,Televendas,VND-04701
4702,2025-10-08,Headset Gamer,Norte,18,3017.55,54315.9,Televendas,VND-04702
4703,2022-01-16,Memória RAM 16GB,Sudeste,5,2704.68,13523.4,Loja Física,VND-04703
4704,2022-08-16,"Monitor 27""",Centro-Oeste,7,2532.44,17727.08,Loja Física,VND-04704
4705,2025-02-04,Teclado Mecânico,Nordeste,5,1185.37,5926.85,Loja Física,VND-04705
