id,nome,cargo,departamento,regiao,salario,data_admissao,status,idade
3856,Funcionário 3856,Gerente,TI,Sudeste,4774.17,2022-02-11,Ativo,36
3857,Funcionário 3857,Gerente,Financeiro,Nordeste,18004.21,2020-08-14,Ativo,40
3858,Funcionário 3858,Gerente,Contabilidade,Centro-Oeste,21816.47,2015-03-20,Desligado,33
3859,Funcionário 3859,Coordenador,TI,Norte,9865.71,2018-03-08,Ativo,24
3860,Funcionário 3860,Assistente,RH,Sudeste,11287.3,2019-08-30,Férias,35
3861,Funcionário 3861,Gerente,Financeiro,Sul,11914.01,2021-12-02,Ativo,43
3862,Funcionário 3862,Coordenador,Marketing,Norte,21746.75,2018-04-07,Ativo,56
3863,Funcionário 3863,Analista,RH,Norte,6991.76,2020-09-16,Ativo,61
3864,Funcionário 3864,Assistente,Vendas,Centro-Oeste,23438.46,2016-09-05,Ativo,22
3865,Funcionário 3865,Diretor,TI,Nordeste,18989.16,2021-01-28,Desligado,33
3866,Funcionário 3866,Estagiário,RH,Centro-Oeste,11570.42,2019-05-11,Ativo,32
3867,Funcionário 3867,Gerente,Marketing,Centro-Oeste,18005.68,2021-12-16,Ativo,19
3868,Funcionário 3868,Coordenador,Marketing,Nordeste,20306.96,2016-02-20,Ativo,65
3869,Funcionário 3869,Assistente,Financeiro,Centro-Oeste,14312.37,2018-09-23,Ativo,60
3870,Funcionário 3870,Gerente,TI,Norte,11082.79,2017-12-09,Ativo,28
3871,Funcionário 3871,Diretor,Marketing,Norte,5399.34,2018-05-25,Ativo,18
3872,Funcionário 3872,Coordenador,TI,Norte,21227.93,2022-08-17,Ativo,50
3873,Funcionário 3873,Analista,RH,Nordeste,4491.19,2022-09-18,Ativo,41
3874,Funcionário 3874,Analista,TI,Sul,5420.42,2016-04-11,Desligado,45
3875,Funcionário 3875,Diretor,Logística,Sul,9963.4,2018-08-05,Ativo,42
3876,Funcionário 3876,Coordenador,Marketing,Centro-Oeste,18855.5,2024-08-31,Férias,50
3877,Funcionário 3877,Estagiário,RH,Sudeste,23952.07,2016-05-11,Ativo,48
3878,Funcionário 3878,Estagiário,Financeiro,Sudeste,21856.64,2017-01-13,Férias,22
3879,Funcionário 3879,Estagiário,Financeiro,Sudeste,18280.4,2020-10-10,Desligado,39
3880,Funcionário 3880,Diretor,RH,Nordeste,6561.55,2023-06-26,Férias,22
3881,Funcionário 3881,Assistente,Marketing,Sudeste,10947.0,2024-07-13,Ativo,29
3882,Funcionário 3882,Estagiário,Financeiro,Sul,3001.9,2017-04-27,Férias,47
3883,Funcionário 3883,Gerente,Logística,Nordeste,7977.96,2023-04-04,Ativo,55
3884,Funcionário 3884,Estagiário,Financeiro,Nordeste,15287.93,2017-06-26,Férias,65
3885,Funcionário 3885,Assistente,Financeiro,Sul,22881.81,2018-02-05,Férias,47
3886,Funcionário 3886,Estagiário,RH,Norte,14272.42,2017-09-20,Ativo,20
3887,Funcionário 3887,Coordenador,Vendas,Centro-Oeste,14469.69,2016-02-01,Ativo,54
3888,Funcionário 3888,Coordenador,TI,Norte,23671.27,2017-08-10,Férias,64
3889,Funcionário 3889,Estagiário,TI,Norte,21014.88,2018-10-14,Férias,50
3890,Funcionário 3890,Coordenador,Logística,Sul,22620.17,2024-05-27,Ativo,20
3891,Funcionário 3891,Gerente,Logística,Norte,5517.51,2021-05-29,Ativo,18
3892,Funcionário 3892,Coordenador,TI,Centro-Oeste,14447.87,2020-07-02,Férias,63
3893,Funcionário 3893,Assistente,TI,Sul,16610.79,2021-04-20,Desligado,29
3894,Funcionário 3894,Diretor,Financeiro,Norte,10072.79,2023-08-22,Desligado,45
3895,Funcionário 3895,Diretor,Contabilidade,Sudeste,8498.66,2021-01-29,Ativo,43
3896,Funcionário 3896,Coordenador,Logística,Sudeste,13664.4,2023-06-27,Desligado,35
3897,Funcionário 3897,Analista,Contabilidade,Sudeste,21606.47,2024-12-24,Ativo,39
3898,Funcionário 3898,Assistente,Vendas,Centro-Oeste,10383.64,2019-02-06,Desligado,54
3899,Funcionário 3899,Gerente,Vendas,Nordeste,24275.3,2024-01-30,Férias,35
3900,Funcionário 3900,Gerente,Logística,Sudeste,3552.86,2016-09-10,Desligado,24
3901,Funcionário 3901,Diretor,Marketing,Sudeste,6036.25,2020-11-08,Férias,37
3902,Funcionário 3902,Diretor,Financeiro,Nordeste,21800.52,2024-09-13,Ativo,65
3903,Funcionário 3903,Coordenador,Contabilidade,Centro-Oeste,16016.93,2020-06-27,Ativo,57
3904,Funcionário 3904,Assistente,RH,Nordeste,7548.57,2020-03-03,Desligado,45
3905,Funcionário 3905,Analista,TI,Nordeste,6446.03,2017-07-12,Ativo,31
3906,Funcionário 3906,Gerente,Vendas,Centro-Oeste,19575.2,2023-11-28,Desligado,40
3907,Funcionário 3907,Coordenador,Financeiro,Sul,9950.3,2024-09-10,Ativo,44
3908,Funcionário 3908,Diretor,RH,Nordeste,15636.32,2017-07-01,Desligado,49
3909,Funcionário 3909,Coordenador,TI,Norte,18951.36,2019-09-06,Desligado,24
3910,Funcionário 3910,Assistente,RH,Norte,7735.63,2019-11-01,Férias,40
3911,Funcionário 3911,Analista,RH,Centro-Oeste,16332.07,2020-02-13,Ativo,49
3912,Funcionário 3912,Analista,TI,Sul,23673.33,2019-02-17,Ativo,40
3913,Funcionário 3913,Analista,Contabilidade,Sudeste,21301.65,2018-01-20,Ativo,36
3914,Funcionário 3914,Diretor,RH,Norte,14321.02,2021-04-05,Ativo,57
3915,Funcionário 3915,Coordenador,Contabilidade,Centro-Oeste,24576.0,2024-05-28,Ativo,43
3916,Funcionário 3916,Diretor,Logística,Sudeste,5451.02,2017-01-25,Ativo,42
3917,Funcionário 3917,Estagiário,RH,Sul,13454.58,2015-10-16,Ativo,58
3918,Funcionário 3918,Diretor,TI,Sul,22206.44,2022-06-24,Desligado,52
3919,Funcionário 3919,Estagiário,TI,Norte,7409.87,2019-12-09,Ativo,24
3920,Funcionário 3920,Estagiário,Marketing,Nordeste,2555.12,2017-03-17,Desligado,26
3921,Funcionário 3921,Assistente,Financeiro,Nordeste,11389.62,2016-09-17,Férias,60
3922,Funcionário 3922,Assistente,Contabilidade,Sudeste,13381.55,2015-02-03,Desligado,19
3923,Funcionário 3923,Estagiário,TI,Sul,4789.44,2015-12-01,Férias,59
3924,Funcionário 3924,Diretor,TI,Norte,7684.21,2019-02-06,Ativo,37
3925,Funcionário 3925,Assistente,Vendas,Sul,16522.92,2017-03-19,Ativo,21
3926,Funcionário 3926,Coordenador,RH,Nordeste,16258.49,2016-01-09,Ativo,51
3927,Funcionário 3927,Coordenador,Logística,Centro-Oeste,18919.45,2016-02-22,Ativo,25
3928,Funcionário 3928,Coordenador,Vendas,Norte,23101.29,2024-12-16,Ativo,38
3929,Funcionário 3929,Estagiário,Vendas,Nordeste,12882.89,2023-11-05,Férias,56
3930,Funcionário 3930,Estagiário,Logística,Sudeste,21438.33,2015-08-09,Férias,24
3931,Funcionário 3931,Gerente,Logística,Sul,8452.75,2023-08-22,Ativo,29
3932,Funcionário 3932,Diretor,TI,Nordeste,6799.5,2021-08-24,Ativo,56
3933,Funcionário 3933,Estagiário,Contabilidade,Sul,10368.84,2015-01-09,Férias,24
3934,Funcionário 3934,Analista,TI,Centro-Oeste,21665.98,2021-10-26,Ativo,38
3935,Funcionário 3935,Assistente,RH,Centro-Oeste,16126.5,2021-05-07,Férias,21
3936,Funcionário 3936,Coordenador,Financeiro,Nordeste,18438.28,2016-05-15,Ativo,18
3937,Funcionário 3937,Coordenador,Contabilidade,Sul,13940.02,2019-01-04,Desligado,36
3938,Funcionário 3938,Analista,Financeiro,Centro-Oeste,24261.71,2016-04-22,Desligado,65
3939,Funcionário 3939,Coordenador,Contabilidade,Sudeste,19001.35,2023-05-14,Ativo,39
3940,Funcionário 3940,Gerente,Marketing,Norte,5694.72,2024-02-04,Ativo,46
3941,Funcionário 3941,Analista,Vendas,Sudeste,24591.78,2021-11-10,Férias,22
3942,Funcionário 3942,Assistente,Marketing,Sul,15159.04,2018-07-28,Ativo,31
3943,Funcionário 3943,Analista,Vendas,Norte,23776.22,2019-11-21,Ativo,31
3944,Funcionário 3944,Assistente,RH,Nordeste,11294.69,2022-02-26,Desligado,30
3945,Funcionário 3945,Estagiário,Financeiro,Nordeste,24938.13,2023-08-05,Ativo,34
3946,Funcionário 3946,Diretor,TI,Centro-Oeste,8098.94,2019-03-05,Férias,31
3947,Funcionário 3947,Analista,Vendas,Sudeste,13445.54,2020-08-07,Ativo,28
3948,Funcionário 3948,Assistente,TI,Centro-Oeste,9471.71,2016-10-15,Desligado,54
3949,Funcionário 3949,Analista,RH,Centro-Oeste,12514.87,2020-05-03,Ativo,42
3950,Funcionário 3950,Coordenador,Financeiro,Centro-Oeste,3842.22,2015-01-30,Ativo,19
3951,Funcionário 3951,Coordenador,Contabilidade,Sudeste,20110.53,2015-08-21,Desligado,30
3952,Funcionário 3952,Analista,Vendas,Nordeste,10913.78,2015-06-19,Ativo,49
3953,Funcionário 3953,Analista,TI,Nordeste,11724.18,2020-12-05,Ativo,58
3954,Funcionário 3954,Estagiário,Financeiro,Nordeste,12564.8,2016-01-06,Ativo,23
3955,Funcionário 3955,Coordenador,Financeiro,Sudeste,5315.13,2018-01-26,Ativo,39
3956,Funcionário 3956,Gerente,Vendas,Sudeste,3800.25,2019-12-17,Ativo,54
3957,Funcionário 3957,Gerente,Contabilidade,Norte,2450.57,2017-06-02,Ativo,29
3958,Funcionário 3958,Gerente,Financeiro,Norte,5113.83,2020-04-04,Ativo,64
3959,Funcionário 3959,Assistente,Logística,Sudeste,11276.45,2020-05-03,Ativo,44
3960,Funcionário 3960,Estagiário,Marketing,Sudeste,2347.41,2021-07-27,Férias,43
3961,Funcionário 3961,Estagiário,Marketing,Centro-Oeste,3958.14,2019-06-19,Ativo,28
3962,Funcionário 3962,Gerente,Logística,Norte,13876.58,2018-06-10,Ativo,28
3963,Funcionário 3963,Coordenador,Financeiro,Centro-Oeste,15950.19,2019-04-09,Ativo,46
3964,Funcionário 3964,Analista,RH,Sul,4316.23,2023-10-21,Ativo,52
3965,Funcionário 3965,Estagiário,RH,Norte,22373.17,2015-12-02,Ativo,30
3966,Funcionário 3966,Estagiário,TI,Sudeste,16531.14,2020-04-05,Desligado,62
3967,Funcionário 3967,Estagiário,Logística,Nordeste,11136.78,2017-03-01,Ativo,57
3968,Funcionário 3968,Estagiário,Marketing,Sudeste,3623.43,2019-12-17,Desligado,48
3969,Funcionário 3969,Diretor,TI,Centro-Oeste,22799.12,2016-06-08,Férias,56
3970,Funcionário 3970,Coordenador,TI,Sudeste,21604.12,2015-09-24,Ativo,48
3971,Funcionário 3971,Diretor,RH,Sudeste,8239.39,2021-10-05,Ativo,34
3972,Funcionário 3972,Estagiário,Vendas,Sudeste,8913.62,2023-03-12,Ativo,19
3973,Funcionário 3973,Coordenador,RH,Norte,9243.12,2015-04-29,Ativo,39
3974,Funcionário 3974,Analista,Financeiro,Nordeste,18531.95,2018-06-26,Ativo,58
3975,Funcionário 3975,Gerente,TI,Nordeste,9693.88,2017-03-29,Ativo,28
3976,Funcionário 3976,Assistente,Contabilidade,Sudeste,20515.56,2018-01-25,Ativo,52
3977,Funcionário 3977,Analista,Financeiro,Centro-Oeste,15751.1,2015-10-07,Férias,19
3978,Funcionário 3978,Analista,Financeiro,Centro-Oeste,21705.84,2015-12-28,Ativo,18
3979,Funcionário 3979,Coordenador,Vendas,Sul,12601.86,2022-05-04,Desligado,39
3980,Funcionário 3980,Coordenador,RH,Sudeste,23032.4,2018-09-02,Desligado,26
3981,Funcionário 3981,Coordenador,Logística,Norte,15114.58,2024-05-18,Ativo,62
3982,Funcionário 3982,Estagiário,TI,Sudeste,5442.5,2022-11-25,Ativo,18
3983,Funcionário 3983,Gerente,Vendas,Norte,7671.27,2015-05-15,Férias,40
3984,Funcionário 3984,Assistente,TI,Nordeste,7077.33,2021-09-07,Ativo,38
3985,Funcionário 3985,Gerente,RH,Sudeste,24441.93,2024-04-19,Ativo,58
3986,Funcionário 3986,Assistente,Marketing,Centro-Oeste,7517.33,2018-12-07,Férias,60
3987,Funcionário 3987,Estagiário,Marketing,Centro-Oeste,2875.81,2020-12-07,Desligado,65
3988,Funcionário 3988,Estagiário,Marketing,Norte,16518.72,2019-11-05,Férias,39
3989,Funcionário 3989,Gerente,Marketing,Sudeste,2433.68,2024-12-23,Ativo,42
3990,Funcionário 3990,Diretor,Marketing,Sul,23580.41,2020-02-29,Ativo,61
3991,Funcionário 3991,Coordenador,Vendas,Centro-Oeste,8184.02,2021-10-07,Ativo,63
3992,Funcionário 3992,Assistente,RH,Sul,20633.99,2016-11-07,Ativo,18
3993,Funcionário 3993,Estagiário,TI,Norte,19103.94,2018-05-21,Férias,31
3994,Funcionário 3994,Diretor,TI,Centro-Oeste,11423.84,2018-10-17,Férias,50
3995,Funcionário 3995,Diretor,Vendas,Nordeste,16469.0,2024-05-30,Ativo,45
3996,Funcionário 3996,Analista,Marketing,Norte,12513.95,2018-01-26,Ativo,44
3997,Funcionário 3997,Diretor,RH,Nordeste,18388.33,2016-11-12,Ativo,63
3998,Funcionário 3998,Gerente,Vendas,Sul,9333.87,2020-10-09,Ativo,22
3999,Funcionário 3999,Gerente,TI,Norte,17499.65,2020-04-05,Férias,63
4000,Funcionário 4000,Estagiário,Financeiro,Nordeste,23614.77,2016-02-20,Ativo,19
4001,Funcionário 4001,Diretor,Vendas,Sul,7855.35,2018-12-02,Férias,33
4002,Funcionário 4002,Diretor,RH,Centro-Oeste,12295.66,2019-08-06,Desligado,43
4003,Funcionário 4003,Analista,Logística,Nordeste,5132.6,2015-09-16,Desligado,59
4004,Funcionário 4004,Coordenador,Marketing,Norte,22773.16,2018-07-11,Ativo,45
4005,Funcionário 4005,Estagiário,Marketing,Nordeste,22803.38,2024-03-25,Ativo,47
4006,Funcionário 4006,Assistente,Marketing,Sul,19407.85,2017-03-12,Ativo,53
4007,Funcionário 4007,Analista,Contabilidade,Centro-Oeste,4789.28,2019-05-23,Férias,62
4008,Funcionário 4008,Coordenador,Logística,Sul,3203.57,2022-12-16,Férias,55
4009,Funcionário 4009,Coordenador,Vendas,Norte,24817.98,2017-12-01,Desligado,56
4010,Funcionário 4010,Analista,Logística,Sudeste,22225.65,2020-05-01,Ativo,62
4011,Funcionário 4011,Gerente,Financeiro,Norte,10910.15,2016-05-28,Ativo,23
4012,Funcionário 4012,Assistente,Vendas,Nordeste,11139.34,2021-12-23,Desligado,60
4013,Funcionário 4013,Estagiário,Vendas,Nordeste,7246.52,2018-10-14,Desligado,61
4014,Funcionário 4014,Coordenador,Contabilidade,Norte,22605.14,2024-09-06,Desligado,60
4015,Funcionário 4015,Assistente,Financeiro,Sul,3560.76,2020-05-01,Ativo,19
4016,Funcionário 4016,Gerente,RH,Norte,13278.16,2020-09-08,Ativo,56
4017,Funcionário 4017,Diretor,Contabilidade,Nordeste,17753.99,2019-02-12,Desligado,51
4018,Funcionário 4018,Estagiário,Vendas,Centro-Oeste,21268.78,2022-03-07,Ativo,59
4019,Funcionário 4019,Diretor,Logística,Nordeste,4488.06,2021-08-13,Desligado,62
4020,Funcionário 4020,Estagiário,Logística,Sul,3566.56,2018-01-07,Ativo,39
4021,Funcionário 4021,Diretor,Vendas,Nordeste,7227.83,2018-08-15,Férias,36
4022,Funcionário 4022,Coordenador,Financeiro,Sudeste,22983.38,2019-02-03,Desligado,60
4023,Funcionário 4023,Gerente,Vendas,Norte,2458.83,2022-04-11,Ativo,65
4024,Funcionário 4024,Analista,Contabilidade,Sul,18319.56,2023-10-29,Férias,55
4025,Funcionário 4025,Gerente,Financeiro,Sudeste,19555.09,2015-02-24,Ativo,22
4026,Funcionário 4026,Assistente,Marketing,Nordeste,17035.27,2021-02-04,Ativo,54
4027,Funcionário 4027,Gerente,Financeiro,Centro-Oeste,18902.6,2021-09-29,Ativo,18
4028,Funcionário 4028,Coordenador,Logística,Norte,24038.53,2023-11-05,Férias,22
4029,Funcionário 4029,Coordenador,Contabilidade,Sudeste,8343.43,2024-01-11,Ativo,54
4030,Funcionário 4030,Coordenador,Marketing,Sudeste,24825.0,2021-08-27,Ativo,27
4031,Funcionário 4031,Assistente,Financeiro,Nordeste,21655.44,2022-07-28,Ativo,49
4032,Funcionário 4032,Diretor,Financeiro,Centro-Oeste,11486.69,2016-01-01,Ativo,51
4033,Funcionário 4033,Analista,Marketing,Sudeste,23138.63,2024-05-29,Desligado,23
4034,Funcionário 4034,Gerente,Logística,Nordeste,20966.12,2019-09-03,Ativo,43
4035,Funcionário 4035,Assistente,TI,Norte,9182.12,2017-07-05,Desligado,57
4036,Funcionário 4036,Diretor,RH,Centro-Oeste,4587.57,2017-11-30,Férias,46
4037,Funcionário 4037,Gerente,Logística,Sul,16192.54,2019-11-22,Ativo,37
4038,Funcionário 4038,Estagiário,Financeiro,Sul,20726.89,2024-09-15,Ativo,60
4039,Funcionário 4039,Diretor,Contabilidade,Sul,8865.26,2022-04-30,Ativo,27
4040,Funcionário 4040,Analista,Marketing,Nordeste,7726.54,2015-11-17,Férias,54
4041,Funcionário 4041,Gerente,Logística,Sul,19812.65,2017-04-28,Ativo,26
4042,Funcionário 4042,Estagiário,Contabilidade,Sudeste,2261.51,2023-12-23,Férias,64
4043,Funcionário 4043,Assistente,Logística,Nordeste,8592.35,2015-10-21,Ativo,41
4044,Funcionário 4044,Analista,Contabilidade,Nordeste,13344.98,2019-05-03,Ativo,53
4045,Funcionário 4045,Estagiário,TI,Sudeste,2494.16,2018-06-24,Desligado,44
4046,Funcionário 4046,Diretor,RH,Centro-Oeste,6772.22,2024-10-19,Ativo,56
4047,Funcionário 4047,Estagiário,TI,Sudeste,24720.42,2020-03-17,Desligado,26
4048,Funcionário 4048,Gerente,Contabilidade,Sul,20105.27,2016-04-21,Desligado,44
4049,Funcionário 4049,Gerente,Logística,Nordeste,11442.77,2021-09-15,Ativo,33
4050,Funcionário 4050,Analista,Contabilidade,Nordeste,14944.35,2016-11-27,Ativo,39
4051,Funcionário 4051,Analista,RH,Sudeste,11342.93,2019-01-04,Ativo,56
4052,Funcionário 4052,Assistente,TI,Sudeste,20839.25,2024-01-05,Ativo,50
4053,Funcionário 4053,Estagiário,Financeiro,Norte,19133.85,2020-01-01,Ativo,31
4054,Funcionário 4054,Assistente,TI,Norte,21582.37,2024-02-26,Desligado,50
4055,Funcionário 4055,Coordenador,Vendas,Nordeste,17341.61,2018-05-27,Desligado,63
4056,Funcionário 4056,Coordenador,Vendas,Sudeste,24047.27,2023-06-15,Desligado,51
4057,Funcionário 4057,Coordenador,TI,Nordeste,20112.59,2020-09-11,Desligado,29
4058,Funcionário 4058,Estagiário,RH,Sul,17345.66,2017-09-30,Ativo,18
4059,Funcionário 4059,Analista,RH,Nordeste,8185.03,2024-07-23,Ativo,37
4060,Funcionário 4060,Gerente,RH,Sudeste,13187.0,2021-01-13,Desligado,59
4061,Funcionário 4061,Coordenador,Contabilidade,Sul,11720.82,2016-12-03,Desligado,27
4062,Funcionário 4062,Diretor,TI,Nordeste,10968.77,2024-04-13,Ativo,50
4063,Funcionário 4063,Estagiário,Marketing,Sul,14750.66,2022-12-15,Ativo,35
4064,Funcionário 4064,Coordenador,Marketing,Nordeste,6025.78,2016-08-27,Ativo,52
4065,Funcionário 4065,Diretor,Contabilidade,Sudeste,15567.48,2015-09-09,Ativo,30
4066,Funcionário 4066,Analista,Marketing,Nordeste,11543.05,2019-04-02,Ativo,39
4067,Funcionário 4067,Diretor,Vendas,Centro-Oeste,2857.69,2015-12-11,Férias,50
4068,Funcionário 4068,Diretor,Logística,Nordeste,8289.95,2015-11-05,Ativo,44
4069,Funcionário 4069,Assistente,Vendas,Centro-Oeste,21933.73,2020-08-06,Ativo,45
4070,Funcionário 4070,Coordenador,Vendas,Norte,9382.93,2015-04-12,Ativo,47
4071,Funcionário 4071,Gerente,Vendas,Norte,8745.32,2022-09-15,Desligado,58
4072,Funcionário 4072,Gerente,Financeiro,Sul,20862.74,2023-09-15,Ativo,53
4073,Funcionário 4073,Assistente,Contabilidade,Sul,3836.53,2023-08-28,Ativo,54
4074,Funcionário 4074,Analista,RH,Nordeste,5229.49,2016-10-28,Férias,23
4075,Funcionário 4075,Gerente,Marketing,Nordeste,12110.34,2016-07-09,Ativo,26
4076,Funcionário 4076,Coordenador,Marketing,Sul,17196.17,2016-11-25,Férias,54
4077,Funcionário 4077,Diretor,TI,Norte,3522.95,2018-11-15,Ativo,30
4078,Funcionário 4078,Analista,Marketing,Centro-Oeste,3308.24,2024-04-25,Férias,32
4079,Funcionário 4079,Coordenador,Vendas,Sul,17476.55,2023-08-10,Ativo,60
4080,Funcionário 4080,Assistente,Vendas,Sul,2748.94,2024-06-25,Ativo,22
4081,Funcionário 4081,Gerente,RH,Sudeste,2020.46,2022-09-14,Férias,52
4082,Funcionário 4082,Diretor,Vendas,Centro-Oeste,14872.81,2024-10-19,Ativo,54
4083,Funcionário 4083,Diretor,Logística,Sudeste,4061.25,2017-05-12,Ativo,28
4084,Funcionário 4084,Analista,Vendas,Sudeste,20874.12,2020-07-16,Ativo,33
4085,Funcionário 4085,Gerente,TI,Sudeste,5369.33,2024-08-07,Ativo,63
4086,Funcionário 4086,Diretor,Financeiro,Sudeste,12902.46,2018-12-07,Desligado,41
4087,Funcionário 4087,Analista,Marketing,Sul,13480.92,2022-06-21,Ativo,28
4088,Funcionário 4088,Estagiário,Financeiro,Nordeste,4175.68,2016-07-24,Ativo,46
4089,Funcionário 4089,Assistente,TI,Nordeste,7600.76,2023-02-23,Férias,45
4090,Funcionário 4090,Estagiário,Contabilidade,Sul,5439.2,2015-06-12,Férias,28
4091,Funcionário 4091,Coordenador,Contabilidade,Norte,10645.32,2015-08-30,Férias,50
4092,Funcionário 4092,Gerente,Logística,Centro-Oeste,4863.46,2024-04-24,Ativo,60
4093,Funcionário 4093,Gerente,Logística,Centro-Oeste,8579.92,2022-06-10,Ativo,60
4094,Funcionário 4094,Estagiário,Logística,Nordeste,5285.2,2019-12-10,Férias,37
4095,Funcionário 4095,Diretor,RH,Nordeste,24719.49,2016-03-12,Desligado,55
4096,Funcionário 4096,Coordenador,Marketing,Norte,13400.82,2019-05-28,Ativo,45
4097,Funcionário 4097,Gerente,Contabilidade,Centro-Oeste,10009.02,2017-12-11,Ativo,55
4098,Funcionário 4098,Coordenador,TI,Norte,5489.53,2023-09-11,Ativo,28
4099,Funcionário 4099,Estagiário,Financeiro,Norte,18193.01,2020-08-16,Desligado,64
4100,Funcionário 4100,Analista,Contabilidade,Norte,16598.3,2020-01-04,Ativo,36
4101,Funcionário 4101,Gerente,Contabilidade,Sudeste,5412.29,2019-05-26,Ativo,47
4102,Funcionário 4102,Analista,Logística,Centro-Oeste,22107.88,2018-08-02,Desligado,44
4103,Funcionário 4103,Estagiário,Logística,Nordeste,10512.41,2017-11-20,Ativo,42
4104,Funcionário 4104,Diretor,TI,Sul,3241.15,2024-07-09,Ativo,18
4105,Funcionário 4105,Coordenador,TI,Nordeste,8203.17,2017-04-15,Ativo,48
4106,Funcionário 4106,Gerente,Financeiro,Centro-Oeste,2102.43,2021-04-12,Ativo,37
4107,Funcionário 4107,Assistente,RH,Sudeste,15069.63,2017-11-13,Férias,35
4108,Funcionário 4108,Gerente,Contabilidade,Sul,19951.93,2016-12-08,Férias,62
4109,Funcionário 4109,Estagiário,Vendas,Nordeste,12376.37,2022-01-01,Ativo,51
4110,Funcionário 4110,Estagiário,RH,Centro-Oeste,15273.08,2016-05-02,Ativo,48
4111,Funcionário 4111,Assistente,Contabilidade,Nordeste,3743.01,2018-06-10,Ativo,37
4112,Funcionário 4112,Analista,Contabilidade,Centro-Oeste,4051.85,2021-02-27,Desligado,52
4113,Funcionário 4113,Coordenador,Contabilidade,Sul,24999.01,2024-06-03,Desligado,48
4114,Funcionário 4114,Assistente,TI,Sudeste,5248.57,2024-12-26,Ativo,43
4115,Funcionário 4115,Diretor,Contabilidade,Sudeste,17206.49,2021-03-01,Ativo,61
4116,Funcionário 4116,Coordenador,RH,Norte,2603.44,2015-10-26,Ativo,45
4117,Funcionário 4117,Estagiário,TI,Sul,11354.48,2017-05-15,Ativo,37
4118,Funcionário 4118,Coordenador,Vendas,Centro-Oeste,3360.42,2015-10-12,Ativo,41
4119,Funcionário 4119,Analista,Vendas,Norte,16972.24,2021-09-25,Ativo,61
